time,root_position,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
272.433,"(0.127456, 0.0771301, 3.88576e-05)","(0.0110029, 0.976809, 0.213829)","(-0.705649, -0.708051, -0.0268931)","(0.00998325, -0.962997, -0.269327)","(0.0444038, -0.939189, 0.340518)","(0.268205, -0.905152, 0.329796)","(0.284224, -0.955502, 0.0789513)","(0.0233744, -0.998839, 0.0421231)","(-0.364224, -0.855298, -0.36852)","(-0.116389, -0.963904, -0.239462)",0
272.467,"(0.129623, 0.0802475, 4.13624e-05)","(0.00641189, 0.973491, 0.228637)","(-0.713882, -0.697155, -0.0659382)","(0.00771855, -0.963679, -0.26695)","(0.000239134, -0.944442, 0.328679)","(0.282319, -0.90133, 0.328482)","(0.267796, -0.960639, 0.0738803)","(0.00485975, -0.998642, 0.0518728)","(-0.29637, -0.871992, -0.389608)","(-0.111775, -0.962002, -0.249114)",0
272.5,"(0.129623, 0.0802475, 4.13624e-05)","(0.0043309, 0.974915, 0.222537)","(-0.710502, -0.699935, -0.0726465)","(0.0116144, -0.964696, -0.263109)","(-0.0292849, -0.93477, 0.354045)","(0.280837, -0.89673, 0.342062)","(0.258963, -0.962778, 0.0774385)","(-0.0125262, -0.99789, 0.0637008)","(-0.254868, -0.875464, -0.410615)","(-0.099287, -0.961113, -0.257689)",0
272.533,"(0.131314, 0.0831883, 4.03224e-05)","(0.00550489, 0.976848, 0.213863)","(-0.700867, -0.710109, -0.0673129)","(0.0188442, -0.962953, -0.269011)","(-0.0578452, -0.921256, 0.384632)","(0.26521, -0.897224, 0.353062)","(0.255521, -0.961853, 0.0977122)","(-0.0206098, -0.997371, 0.0694759)","(-0.244076, -0.878238, -0.411249)","(-0.090073, -0.960152, -0.264565)",0
272.567,"(0.1317, 0.0855698, 3.9651e-05)","(0.00799296, 0.97559, 0.219454)","(-0.686262, -0.721407, -0.0928243)","(0.0300273, -0.962932, -0.268067)","(-0.0657438, -0.918312, 0.39036)","(0.215178, -0.911134, 0.351474)","(0.249512, -0.962036, 0.110591)","(-0.0248522, -0.996605, 0.0784862)","(-0.237749, -0.883646, -0.403294)","(-0.0839186, -0.960127, -0.266671)",0
272.6,"(0.131802, 0.0892371, 3.79719e-05)","(0.0138152, 0.969826, 0.243407)","(-0.668377, -0.727589, -0.15455)","(0.0375973, -0.969906, -0.240559)","(-0.0736393, -0.922393, 0.379167)","(0.127312, -0.915235, 0.382279)","(0.230269, -0.966039, 0.117238)","(-0.0298346, -0.996061, 0.0834973)","(-0.204901, -0.894073, -0.398308)","(-0.0789443, -0.959795, -0.269372)",0
272.633,"(0.131687, 0.0923966, 3.33107e-05)","(0.0248277, 0.956901, 0.289351)","(-0.622013, -0.747629, -0.232702)","(0.0436356, -0.98288, -0.179004)","(-0.0753431, -0.930886, 0.357455)","(0.00438297, -0.904671, 0.426088)","(0.202412, -0.972585, 0.114491)","(-0.0324503, -0.996369, 0.0787191)","(-0.155764, -0.915502, -0.370936)","(-0.0613299, -0.966281, -0.250078)",0
272.667,"(0.131384, 0.0945428, 3.09537e-05)","(0.0366838, 0.948662, 0.314156)","(-0.542263, -0.772244, -0.331044)","(0.048465, -0.996466, -0.0686068)","(-0.10419, -0.944413, 0.311813)","(-0.160044, -0.827027, 0.538899)","(0.170781, -0.97897, 0.111584)","(-0.035161, -0.997508, 0.0611623)","(-0.102767, -0.929799, -0.353431)","(-0.0359235, -0.970732, -0.237462)",0
272.7,"(0.131384, 0.0945428, 3.09537e-05)","(0.0447216, 0.950287, 0.308146)","(-0.424662, -0.828435, -0.365182)","(0.0614233, -0.997818, 0.0241972)","(-0.158808, -0.933921, 0.320267)","(-0.37135, -0.696252, 0.614274)","(0.141034, -0.98231, 0.123196)","(-0.0375662, -0.997427, 0.0610638)","(-0.073351, -0.935682, -0.345136)","(-0.0146774, -0.972662, -0.231761)",0
272.733,"(0.131384, 0.0945428, 3.09537e-05)","(0.0515705, 0.962243, 0.267261)","(-0.313336, -0.874248, -0.370824)","(0.06693, -0.992845, 0.0988909)","(-0.235263, -0.912183, 0.335521)","(-0.57779, -0.531576, 0.619343)","(0.1049, -0.987336, 0.11901)","(-0.0411457, -0.997192, 0.0625722)","(-0.0645344, -0.934868, -0.349082)","(-0.00818595, -0.969786, -0.243819)",0
272.767,"(0.131384, 0.0945428, 3.09537e-05)","(0.061314, 0.975614, 0.210754)","(-0.246002, -0.915013, -0.319742)","(0.0400518, -0.990896, 0.128538)","(-0.283543, -0.87681, 0.38834)","(-0.695096, -0.455041, 0.556578)","(0.0429412, -0.994749, 0.0929016)","(-0.0471685, -0.996341, 0.0712783)","(-0.0564012, -0.946826, -0.316764)","(-0.00594493, -0.971787, -0.235787)",0
272.8,"(0.130739, 0.0911968, 2.75338e-05)","(0.0655297, 0.984036, 0.165465)","(-0.211847, -0.938717, -0.271903)","(-0.03898, -0.98885, 0.143725)","(-0.290212, -0.8578, 0.424213)","(-0.770554, -0.430887, 0.469663)","(-0.0477223, -0.997717, 0.0477875)","(-0.0544801, -0.996849, 0.057658)","(-0.0493564, -0.955614, -0.290457)","(0.00287448, -0.973918, -0.226882)",0
272.833,"(0.130739, 0.0911968, 2.75338e-05)","(0.0618802, 0.988115, 0.14071)","(-0.173282, -0.949471, -0.261683)","(-0.154972, -0.978995, 0.132483)","(-0.264308, -0.857664, 0.441083)","(-0.796738, -0.468071, 0.382255)","(-0.144711, -0.989239, 0.0215563)","(-0.0611864, -0.997037, 0.0466151)","(-0.0602297, -0.960802, -0.270615)","(0.0166925, -0.974772, -0.222579)",0
272.867,"(0.130739, 0.0911968, 2.75338e-05)","(0.0474831, 0.987372, 0.151134)","(-0.144451, -0.952521, -0.268024)","(-0.296497, -0.953239, 0.0585227)","(-0.232051, -0.86567, 0.443584)","(-0.80348, -0.550757, 0.226024)","(-0.208571, -0.977992, 0.00547882)","(-0.0650933, -0.997567, 0.0249607)","(-0.102959, -0.954768, -0.278957)","(0.0273181, -0.966932, -0.253568)",0
272.9,"(0.13005, 0.0886461, 3.04143e-05)","(0.0369523, 0.983601, 0.176533)","(-0.137194, -0.94201, -0.306259)","(-0.402554, -0.915057, -0.0249062)","(-0.209257, -0.890712, 0.40354)","(-0.718098, -0.686287, 0.115522)","(-0.228041, -0.973652, 7.01678e-05)","(-0.0618371, -0.997983, 0.0143434)","(-0.147372, -0.950788, -0.272549)","(0.0366234, -0.958578, -0.282465)",0
272.933,"(0.128435, 0.0873345, 3.02371e-05)","(0.0265507, 0.980528, 0.194578)","(-0.155559, -0.936421, -0.314513)","(-0.472709, -0.877561, -0.0802069)","(-0.20777, -0.904256, 0.373031)","(-0.620039, -0.782941, 0.0505434)","(-0.222618, -0.974898, 0.00397359)","(-0.057885, -0.998262, 0.0110205)","(-0.182052, -0.94681, -0.265344)","(0.0451775, -0.949475, -0.310573)",0
272.967,"(0.125634, 0.0849813, 3.16496e-05)","(0.0248159, 0.982462, 0.184805)","(-0.171778, -0.935787, -0.307888)","(-0.504073, -0.860822, -0.0699664)","(-0.197703, -0.921124, 0.335328)","(-0.567504, -0.820142, 0.0728479)","(-0.209842, -0.977641, 0.0136001)","(-0.0475861, -0.99874, 0.0159372)","(-0.196279, -0.94751, -0.252386)","(0.0674238, -0.948883, -0.308342)",0
273,"(0.122174, 0.0824397, 3.1355e-05)","(0.0294962, 0.986781, 0.159352)","(-0.178282, -0.937295, -0.299489)","(-0.535433, -0.844141, -0.0271559)","(-0.17701, -0.939924, 0.291907)","(-0.562747, -0.820974, 0.0965269)","(-0.19737, -0.980294, 0.00826943)","(-0.0363307, -0.99913, 0.0204624)","(-0.194795, -0.950354, -0.242655)","(0.0986898, -0.947382, -0.304512)",0
273.033,"(0.118299, 0.0799214, 3.01561e-05)","(0.0378415, 0.989734, 0.137819)","(-0.175295, -0.940236, -0.291938)","(-0.552031, -0.833746, 0.011382)","(-0.138689, -0.95339, 0.267981)","(-0.565826, -0.815743, 0.120014)","(-0.183229, -0.983028, -0.00915404)","(-0.0172132, -0.999571, 0.0236842)","(-0.169731, -0.954465, -0.245333)","(0.130873, -0.944309, -0.301916)",0
273.067,"(0.114048, 0.0774222, 2.88226e-05)","(0.0435329, 0.991388, 0.12351)","(-0.158228, -0.947275, -0.278628)","(-0.550867, -0.833494, 0.0428092)","(-0.0997716, -0.963112, 0.249923)","(-0.563254, -0.816801, 0.124823)","(-0.161841, -0.986443, -0.0271632)","(0.00944929, -0.99968, 0.023457)","(-0.136452, -0.959816, -0.245221)","(0.155952, -0.944531, -0.289033)",0
273.1,"(0.109976, 0.0755588, 2.8053e-05)","(0.0428569, 0.992452, 0.114905)","(-0.133509, -0.956255, -0.260293)","(-0.526698, -0.84769, 0.06333)","(-0.0618194, -0.967496, 0.245212)","(-0.543601, -0.829543, 0.127896)","(-0.134896, -0.990229, -0.0353597)","(0.033394, -0.99924, 0.0201122)","(-0.107249, -0.964651, -0.240718)","(0.17745, -0.945568, -0.272786)",0
273.133,"(0.106237, 0.0748201, 2.59201e-05)","(0.0394647, 0.995142, 0.0901971)","(-0.119034, -0.96561, -0.231147)","(-0.487647, -0.86705, 0.102101)","(-0.0434394, -0.972098, 0.230516)","(-0.497577, -0.853225, 0.156283)","(-0.105157, -0.993798, -0.0361463)","(0.0483233, -0.998687, 0.0169871)","(-0.0872963, -0.972368, -0.216517)","(0.197898, -0.951359, -0.23612)",0
273.167,"(0.101976, 0.0749131, 2.1445e-05)","(0.0306424, 0.997031, 0.0706402)","(-0.110134, -0.971696, -0.208991)","(-0.437332, -0.889607, 0.13168)","(-0.0141687, -0.972209, 0.233686)","(-0.420648, -0.881443, 0.214742)","(-0.081541, -0.996094, -0.0338706)","(0.0497522, -0.998649, 0.0150005)","(-0.0732641, -0.977805, -0.196288)","(0.213461, -0.952602, -0.216758)",0
273.2,"(0.0977889, 0.0758544, 1.78025e-05)","(0.0238455, 0.998513, 0.0490281)","(-0.109362, -0.976247, -0.187034)","(-0.379935, -0.911253, 0.158958)","(0.017297, -0.972806, 0.230973)","(-0.311167, -0.90629, 0.286032)","(-0.0569423, -0.997916, -0.0303589)","(0.0474397, -0.998828, 0.00960762)","(-0.0571231, -0.982418, -0.177742)","(0.235709, -0.95084, -0.200861)",0
273.233,"(0.0934574, 0.0769779, 1.33442e-05)","(0.0252768, 0.998237, 0.0537095)","(-0.103927, -0.975835, -0.192209)","(-0.284996, -0.941359, 0.180614)","(0.0469314, -0.970313, 0.237255)","(-0.207886, -0.911896, 0.353878)","(-0.0273647, -0.999244, -0.0276102)","(0.0322498, -0.999478, 0.00195468)","(-0.0379896, -0.983516, -0.176786)","(0.279817, -0.937434, -0.207172)",0
273.267,"(0.0897162, 0.0787411, 1.02698e-05)","(0.0399589, 0.995269, 0.0885573)","(-0.0870372, -0.969258, -0.230136)","(-0.108178, -0.976949, 0.184034)","(-0.00445998, -0.966603, 0.256238)","(-0.0994443, -0.92294, 0.371878)","(-0.00169312, -0.999902, -0.0138839)","(-0.0202188, -0.999692, -0.0143767)","(-0.00489931, -0.986903, -0.161239)","(0.372106, -0.895972, -0.242428)",0
273.3,"(0.0866785, 0.0811445, 6.75144e-06)","(0.048148, 0.987783, 0.14821)","(-0.0748109, -0.963395, -0.257438)","(0.116991, -0.984063, 0.133915)","(-0.0397859, -0.960919, 0.273954)","(-0.0130484, -0.937735, 0.347107)","(0.00160853, -0.999902, 0.0138856)","(-0.111777, -0.993384, -0.0263629)","(0.0240483, -0.989087, -0.145357)","(0.462657, -0.850905, -0.248814)",0
273.333,"(0.0846238, 0.0835264, 7.49547e-06)","(0.0468034, 0.975955, 0.212888)","(-0.0553282, -0.952444, -0.299648)","(0.324001, -0.943236, 0.073006)","(-0.128338, -0.946567, 0.295872)","(0.0813653, -0.957624, 0.276291)","(-0.0117815, -0.999207, 0.0380304)","(-0.221571, -0.975104, -0.00887513)","(0.0838844, -0.988371, -0.126834)","(0.499011, -0.841226, -0.20815)",0
273.367,"(0.0832578, 0.0850672, 8.68533e-06)","(0.0365691, 0.970504, 0.238294)","(0, 0, 0)","(0.449307, -0.892723, 0.03418)","(0, 0, 0)","(0.14788, -0.962005, 0.229518)","(-0.0328419, -0.998092, 0.0522938)","(-0.312895, -0.948898, 0.0411111)","(0.119099, -0.985369, -0.121916)","(0.490566, -0.86244, -0.124671)",0
273.4,"(0.0832578, 0.0850672, 8.68533e-06)","(0.0298427, 0.971706, 0.234299)","(0, 0, 0)","(0.522489, -0.85197, 0.0339533)","(0, 0, 0)","(0.19324, -0.959681, 0.204133)","(-0.0570981, -0.995717, 0.0727157)","(-0.383597, -0.916094, 0.116724)","(0.154978, -0.980191, -0.123315)","(0.492394, -0.865397, -0.0929329)",0
273.433,"(0.0821642, 0.0875031, 1.49351e-05)","(0.0246753, 0.978724, 0.203694)","(-0.141246, -0.904431, -0.402559)","(0.560093, -0.827864, 0.0306233)","(-0.16677, -0.932447, 0.320517)","(0.206256, -0.955153, 0.212467)","(-0.0852516, -0.991858, 0.0946078)","(-0.423438, -0.891904, 0.15877)","(0.158266, -0.97932, -0.126034)","(0.517488, -0.850528, -0.093854)",0
273.467,"(0.0821642, 0.0875031, 1.49351e-05)","(0.0214352, 0.981566, 0.189918)","(-0.159091, -0.916629, -0.366716)","(0.589722, -0.807414, 0.0176109)","(-0.239734, -0.916765, 0.319484)","(0.206184, -0.950162, 0.233838)","(-0.109868, -0.988274, 0.106034)","(-0.446308, -0.876343, 0.181193)","(0.166245, -0.975703, -0.142708)","(0.547498, -0.82734, -0.125516)",0
273.5,"(0.0821642, 0.0875031, 1.49351e-05)","(0.023843, 0.977154, 0.211191)","(-0.167661, -0.925963, -0.338351)","(0.604987, -0.796138, -0.0124366)","(-0.30543, -0.895437, 0.32389)","(0.194314, -0.946162, 0.258881)","(-0.118309, -0.988059, 0.0987073)","(-0.453941, -0.872093, 0.182736)","(0.170916, -0.972428, -0.158657)","(0.553646, -0.821247, -0.137947)",0
273.533,"(0.0796024, 0.0865085, 2.0759e-05)","(0.0273502, 0.966812, 0.25402)","(-0.182009, -0.933349, -0.309407)","(0.609824, -0.790902, -0.0508791)","(-0.404964, -0.855632, 0.322331)","(0.183354, -0.9448, 0.271542)","(-0.116329, -0.988947, 0.0919285)","(-0.457008, -0.866825, 0.199396)","(0.169414, -0.969394, -0.177689)","(0.562506, -0.806574, -0.181729)",0
273.567,"(0.0796024, 0.0865085, 2.0759e-05)","(0.0271558, 0.955233, 0.294605)","(-0.187564, -0.93365, -0.305151)","(0.59907, -0.795645, -0.089801)","(-0.436756, -0.83683, 0.330092)","(0.176177, -0.945471, 0.273947)","(-0.107042, -0.989642, 0.0956559)","(-0.456665, -0.863503, 0.214056)","(0.163411, -0.968543, -0.187673)","(0.557131, -0.800716, -0.220135)",0
273.6,"(0.0796024, 0.0865085, 2.0759e-05)","(0.0195225, 0.947882, 0.318023)","(-0.18014, -0.932017, -0.314476)","(0.585356, -0.799978, -0.131882)","(-0.412371, -0.843213, 0.34488)","(0.164088, -0.94132, 0.294945)","(-0.0815428, -0.992037, 0.0959831)","(-0.41292, -0.878374, 0.240739)","(0.14018, -0.968593, -0.205369)","(0.507493, -0.80909, -0.296352)",0
273.633,"(0.0796024, 0.0865085, 2.0759e-05)","(0.00967602, 0.943577, 0.331013)","(-0.196071, -0.936952, -0.289269)","(0.570559, -0.800949, -0.181503)","(-0.219131, -0.902757, 0.37015)","(0.152247, -0.928119, 0.339731)","(-0.0381342, -0.995227, 0.0898266)","(-0.334927, -0.912024, 0.236718)","(0.105231, -0.969698, -0.22048)","(0.423589, -0.836391, -0.347883)",0
273.667,"(0.0796024, 0.0865085, 2.0759e-05)","(-0.0130408, 0.942663, 0.333492)","(-0.209414, -0.946206, -0.246659)","(0.555543, -0.797676, -0.234702)","(0.066071, -0.916903, 0.393603)","(0.149789, -0.905051, 0.398052)","(0.00489288, -0.997201, 0.0746081)","(-0.22677, -0.953003, 0.200898)","(0.0696806, -0.970211, -0.232023)","(0.303426, -0.874209, -0.379066)",0
273.7,"(0.0796024, 0.0865085, 2.0759e-05)","(-0.0398486, 0.936211, 0.349171)","(-0.224747, -0.954777, -0.194653)","(0.529668, -0.800286, -0.281059)","(0.434583, -0.83053, 0.348366)","(0.165236, -0.89716, 0.409635)","(0.0342647, -0.997574, 0.0605978)","(-0.134948, -0.976477, 0.168173)","(0.0450166, -0.974392, -0.220302)","(0.200869, -0.914007, -0.352481)",0
273.733,"(0.0798896, 0.0897767, 3.53423e-05)","(-0.0639691, 0.927753, 0.367672)","(-0.159289, -0.977358, -0.139275)","(0.447604, -0.84403, -0.295404)","(0.651035, -0.69482, 0.30558)","(0.176531, -0.886475, 0.427784)","(0.0459383, -0.997725, 0.0493395)","(-0.0703523, -0.986221, 0.149727)","(0.0324018, -0.977869, -0.206694)","(0.128637, -0.938296, -0.32102)",0
273.767,"(0.0798896, 0.0897767, 3.53423e-05)","(-0.0723044, 0.922662, 0.37877)","(-0.0613656, -0.992371, -0.106934)","(0.348491, -0.896371, -0.273996)","(0.775619, -0.577569, 0.254616)","(0.165252, -0.884215, 0.43687)","(0.0548269, -0.997499, 0.0446126)","(-0.00670528, -0.989635, 0.143446)","(0.0211994, -0.979944, -0.198143)","(0.093237, -0.952841, -0.288791)",0
273.8,"(0.0816653, 0.0922391, 3.33795e-05)","(-0.0668819, 0.92892, 0.364189)","(0.0598183, -0.99545, -0.0741757)","(0.241727, -0.939146, -0.244074)","(0.809973, -0.543149, 0.221209)","(0.157106, -0.880286, 0.447676)","(0.061565, -0.997255, 0.0411427)","(0.0705229, -0.989784, 0.123914)","(0.00967692, -0.977189, -0.212149)","(0.0733385, -0.959204, -0.273037)",0
273.833,"(0.0816653, 0.0922391, 3.33795e-05)","(-0.0431499, 0.930871, 0.362791)","(0.162487, -0.984811, -0.0612055)","(0.180933, -0.955407, -0.233369)","(0.800668, -0.568797, 0.188149)","(0.162041, -0.89111, 0.423871)","(0.0667313, -0.997018, 0.0387621)","(0.142434, -0.98439, 0.103386)","(-0.00123662, -0.970307, -0.241875)","(0.0960228, -0.959378, -0.265278)",0
273.867,"(0.0816653, 0.0922391, 3.33795e-05)","(-0.00958061, 0.930362, 0.366518)","(0.247156, -0.966746, -0.0657023)","(0.108863, -0.965912, -0.234868)","(0.747606, -0.639613, 0.178832)","(0.180713, -0.904131, 0.387156)","(0.0667737, -0.997382, 0.0277466)","(0.189353, -0.976967, 0.0983964)","(-0.017805, -0.965581, -0.259491)","(0.149761, -0.953677, -0.260907)",0
273.9,"(0.0837273, 0.0912812, 3.08011e-05)","(0.0261785, 0.92775, 0.372284)","(0.320104, -0.944509, -0.0737243)","(0.054226, -0.972989, -0.224394)","(0.673304, -0.713884, 0.192437)","(0.183137, -0.909466, 0.373274)","(0.0588082, -0.998206, 0.0111991)","(0.204198, -0.975144, 0.0860107)","(-0.0388116, -0.961775, -0.271075)","(0.219415, -0.942931, -0.250478)",0
273.933,"(0.0856514, 0.089348, 3.24611e-05)","(0.0455864, 0.935429, 0.350564)","(0.358631, -0.928978, -0.0915572)","(0.0166171, -0.975681, -0.218563)","(0.614395, -0.769185, 0.17571)","(0.180735, -0.918276, 0.352283)","(0.0424742, -0.999096, -0.00192713)","(0.209142, -0.975161, 0.0729384)","(-0.0677254, -0.961376, -0.266777)","(0.252051, -0.937459, -0.240087)",0
273.967,"(0.0881387, 0.0869119, 3.38741e-05)","(0.0551039, 0.938997, 0.339481)","(0.387306, -0.917306, -0.0924297)","(0.00933966, -0.975276, -0.220791)","(0.580528, -0.80248, 0.137886)","(0.176249, -0.925196, 0.336079)","(0.0205257, -0.999761, -0.00751723)","(0.206814, -0.976582, 0.0592914)","(-0.0913363, -0.958552, -0.26988)","(0.251031, -0.939937, -0.231305)",0
274,"(0.0911306, 0.083657, 3.47336e-05)","(0.0579724, 0.94169, 0.331451)","(0.38832, -0.916697, -0.094198)","(0.00851427, -0.974606, -0.223766)","(0.562863, -0.819182, 0.110118)","(0.167009, -0.93019, 0.326888)","(0.0018348, -0.999961, -0.00858735)","(0.199263, -0.978735, 0.0486987)","(-0.10677, -0.958052, -0.265965)","(0.241912, -0.943972, -0.224488)",0
274.033,"(0.0942811, 0.0805756, 3.37262e-05)","(0.059731, 0.940781, 0.333711)","(0.378179, -0.921892, -0.0842401)","(-0.00415991, -0.97807, -0.208236)","(0.553654, -0.825585, 0.108976)","(0.14176, -0.933466, 0.329462)","(-0.013149, -0.999831, -0.0128841)","(0.194786, -0.979749, 0.0463781)","(-0.115093, -0.957705, -0.263734)","(0.212478, -0.952142, -0.219723)",0
274.067,"(0.0972801, 0.0780678, 3.23935e-05)","(0.0620271, 0.940298, 0.334652)","(0.351402, -0.933856, -0.0665551)","(-0.0316782, -0.980538, -0.193758)","(0.520213, -0.845801, 0.118322)","(0.097569, -0.935153, 0.340542)","(-0.0244718, -0.999542, -0.017779)","(0.187973, -0.981077, 0.0464049)","(-0.118546, -0.957847, -0.261679)","(0.182319, -0.958442, -0.219426)",0
274.1,"(0.100742, 0.0762099, 3.02037e-05)","(0.0629323, 0.943154, 0.326345)","(0.318645, -0.946091, -0.0581107)","(-0.0817168, -0.980518, -0.178627)","(0.474904, -0.870321, 0.130415)","(0.0445127, -0.937831, 0.344225)","(-0.0356794, -0.999129, -0.0216431)","(0.174297, -0.98359, 0.0465914)","(-0.130443, -0.957463, -0.257391)","(0.15378, -0.963425, -0.219462)",0
274.133,"(0.104937, 0.0748138, 2.75285e-05)","(0.0622004, 0.950155, 0.30551)","(0.261589, -0.963593, -0.0553114)","(-0.141889, -0.974767, -0.172325)","(0.440269, -0.885185, 0.150366)","(-0.0102683, -0.938272, 0.345747)","(-0.0464985, -0.998707, -0.0205367)","(0.153502, -0.98694, 0.0488506)","(-0.151716, -0.956819, -0.247951)","(0.142327, -0.965541, -0.217886)",0
274.167,"(0.109458, 0.0743523, 2.59528e-05)","(0.0529682, 0.956988, 0.285251)","(0.190815, -0.980091, -0.0548733)","(-0.19769, -0.965713, -0.168276)","(0.439951, -0.883842, 0.158954)","(-0.0452663, -0.940303, 0.337314)","(-0.0620327, -0.99791, -0.0180853)","(0.124417, -0.991041, 0.048572)","(-0.176638, -0.954819, -0.238997)","(0.131008, -0.966259, -0.221766)",0
274.2,"(0.114849, 0.0742308, 2.52107e-05)","(0.0405259, 0.965791, 0.256135)","(0.0948753, -0.992759, -0.0736753)","(-0.224606, -0.958289, -0.176732)","(0.402611, -0.892211, 0.204606)","(-0.0265449, -0.941863, 0.334948)","(-0.0797993, -0.996697, -0.0150404)","(0.0921787, -0.995117, 0.0352874)","(-0.195673, -0.951916, -0.235728)","(0.113212, -0.965582, -0.23417)",0
274.233,"(0.120335, 0.0743348, 2.5392e-05)","(0.023159, 0.974232, 0.224358)","(-0.0173604, -0.993908, -0.108833)","(-0.224064, -0.955003, -0.194329)","(0.327313, -0.910133, 0.254015)","(0.0124963, -0.942052, 0.335233)","(-0.104919, -0.9944, -0.0126807)","(0.0541301, -0.998397, 0.0165623)","(-0.210691, -0.94779, -0.23938)","(0.0855642, -0.965464, -0.246085)",0
274.267,"(0.124839, 0.0748287, 2.80898e-05)","(0.0159329, 0.984584, 0.174186)","(-0.16211, -0.981298, -0.103799)","(-0.191436, -0.957959, -0.213698)","(0.248151, -0.918496, 0.307875)","(0.0513805, -0.931963, 0.358893)","(-0.111459, -0.993769, 0.000127091)","(0.0209997, -0.999744, 0.00844888)","(-0.240171, -0.936308, -0.256214)","(0.0460966, -0.965042, -0.25801)",0
274.3,"(0.128339, 0.0767539, 3.11982e-05)","(0.0148296, 0.991029, 0.132823)","(-0.338514, -0.938911, -0.062092)","(-0.133704, -0.963149, -0.233381)","(0.214191, -0.907987, 0.360114)","(0.0996487, -0.920009, 0.379016)","(-0.0539236, -0.998287, 0.0226821)","(0.00170073, -0.999648, 0.0264736)","(-0.311049, -0.903151, -0.295916)","(0.0152735, -0.967368, -0.252914)",0
274.333,"(0.131297, 0.0795325, 3.35974e-05)","(0.0208599, 0.993808, 0.109137)","(-0.484749, -0.874638, -0.00521695)","(-0.0692796, -0.966067, -0.248827)","(0.193856, -0.885395, 0.422486)","(0.143797, -0.905661, 0.398875)","(0.0479304, -0.996884, 0.0626542)","(-0.00353188, -0.998301, 0.0581568)","(-0.390093, -0.862077, -0.323498)","(-0.0227602, -0.96972, -0.243158)",0
274.367,"(0.133048, 0.0825775, 3.55307e-05)","(0.0215371, 0.992791, 0.117906)","(-0.599552, -0.800333, 0.00215654)","(-0.0235971, -0.962308, -0.270937)","(0.163366, -0.86999, 0.465219)","(0.198734, -0.899094, 0.390045)","(0.158505, -0.9823, 0.0998126)","(0.00269603, -0.996628, 0.0820074)","(-0.435686, -0.839001, -0.325967)","(-0.0423139, -0.974385, -0.220868)",0
274.4,"(0.134241, 0.0858062, 3.66146e-05)","(0.0199838, 0.986914, 0.160005)","(-0.662434, -0.748788, -0.0223061)","(0.00180521, -0.961116, -0.276139)","(0.138222, -0.878908, 0.456526)","(0.208804, -0.907966, 0.363317)","(0.237505, -0.960563, 0.144602)","(0.00568056, -0.995803, 0.0913432)","(-0.410871, -0.861801, -0.297463)","(-0.0778718, -0.975891, -0.203894)",0
274.433,"(0.135256, 0.0887859, 3.56296e-05)","(0.0168593, 0.975281, 0.220325)","(-0.708243, -0.703614, -0.0576205)","(0.0218778, -0.958883, -0.282958)","(0.0868227, -0.902391, 0.422081)","(0.237297, -0.915231, 0.325641)","(0.295865, -0.940542, 0.166869)","(0.00776293, -0.994888, 0.100683)","(-0.360781, -0.886667, -0.289238)","(-0.0980065, -0.97604, -0.194269)",0
274.467,"(0.135256, 0.0887859, 3.56296e-05)","(0.015294, 0.962322, 0.271482)","(-0.724408, -0.686033, -0.0677697)","(0.0533814, -0.956879, -0.28554)","(0.0365392, -0.911011, 0.41076)","(0.266479, -0.917912, 0.293984)","(0.324817, -0.930921, 0.166971)","(0.00574826, -0.994374, 0.105766)","(-0.292558, -0.915202, -0.277154)","(-0.112546, -0.975116, -0.191003)",0
274.5,"(0.136908, 0.0913177, 3.27989e-05)","(0.00782887, 0.945747, 0.324809)","(-0.728675, -0.680134, -0.0803158)","(0.0894746, -0.948228, -0.304727)","(-0.0217859, -0.908469, 0.417384)","(0.299612, -0.914326, 0.272471)","(0.320895, -0.935177, 0.149901)","(0.00173161, -0.994014, 0.109235)","(-0.238285, -0.93302, -0.269618)","(-0.109777, -0.974778, -0.194309)",0
274.533,"(0.136908, 0.0913177, 3.27989e-05)","(-0.00499938, 0.931404, 0.363953)","(-0.714304, -0.693757, -0.0920376)","(0.128551, -0.937868, -0.322302)","(-0.0673045, -0.917086, 0.392967)","(0.308608, -0.916847, 0.253283)","(0.297724, -0.945931, 0.12874)","(-0.00467727, -0.995471, 0.0949519)","(-0.175695, -0.949184, -0.261113)","(-0.0989554, -0.975103, -0.198447)",0
274.567,"(0.136908, 0.0913177, 3.27989e-05)","(-0.0166233, 0.917791, 0.396716)","(-0.696698, -0.706688, -0.123302)","(0.156987, -0.931278, -0.328749)","(-0.100266, -0.918916, 0.381498)","(0.299549, -0.923442, 0.239844)","(0.281263, -0.951387, 0.125512)","(-0.0118627, -0.996522, 0.0824778)","(-0.138993, -0.951571, -0.274216)","(-0.0906144, -0.974928, -0.203235)",0
274.6,"(0.136908, 0.0913177, 3.27989e-05)","(-0.0232659, 0.913258, 0.406718)","(-0.662915, -0.735846, -0.138111)","(0.184657, -0.931442, -0.313555)","(-0.121188, -0.906115, 0.4053)","(0.240864, -0.93519, 0.259625)","(0.243988, -0.962419, 0.119243)","(-0.0216786, -0.997105, 0.0728792)","(-0.0855432, -0.940551, -0.328703)","(-0.0793763, -0.96999, -0.229824)",0
