time,root_position,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
9.3405,"(0.075033, -0.024635, -0.067558)","(0.026129, 0.989855, 0.139656)","(-0.516425, -0.795146, 0.31788)","(0.151587, -0.550055, -0.821256)","(0.45254, 0.493561, 0.742701)","(0.651629, -0.678323, -0.339496)","(-0.118556, -0.818731, 0.561805)","(0.019711, -0.924069, 0.381717)","(-0.262032, -0.865999, -0.425893)","(-0.001563, -0.851707, -0.524017)",
9.3862,"(0.078642, -0.027477, -0.067364)","(0.028035, 0.989803, 0.139657)","(-0.481853, -0.794286, 0.370036)","(0.181194, -0.553561, -0.812858)","(0.508173, 0.484302, 0.712188)","(0.700575, -0.625839, -0.342813)","(-0.133345, -0.812893, 0.566942)","(0.022049, -0.921995, 0.386574)","(-0.257843, -0.862178, -0.43608)","(-0.016156, -0.844012, -0.536082)",
9.431778,"(0.080615, -0.029119, -0.066167)","(0.029109, 0.989772, 0.139656)","(-0.450136, -0.793117, 0.410296)","(0.219323, -0.558521, -0.79997)","(0.554147, 0.455569, 0.696691)","(0.743374, -0.578089, -0.336465)","(-0.145984, -0.810187, 0.567702)","(0.027573, -0.921384, 0.387674)","(-0.251437, -0.858818, -0.44633)","(-0.029305, -0.836841, -0.546661)",
9.47644,"(0.081144, -0.029662, -0.063949)","(0.029464, 0.989761, 0.139657)","(-0.423654, -0.790019, 0.443155)","(0.263767, -0.563865, -0.782613)","(0.594989, 0.409207, 0.691764)","(0.781912, -0.534566, -0.320706)","(-0.15679, -0.810611, 0.564205)","(0.036012, -0.922196, 0.385043)","(-0.243019, -0.85579, -0.45669)","(-0.041353, -0.83012, -0.556049)",
9.521835,"(0.080231, -0.029122, -0.060725)","(0.029147, 0.989771, 0.13966)","(-0.40041, -0.788181, 0.467378)","(0.310917, -0.568967, -0.76132)","(0.627081, 0.349681, 0.696055)","(0.816199, -0.495994, -0.296326)","(-0.165244, -0.8142, 0.556573)","(0.046831, -0.924425, 0.378477)","(-0.233078, -0.853219, -0.466574)","(-0.051794, -0.824177, -0.563959)",
9.56649,"(0.077713, -0.027518, -0.056606)","(0.028151, 0.9898, 0.139654)","(-0.379123, -0.788315, 0.484588)","(0.360264, -0.57394, -0.735393)","(0.650555, 0.276589, 0.707303)","(0.847778, -0.460465, -0.263143)","(-0.171023, -0.820879, 0.544894)","(0.060194, -0.927877, 0.367996)","(-0.22153, -0.851318, -0.475587)","(-0.06045, -0.819199, -0.570315)",
9.611748,"(0.07373, -0.024887, -0.051535)","(0.02651, 0.989845, 0.139657)","(-0.361462, -0.790489, 0.494441)","(0.407911, -0.578747, -0.706159)","(0.66292, 0.194169, 0.723074)","(0.875707, -0.428336, -0.222859)","(-0.173601, -0.830529, 0.529231)","(0.075314, -0.932361, 0.353598)","(-0.209224, -0.850152, -0.483185)","(-0.066727, -0.815601, -0.574755)",
9.657219,"(0.068126, -0.021381, -0.045819)","(0.024177, 0.989905, 0.139656)","(-0.347684, -0.794201, 0.498358)","(0.453536, -0.583658, -0.673535)","(0.663106, 0.102186, 0.741518)","(0.900866, -0.397397, -0.17469)","(-0.172888, -0.842578, 0.510072)","(0.09236, -0.937326, 0.335992)","(-0.195871, -0.850008, -0.489001)","(-0.070347, -0.813619, -0.577127)",
9.703217,"(0.061054, -0.017185, -0.039395)","(0.021172, 0.989974, 0.139653)","(-0.337554, -0.799613, 0.496666)","(0.495188, -0.588826, -0.638806)","(0.650134, 0.004132, 0.759808)","(0.922738, -0.3666, -0.118995)","(-0.168447, -0.856605, 0.487702)","(0.110782, -0.942364, 0.315718)","(-0.182379, -0.850701, -0.492998)","(-0.071037, -0.813148, -0.577707)",
9.748482,"(0.052557, -0.012737, -0.032637)","(0.017485, 0.990047, 0.139649)","(-0.333045, -0.804071, 0.492495)","(0.531916, -0.595032, -0.602497)","(0.622903, -0.094379, 0.776585)","(0.941217, -0.333196, -0.055607)","(-0.160502, -0.871439, 0.463501)","(0.130379, -0.946773, 0.294315)","(-0.168699, -0.852111, -0.495426)","(-0.068626, -0.813966, -0.576844)",
9.793495,"(0.043095, -0.008555, -0.025906)","(0.013299, 0.990112, 0.139648)","(-0.333627, -0.807383, 0.486648)","(0.56071, -0.602396, -0.568089)","(0.585276, -0.187921, 0.788757)","(0.955041, -0.296073, 0.015428)","(-0.149645, -0.885796, 0.439285)","(0.149819, -0.950047, 0.273799)","(-0.155559, -0.853803, -0.496811)","(-0.06294, -0.81546, -0.575381)",
9.838318,"(0.032883, -0.004985, -0.01935)","(0.008652, 0.990164, 0.139647)","(-0.339484, -0.808991, 0.47988)","(0.57669, -0.613037, -0.540014)","(0.539431, -0.272147, 0.796838)","(0.962938, -0.251391, 0.097746)","(-0.136453, -0.898966, 0.416222)","(0.170155, -0.951828, 0.255089)","(-0.143026, -0.855286, -0.498026)","(-0.055654, -0.817131, -0.573759)",
9.882851,"(0.022241, -0.002296, -0.013055)","(0.003636, 0.990196, 0.13964)","(-0.350551, -0.808929, 0.471963)","(0.581336, -0.626248, -0.519483)","(0.488898, -0.344186, 0.80157)","(0.961613, -0.19955, 0.188361)","(-0.120853, -0.910542, 0.395358)","(0.190478, -0.952099, 0.23922)","(-0.132109, -0.855925, -0.49994)","(-0.046653, -0.818398, -0.572754)",
9.927658,"(0.011519, -0.000625, -0.006783)","(-0.001601, 0.990201, 0.139639)","(-0.367532, -0.807807, 0.460834)","(0.58007, -0.639234, -0.504875)","(0.438192, -0.40204, 0.80396)","(0.948925, -0.144371, 0.280533)","(-0.104978, -0.920247, 0.376994)","(0.210488, -0.951075, 0.226167)","(-0.121547, -0.855383, -0.503535)","(-0.036581, -0.818765, -0.572962)",
9.972343,"(0.000916, -0.000035, -0.00055)","(-0.007055, 0.990181, 0.139611)","(-0.390654, -0.805789, 0.445077)","(0.581043, -0.646562, -0.494315)","(0.39025, -0.446021, 0.805463)","(0.923811, -0.092416, 0.371528)","(-0.088406, -0.928121, 0.36163)","(0.230115, -0.948823, 0.216291)","(-0.112303, -0.853199, -0.509353)","(-0.025823, -0.818033, -0.574591)",
10.01721,"(-0.009476, -0.000436, 0.005444)","(-0.012523, 0.990124, 0.139633)","(-0.420221, -0.801674, 0.425127)","(0.588302, -0.647043, -0.485011)","(0.345435, -0.477587, 0.807827)","(0.887994, -0.048358, 0.457306)","(-0.071197, -0.934529, 0.348694)","(0.249454, -0.945476, 0.209399)","(-0.104326, -0.849918, -0.516483)","(-0.014691, -0.816047, -0.577799)",
