time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
193.96,"(0.0517127, -0.0208474, 3.10766e-05)","(0.9904, 0.133267, 0.0367257)","(-0.137101, 0.980973, 0.137459)","(-0.0176945, -0.141183, 0.989825)","(0.990397, 0.138247, 0.00143449)","(-0.137101, 0.980973, 0.137459)","(0.0175951, -0.136248, 0.990519)","(-0.137101, 0.980973, 0.137459)","(0.0039683, -0.988904, -0.148503)","(0.696186, 0.222943, 0.682365)","(0.101874, -0.952507, 0.286969)","(-0.493541, 0.45376, 0.74197)","(-0.128411, -0.966441, 0.222493)","(0.0996007, -0.987517, 0.122021)","(0.329033, -0.724475, -0.605701)","(0.217717, -0.908505, -0.356677)",0
193.994,"(0.0473678, -0.0127101, 2.76806e-05)","(0.988072, 0.146689, 0.046858)","(-0.152294, 0.977085, 0.148701)","(-0.0236388, -0.154222, 0.987753)","(0.986377, 0.160169, -0.0374877)","(-0.152294, 0.977085, 0.148701)","(0.0605808, -0.139945, 0.988304)","(-0.152294, 0.977085, 0.148701)","(0.00784022, -0.992239, -0.124098)","(0.692375, 0.402677, 0.598722)","(0.0812022, -0.960198, 0.267258)","(-0.372117, 0.601116, 0.70724)","(-0.253445, -0.909201, 0.330331)","(0.109757, -0.984254, 0.138558)","(0.312507, -0.688078, -0.654896)","(0.234083, -0.914138, -0.330995)",0
194.027,"(0.0430592, -0.00643328, 2.46825e-05)","(0.984484, 0.164843, 0.0601478)","(-0.172988, 0.970584, 0.16746)","(-0.0302758, -0.175405, 0.984031)","(0.975685, 0.193223, -0.103461)","(-0.172988, 0.970584, 0.16746)","(0.132912, -0.143662, 0.980661)","(-0.172988, 0.970584, 0.16746)","(0.0154697, -0.995895, -0.0891851)","(0.693683, 0.554382, 0.459852)","(0.0819844, -0.958107, 0.274427)","(-0.115855, 0.752865, 0.647898)","(-0.323302, -0.913101, 0.248442)","(0.125854, -0.980081, 0.153632)","(0.211992, -0.667678, -0.713628)","(0.261004, -0.915905, -0.304953)",0
194.061,"(0.0386808, -0.00235466, 2.44348e-05)","(0.979432, 0.189051, 0.070522)","(-0.198727, 0.964505, 0.17389)","(-0.0352358, -0.184324, 0.982234)","(0.955992, 0.229476, -0.182813)","(-0.198727, 0.964505, 0.17389)","(0.215886, -0.128808, 0.967885)","(-0.198727, 0.964505, 0.17389)","(0.0164239, -0.998815, -0.0458111)","(0.688675, 0.673052, 0.269679)","(0.0875278, -0.953943, 0.286934)","(0.23752, 0.792881, 0.561181)","(-0.369117, -0.918896, 0.139224)","(0.142601, -0.977669, 0.154362)","(0.0937274, -0.671242, -0.735289)","(0.284657, -0.90871, -0.305312)",0
194.094,"(0.0339513, -0.00197904, 2.70029e-05)","(0.975303, 0.212785, 0.0592225)","(-0.220212, 0.96306, 0.154992)","(-0.0247553, -0.163957, 0.986157)","(0.926733, 0.253329, -0.277471)","(-0.220212, 0.96306, 0.154992)","(0.306076, -0.081985, 0.94847)","(-0.220212, 0.96306, 0.154992)","(-0.00322352, -0.999748, -0.0222368)","(0.696584, 0.708372, 0.113932)","(0.0976884, -0.956544, 0.274738)","(0.550245, 0.690073, 0.470137)","(-0.376048, -0.926487, 0.0144875)","(0.162723, -0.976481, 0.14144)","(-0.0325741, -0.719569, -0.693657)","(0.303136, -0.894997, -0.327244)",0
194.127,"(0.0284438, -0.00670649, 2.8391e-05)","(0.970518, 0.240123, 0.020886)","(-0.24217, 0.962664, 0.120959)","(0.00829366, -0.121803, 0.99252)","(0.894851, 0.267324, -0.357462)","(-0.24217, 0.962664, 0.120959)","(0.376241, -0.02139, 0.926275)","(-0.24217, 0.962664, 0.120959)","(-0.0195939, -0.999716, -0.0135866)","(0.756016, 0.647681, 0.0946027)","(0.103888, -0.9682, 0.227589)","(0.677405, 0.559877, 0.477138)","(-0.366648, -0.928634, -0.0566418)","(0.179572, -0.977533, 0.110379)","(-0.153834, -0.775533, -0.612277)","(0.319198, -0.875212, -0.363478)",0
194.161,"(0.0216939, -0.0150392, 2.90942e-05)","(0.966441, 0.25534, -0.0281794)","(-0.251483, 0.962356, 0.10309)","(0.0533121, -0.0923487, 0.994299)","(0.876245, 0.271334, -0.398212)","(-0.251483, 0.962356, 0.10309)","(0.411142, 0.00986682, 0.911518)","(-0.251483, 0.962356, 0.10309)","(-0.0328592, -0.999347, -0.0150374)","(0.807652, 0.568825, 0.15536)","(0.108741, -0.979254, 0.170987)","(0.751502, 0.284501, 0.595235)","(-0.3362, -0.937318, -0.0916796)","(0.196448, -0.977624, 0.0752295)","(-0.233929, -0.806878, -0.542425)","(0.329521, -0.853391, -0.403905)",0
194.194,"(0.013863, -0.0245602, 2.93762e-05)","(0.963363, 0.258778, -0.0704729)","(-0.250721, 0.962497, 0.103627)","(0.0946046, -0.0823494, 0.992103)","(0.877075, 0.270837, -0.396721)","(-0.250721, 0.962497, 0.103627)","(0.409843, 0.00864772, 0.912115)","(-0.250721, 0.962497, 0.103627)","(-0.0373651, -0.999237, -0.011355)","(0.838096, 0.470357, 0.276332)","(0.115189, -0.982976, 0.143144)","(0.625736, 0.0197134, 0.779785)","(-0.313559, -0.943224, -0.109586)","(0.226912, -0.972729, 0.0480524)","(-0.233017, -0.828853, -0.508632)","(0.346831, -0.83627, -0.424689)",0
194.227,"(0.00528681, -0.0338593, 2.86817e-05)","(0.962224, 0.251082, -0.105278)","(-0.238988, 0.964333, 0.113783)","(0.130095, -0.0845978, 0.987886)","(0.883272, 0.264639, -0.387036)","(-0.238988, 0.964333, 0.113783)","(0.403302, -0.00808073, 0.915031)","(-0.238988, 0.964333, 0.113783)","(-0.0545467, -0.998499, -0.00494357)","(0.831318, 0.416895, 0.36757)","(0.12583, -0.982017, 0.140747)","(0.43262, -0.270893, 0.859917)","(-0.299186, -0.943434, -0.142899)","(0.265504, -0.963465, 0.0352495)","(-0.185845, -0.841229, -0.507736)","(0.364271, -0.834373, -0.413677)",0
194.261,"(-0.0038522, -0.0420447, 2.74078e-05)","(0.957914, 0.240779, -0.156289)","(-0.224983, 0.967787, 0.113009)","(0.178676, -0.0738231, 0.981135)","(0.874457, 0.25173, -0.414677)","(-0.224983, 0.967787, 0.113009)","(0.429883, -0.00606728, 0.902864)","(-0.224983, 0.967787, 0.113009)","(-0.0894964, -0.995987, 0.000805931)","(0.838255, 0.323717, 0.438789)","(0.1336, -0.983391, 0.122855)","(0.278938, -0.176307, 0.943986)","(-0.273355, -0.945969, -0.174413)","(0.318139, -0.947132, 0.0415697)","(-0.149473, -0.84979, -0.505484)","(0.359195, -0.858435, -0.366153)",0
194.294,"(-0.0127299, -0.0471669, 2.79169e-05)","(0.944445, 0.224618, -0.239939)","(-0.204141, 0.972951, 0.108133)","(0.25816, -0.0548973, 0.964541)","(0.854425, 0.231131, -0.465335)","(-0.204141, 0.972951, 0.108133)","(0.477945, 0.00138229, 0.878389)","(-0.204141, 0.972951, 0.108133)","(-0.140963, -0.989992, -0.00668473)","(0.873063, 0.292715, 0.389972)","(0.133118, -0.986431, 0.0960931)","(0.285013, 0.147548, 0.947099)","(-0.232022, -0.951924, -0.200015)","(0.363577, -0.926087, 0.100869)","(-0.152832, -0.857453, -0.491342)","(0.324111, -0.901362, -0.287227)",0
194.327,"(-0.020143, -0.0495374, 2.79482e-05)","(0.930108, 0.198332, -0.309133)","(-0.173927, 0.979293, 0.103609)","(0.323253, -0.0440455, 0.945287)","(0.840646, 0.202691, -0.502226)","(-0.173927, 0.979293, 0.103609)","(0.512569, -0.000325319, 0.858646)","(-0.173927, 0.979293, 0.103609)","(-0.198278, -0.980142, -0.00262422)","(0.90561, 0.305504, 0.294174)","(0.121103, -0.988562, 0.0898818)","(0.308059, 0.547463, 0.778064)","(-0.180607, -0.966821, -0.180661)","(0.398815, -0.889315, 0.223752)","(-0.181979, -0.861279, -0.474428)","(0.212061, -0.943872, -0.253249)",0
194.361,"(-0.0262275, -0.0504621, 2.68055e-05)","(0.923197, 0.169217, -0.34507)","(-0.140721, 0.984313, 0.106425)","(0.357314, -0.0496325, 0.932665)","(0.842116, 0.175127, -0.51007)","(-0.140721, 0.984313, 0.106425)","(0.520293, -0.0174564, 0.85381)","(-0.140721, 0.984313, 0.106425)","(-0.245603, -0.969368, 0.00234955)","(0.90511, 0.381327, 0.188056)","(0.090919, -0.989842, 0.109304)","(0.363101, 0.746163, 0.55803)","(-0.138976, -0.981521, -0.131537)","(0.398936, -0.846668, 0.352143)","(-0.186816, -0.864495, -0.466635)","(0.0451033, -0.954117, -0.296019)",0
194.394,"(-0.0310125, -0.0516218, 2.68448e-05)","(0.929891, 0.145136, -0.33799)","(-0.113983, 0.987294, 0.11072)","(0.349632, -0.0642363, 0.934682)","(0.857957, 0.153781, -0.490165)","(-0.113983, 0.987294, 0.11072)","(0.500817, -0.0388585, 0.86468)","(-0.113983, 0.987294, 0.11072)","(-0.280541, -0.959733, 0.0144648)","(0.884385, 0.449186, 0.126867)","(0.0453315, -0.989555, 0.136844)","(0.506837, 0.730301, 0.458014)","(-0.109192, -0.991473, -0.0711297)","(0.372324, -0.827176, 0.420898)","(-0.170723, -0.86188, -0.477511)","(-0.155576, -0.911982, -0.379585)",0
194.428,"(-0.0343828, -0.0534173, 2.70642e-05)","(0.936386, 0.134675, -0.324103)","(-0.102957, 0.988219, 0.113235)","(0.335525, -0.072636, 0.939227)","(0.870073, 0.144612, -0.471233)","(-0.102957, 0.988219, 0.113235)","(0.482044, -0.0499722, 0.874721)","(-0.102957, 0.988219, 0.113235)","(-0.295779, -0.955034, 0.0206055)","(0.882039, 0.463232, 0.0861612)","(-0.00460113, -0.986174, 0.165651)","(0.683394, 0.586872, 0.434228)","(-0.0961653, -0.99485, -0.0320256)","(0.303974, -0.855918, 0.418336)","(-0.13569, -0.861544, -0.489214)","(-0.312677, -0.85232, -0.419266)",0
194.461,"(-0.0367405, -0.0547838, 2.28968e-05)","(0.94017, 0.13311, -0.313627)","(-0.101864, 0.988238, 0.11406)","(0.325122, -0.0753133, 0.942668)","(0.877453, 0.143287, -0.457761)","(-0.101864, 0.988238, 0.11406)","(0.468721, -0.0534849, 0.881726)","(-0.101864, 0.988238, 0.11406)","(-0.299624, -0.953145, 0.0417199)","(0.92404, 0.377663, 0.0593278)","(-0.0418471, -0.978898, 0.200019)","(0.829137, 0.345572, 0.439446)","(-0.0953128, -0.99526, -0.0192946)","(0.212037, -0.907137, 0.363515)","(-0.114679, -0.864525, -0.489331)","(-0.372147, -0.820807, -0.433339)",0
194.494,"(-0.0367405, -0.0547838, 2.28968e-05)","(0.943615, 0.131907, -0.303631)","(-0.100394, 0.988001, 0.11737)","(0.315447, -0.0802435, 0.945544)","(0.892126, 0.141406, -0.429088)","(-0.100394, 0.988001, 0.11737)","(0.440508, -0.0615244, 0.895638)","(-0.100394, 0.988001, 0.11737)","(-0.296536, -0.952874, 0.0640166)","(0.974736, 0.222445, 0.0202041)","(-0.070712, -0.960287, 0.269903)","(0.883678, 0.0947306, 0.458409)","(-0.103438, -0.994614, 0.006555)","(0.141821, -0.934976, 0.325125)","(-0.0985824, -0.870937, -0.481404)","(-0.360316, -0.80719, -0.467564)",0
194.528,"(-0.0367405, -0.0547838, 2.28968e-05)","(0.953713, 0.121898, -0.274904)","(-0.0935193, 0.989121, 0.113549)","(0.285749, -0.0821888, 0.954773)","(0.922886, 0.12911, -0.362785)","(-0.0935193, 0.989121, 0.113549)","(0.373434, -0.0699209, 0.925018)","(-0.0935193, 0.989121, 0.113549)","(-0.295478, -0.952369, 0.0754019)","(0.999974, -0.00168803, 0.00704058)","(-0.0954003, -0.933338, 0.34609)","(0.853273, -0.122757, 0.506809)","(-0.106176, -0.994009, 0.025948)","(0.118662, -0.924374, 0.362563)","(-0.0861406, -0.868854, -0.487516)","(-0.295411, -0.788684, -0.539176)",0
194.561,"(-0.03816, -0.0522133, 1.58841e-05)","(0.968644, 0.106397, -0.224521)","(-0.0849161, 0.991551, 0.0980566)","(0.233205, -0.0752795, 0.969509)","(0.964239, 0.109147, -0.241514)","(-0.0849161, 0.991551, 0.0980566)","(0.250262, -0.0726832, 0.965446)","(-0.0849161, 0.991551, 0.0980566)","(-0.295229, -0.954933, 0.030718)","(0.97346, -0.227819, 0.0217665)","(-0.120455, -0.914676, 0.385822)","(0.770557, -0.275528, 0.574741)","(-0.106379, -0.99177, 0.0712404)","(0.164913, -0.877763, 0.449818)","(-0.0812253, -0.867561, -0.490653)","(-0.264948, -0.761302, -0.591795)",0
194.594,"(-0.0373247, -0.04597, 1.57052e-05)","(0.981927, 0.0935272, -0.164537)","(-0.0790671, 0.99262, 0.0919413)","(0.171944, -0.0771171, 0.982084)","(0.990507, 0.0887662, -0.104956)","(-0.0790671, 0.99262, 0.0919413)","(0.112328, -0.0823676, 0.990251)","(-0.0790671, 0.99262, 0.0919413)","(-0.289045, -0.956158, -0.0470545)","(0.889938, -0.453595, 0.0475532)","(-0.136143, -0.918447, 0.371377)","(0.68376, -0.422274, 0.595111)","(-0.105127, -0.989732, 0.0968471)","(0.232582, -0.829866, 0.507176)","(-0.0821297, -0.868591, -0.488677)","(-0.26049, -0.745844, -0.613075)",0
194.628,"(-0.0355686, -0.0377205, 1.89686e-05)","(0.989514, 0.0855874, -0.116348)","(-0.074532, 0.991883, 0.103022)","(0.124188, -0.0932403, 0.987868)","(0.997355, 0.072375, 0.00676032)","(-0.074532, 0.991883, 0.103022)","(0.000607116, -0.102982, 0.994683)","(-0.074532, 0.991883, 0.103022)","(-0.265373, -0.95675, -0.119191)","(0.788024, -0.612991, 0.057097)","(-0.15954, -0.930896, 0.328602)","(0.603865, -0.561654, 0.56559)","(-0.103522, -0.987179, 0.12149)","(0.311655, -0.809488, 0.497594)","(-0.096017, -0.882133, -0.46111)","(-0.248783, -0.759054, -0.601618)",0
194.661,"(-0.0328548, -0.0284647, 2.37983e-05)","(0.992594, 0.0777121, -0.0933685)","(-0.0655775, 0.989439, 0.129266)","(0.102303, -0.122123, 0.987229)","(0.996715, 0.0583195, 0.056195)","(-0.0655775, 0.989439, 0.129266)","(-0.0482317, -0.13238, 0.990025)","(-0.0655775, 0.989439, 0.129266)","(-0.230064, -0.962936, -0.140802)","(0.688388, -0.725117, 0.0180941)","(-0.166424, -0.938156, 0.30359)","(0.538895, -0.691887, 0.480504)","(-0.102227, -0.987751, 0.11789)","(0.366265, -0.816076, 0.447069)","(-0.111284, -0.889557, -0.443062)","(-0.188706, -0.788314, -0.585621)",0
194.695,"(-0.0292628, -0.020184, 2.77912e-05)","(0.994193, 0.0666269, -0.0845082)","(-0.0534713, 0.987347, 0.149285)","(0.093248, -0.143915, 0.985187)","(0.995977, 0.0418541, 0.0792336)","(-0.0534713, 0.987347, 0.149285)","(-0.072127, -0.152825, 0.985618)","(-0.0534713, 0.987347, 0.149285)","(-0.18981, -0.972144, -0.137506)","(0.581031, -0.813372, -0.0287913)","(-0.139156, -0.950392, 0.278191)","(0.45529, -0.790569, 0.409527)","(-0.101195, -0.989553, 0.102686)","(0.39211, -0.84067, 0.37353)","(-0.128696, -0.896129, -0.424723)","(-0.0710375, -0.837686, -0.541513)",0
194.728,"(-0.0250229, -0.0142557, 3.11934e-05)","(0.995636, 0.0548959, -0.0754639)","(-0.0419787, 0.985238, 0.165964)","(0.0833521, -0.162006, 0.983263)","(0.994407, 0.0245072, 0.102732)","(-0.0419787, 0.985238, 0.165964)","(-0.0973013, -0.169035, 0.980796)","(-0.0419787, 0.985238, 0.165964)","(-0.139555, -0.974395, -0.176294)","(0.444249, -0.893687, -0.0629847)","(-0.0871627, -0.96294, 0.255243)","(0.383146, -0.861648, 0.332809)","(-0.108089, -0.992388, 0.0590164)","(0.39584, -0.884311, 0.247598)","(-0.154127, -0.891461, -0.426078)","(0.054544, -0.86791, -0.493718)",0
194.761,"(-0.0199345, -0.0121686, 3.35255e-05)","(0.997641, 0.041195, -0.0549098)","(-0.0308527, 0.982302, 0.184747)","(0.0614299, -0.18243, 0.981298)","(0.98908, 0.00264972, 0.147356)","(-0.0308527, 0.982302, 0.184747)","(-0.144418, -0.186807, 0.971723)","(-0.0308527, 0.982302, 0.184747)","(-0.0921467, -0.967802, -0.234239)","(0.325481, -0.941757, -0.0845955)","(-0.044819, -0.972193, 0.22985)","(0.329217, -0.908211, 0.258399)","(-0.123981, -0.992268, 0.00571134)","(0.378913, -0.916789, 0.126186)","(-0.183371, -0.885282, -0.427376)","(0.167511, -0.87973, -0.444989)",0
194.795,"(-0.0144404, -0.0137453, 3.51824e-05)","(0.99944, 0.024724, -0.0225325)","(-0.0199978, 0.98025, 0.196748)","(0.0268746, -0.195877, 0.98026)","(0.981432, -0.018471, 0.190921)","(-0.0199978, 0.98025, 0.196748)","(-0.190845, -0.196496, 0.961752)","(-0.0199978, 0.98025, 0.196748)","(-0.0290448, -0.95977, -0.27928)","(0.247586, -0.96565, -0.0788725)","(-0.0432312, -0.972616, 0.228362)","(0.28238, -0.939778, 0.192557)","(-0.152558, -0.987366, -0.042825)","(0.356272, -0.933612, 0.0379245)","(-0.206023, -0.872943, -0.442182)","(0.234801, -0.866986, -0.43955)",0
194.828,"(-0.00881174, -0.0177735, 3.39167e-05)","(0.999937, 0.00971635, 0.00559515)","(-0.0105397, 0.979919, 0.199117)","(-0.00352846, -0.199021, 0.979989)","(0.976014, -0.0331712, 0.215166)","(-0.0105397, 0.979919, 0.199117)","(-0.217427, -0.196542, 0.956084)","(-0.0105397, 0.979919, 0.199117)","(-0.00496736, -0.958239, -0.285926)","(0.20975, -0.975689, -0.0635209)","(-0.047612, -0.974353, 0.219929)","(0.255152, -0.954472, 0.154534)","(-0.189718, -0.97984, -0.0626152)","(0.328392, -0.944512, 0.00746318)","(-0.214289, -0.868916, -0.446168)","(0.262433, -0.86231, -0.433071)",0
194.861,"(-0.00394831, -0.0219907, 3.24317e-05)","(0.99951, 0.00274487, 0.0311812)","(-0.00769011, 0.984406, 0.175744)","(-0.0303149, -0.175946, 0.983933)","(0.959983, -0.0397213, 0.277227)","(-0.0076901, 0.984406, 0.175744)","(-0.280194, -0.171732, 0.944457)","(-0.00769011, 0.984406, 0.175744)","(-0.00386284, -0.961155, -0.275982)","(0.19095, -0.980359, -0.049349)","(-0.0553165, -0.974633, 0.216865)","(0.232332, -0.961175, 0.148878)","(-0.225187, -0.971933, -0.0680922)","(0.290867, -0.956761, -0.00221245)","(-0.223374, -0.867582, -0.444303)","(0.273069, -0.859913, -0.431258)",0
194.895,"(0.000301957, -0.0260012, 2.99369e-05)","(0.998712, 0.00360513, 0.0505994)","(-0.010421, 0.989282, 0.145647)","(-0.0497192, -0.146068, 0.988024)","(0.942374, -0.0364612, 0.332569)","(-0.010421, 0.989282, 0.145647)","(-0.334747, -0.141811, 0.931576)","(-0.010421, 0.989282, 0.145647)","(-0.0350554, -0.958683, -0.28231)","(0.20015, -0.979007, -0.0385497)","(-0.0555589, -0.976772, 0.206953)","(0.23255, -0.958086, 0.167309)","(-0.249697, -0.966089, -0.0657533)","(0.25257, -0.967577, -0.00170905)","(-0.236243, -0.866649, -0.439441)","(0.277714, -0.858356, -0.431392)",0
194.928,"(0.00341309, -0.0292113, 2.68583e-05)","(0.998086, 0.00714545, 0.0614248)","(-0.0132174, 0.994882, 0.100172)","(-0.0604848, -0.100806, 0.993066)","(0.928267, -0.0257241, 0.371025)","(-0.0132174, 0.994882, 0.100172)","(-0.372051, -0.0976013, 0.923066)","(-0.0132174, 0.994882, 0.100172)","(-0.124235, -0.949623, -0.287717)","(0.249949, -0.968241, -0.00593678)","(-0.0554084, -0.966165, 0.251902)","(0.219818, -0.953118, 0.207955)","(-0.257623, -0.964338, -0.060692)","(0.226399, -0.97402, 0.00537124)","(-0.249468, -0.863589, -0.438155)","(0.281945, -0.851744, -0.441632)",0
194.961,"(0.00530306, -0.0308824, 2.43864e-05)","(0.997964, 0.0066047, 0.0634347)","(-0.0115706, 0.996966, 0.0769675)","(-0.0627257, -0.0775504, 0.995013)","(0.941582, -0.0159486, 0.336407)","(-0.0115706, 0.996966, 0.0769675)","(-0.336758, -0.0762128, 0.938502)","(-0.0115706, 0.996966, 0.0769675)","(-0.268633, -0.903205, -0.33475)","(0.344514, -0.938718, 0.0108706)","(-0.0422667, -0.959185, 0.279604)","(0.192239, -0.948779, 0.250723)","(-0.256967, -0.964683, -0.0579262)","(0.218396, -0.97585, 0.00453222)","(-0.256745, -0.861303, -0.43845)","(0.274375, -0.844145, -0.460584)",0
194.995,"(0.00530306, -0.0308824, 2.43864e-05)","(0.998236, 0.00391072, 0.0592357)","(-0.00732816, 0.99832, 0.0574751)","(-0.0589057, -0.0578191, 0.996588)","(0.957574, -0.00966147, 0.288026)","(-0.00732817, 0.99832, 0.0574751)","(-0.288091, -0.0573282, 0.955886)","(-0.00732816, 0.99832, 0.0574751)","(-0.45062, -0.815442, -0.363312)","(0.437798, -0.898419, 0.0342851)","(-0.0187512, -0.95072, 0.309484)","(0.160401, -0.937864, 0.307705)","(-0.253237, -0.96596, -0.0528426)","(0.216333, -0.976312, -0.00388053)","(-0.254373, -0.86365, -0.435205)","(0.265911, -0.83909, -0.474573)",0
195.028,"(0.00530306, -0.0308824, 2.43864e-05)","(0.998419, 0.000128798, 0.0562053)","(-0.00338653, 0.998326, 0.0577413)","(-0.0560969, -0.0578442, 0.996748)","(0.968999, -0.0110685, 0.246815)","(-0.00338653, 0.998326, 0.0577413)","(-0.247039, -0.0568115, 0.967339)","(-0.00338652, 0.998326, 0.0577413)","(-0.571309, -0.724674, -0.385298)","(0.510186, -0.859809, 0.0209284)","(0.0133806, -0.958054, 0.286274)","(0.154779, -0.924939, 0.347177)","(-0.249113, -0.967201, -0.0496508)","(0.218044, -0.975795, -0.0167948)","(-0.245789, -0.86962, -0.428192)","(0.261871, -0.838258, -0.478275)",0
195.062,"(0.00477378, -0.0339859, 2.77261e-05)","(0.998654, -0.000154598, 0.0518678)","(-0.00300049, 0.998102, 0.0615022)","(-0.0517708, -0.0615718, 0.996759)","(0.977586, -0.00971279, 0.210313)","(-0.0030005, 0.998102, 0.0615022)","(-0.210518, -0.0607777, 0.975699)","(-0.00300049, 0.998102, 0.0615022)","(-0.617512, -0.701536, -0.355706)","(0.54322, -0.839589, -0.00173128)","(0.0281232, -0.944506, 0.327288)","(0.188578, -0.91541, 0.355616)","(-0.245175, -0.968337, -0.0470451)","(0.21823, -0.975433, -0.0300904)","(-0.234767, -0.878671, -0.415718)","(0.268243, -0.844599, -0.463355)",0
195.095,"(0.00399673, -0.0375392, 3.07026e-05)","(0.998808, 0.00261625, 0.048737)","(-0.00683956, 0.996061, 0.0884112)","(-0.0482066, -0.0886304, 0.994897)","(0.989168, -0.00394758, 0.146732)","(-0.00683956, 0.996061, 0.0884112)","(-0.146482, -0.088412, 0.985254)","(-0.00683955, 0.996061, 0.0884112)","(-0.618271, -0.763601, -0.186159)","(0.552902, -0.831771, -0.0495671)","(0.16326, -0.874557, 0.456614)","(0.241575, -0.908345, 0.341396)","(-0.242135, -0.969067, -0.0477497)","(0.218127, -0.974449, -0.0535771)","(-0.22804, -0.885341, -0.405178)","(0.27936, -0.850726, -0.445222)",0
195.128,"(0.00272217, -0.0412911, 3.30847e-05)","(0.999252, 0.0157311, 0.0353305)","(-0.0196379, 0.988776, 0.148111)","(-0.0317149, -0.148444, 0.988412)","(0.999223, 0.0239132, 0.0313195)","(-0.0196379, 0.988776, 0.148111)","(-0.0264822, -0.146765, 0.988817)","(-0.0196379, 0.988776, 0.148111)","(-0.51681, -0.85008, 0.101353)","(0.543667, -0.833014, -0.102534)","(0.395645, -0.686598, 0.609958)","(0.295534, -0.902647, 0.31287)","(-0.237859, -0.96887, -0.0686599)","(0.225457, -0.970813, -0.0818038)","(-0.223936, -0.879409, -0.42011)","(0.286499, -0.847018, -0.447748)",0
195.162,"(0.00118793, -0.0445302, 3.56783e-05)","(0.999247, 0.0387312, 0.00233339)","(-0.0362085, 0.97731, 0.208695)","(0.00669318, -0.207864, 0.978135)","(0.993879, 0.0624419, -0.0911379)","(-0.0362085, 0.97731, 0.208695)","(0.103116, -0.201761, 0.973992)","(-0.0362085, 0.97731, 0.208695)","(-0.243088, -0.883047, 0.401419)","(0.498264, -0.855499, -0.140907)","(0.638701, -0.392878, 0.661595)","(0.370238, -0.885655, 0.280247)","(-0.230894, -0.968074, -0.097574)","(0.249249, -0.963407, -0.0985971)","(-0.223172, -0.864737, -0.449915)","(0.284953, -0.844057, -0.454279)",0
195.195,"(-0.000802338, -0.0464374, 3.89455e-05)","(0.997269, 0.0633728, -0.03793)","(-0.0516729, 0.967253, 0.248497)","(0.0524897, -0.245515, 0.967971)","(0.979149, 0.0982784, -0.177789)","(-0.0516729, 0.967253, 0.248497)","(0.196439, -0.233756, 0.952245)","(-0.0516729, 0.967253, 0.248497)","(0.138094, -0.861232, 0.489091)","(0.429034, -0.88757, -0.167776)","(0.777217, -0.18362, 0.601845)","(0.413826, -0.884174, 0.216757)","(-0.223666, -0.966372, -0.126883)","(0.300278, -0.95176, -0.0631334)","(-0.225597, -0.850745, -0.474698)","(0.267565, -0.847179, -0.459018)",0
195.228,"(-0.00295676, -0.0459867, 3.99742e-05)","(0.994625, 0.0771868, -0.0690097)","(-0.057501, 0.965936, 0.252312)","(0.0861298, -0.246969, 0.965188)","(0.973655, 0.110118, -0.199674)","(-0.0575011, 0.965936, 0.252312)","(0.220654, -0.234171, 0.946824)","(-0.057501, 0.965936, 0.252312)","(0.491877, -0.738815, 0.460663)","(0.366405, -0.91368, -0.175887)","(0.832155, -0.0490726, 0.552368)","(0.426336, -0.893839, 0.138885)","(-0.215036, -0.967017, -0.13652)","(0.367972, -0.927883, 0.060249)","(-0.230588, -0.84387, -0.484472)","(0.241307, -0.853754, -0.461383)",0
195.262,"(-0.0053158, -0.041282, 4.02951e-05)","(0.992756, 0.0783124, -0.0911216)","(-0.0559502, 0.971371, 0.230887)","(0.106808, -0.224235, 0.968664)","(0.96788, 0.108722, -0.226689)","(-0.0559502, 0.971371, 0.230887)","(0.245614, -0.211126, 0.946097)","(-0.0559502, 0.971371, 0.230887)","(0.687477, -0.567873, 0.452655)","(0.333922, -0.926975, -0.170919)","(0.857415, 0.058676, 0.51127)","(0.40177, -0.909144, 0.109717)","(-0.204395, -0.970385, -0.128745)","(0.428989, -0.882922, 0.190834)","(-0.231689, -0.836123, -0.497211)","(0.216394, -0.858956, -0.464078)",0
195.295,"(-0.00702634, -0.0333293, 3.88018e-05)","(0.989074, 0.0671439, -0.131243)","(-0.0437957, 0.981147, 0.188237)","(0.142483, -0.181324, 0.973047)","(0.949655, 0.0954843, -0.298394)","(-0.0437957, 0.981147, 0.188237)","(0.3121, -0.168355, 0.935013)","(-0.0437957, 0.981147, 0.188237)","(0.719799, -0.424677, 0.549126)","(0.317176, -0.933866, -0.165207)","(0.84345, 0.16738, 0.510466)","(0.378292, -0.915518, 0.136828)","(-0.187039, -0.976326, -0.108642)","(0.467327, -0.840303, 0.274765)","(-0.226795, -0.823745, -0.519624)","(0.212045, -0.860029, -0.464099)",0
