time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
13.9667,"(-0.125371, 0.0100472, 4.30341e-05)","(-0.790739, -0.0269527, -0.61156)","(0.043153, 0.994253, -0.0979701)","(0.611212, -0.0899637, -0.786337)","(-0.950292, 0.00740264, -0.311274)","(0.043153, 0.994253, -0.0979701)","(0.309576, -0.092678, -0.946347)","(0.0431531, 0.994253, -0.0979701)","(-0.16749, -0.924572, 0.342219)","(-0.421372, -0.890608, 0.171067)","(-0.868857, -0.49504, 0.00478652)","(-0.373592, -0.898002, -0.232426)","(0.0251218, -0.997124, -0.0714958)","(-0.0338156, -0.996032, -0.0823264)","(-0.222806, -0.974743, -0.0152897)","(-0.0443604, -0.997187, -0.0604094)",0
14,"(-0.122446, 0.00988392, 3.33499e-05)","(-0.431165, -0.0704699, -0.899517)","(0.0414509, 0.99446, -0.0965959)","(0.900921, -0.0836004, -0.425855)","(-0.642881, -0.0487753, -0.764411)","(0.0414509, 0.99446, -0.0965959)","(0.76429, -0.101583, -0.636822)","(0.0414509, 0.99446, -0.0965959)","(-0.272359, -0.805509, 0.526285)","(-0.387231, -0.921331, 0.0346574)","(-0.553999, -0.600382, 0.576738)","(-0.0932311, -0.981994, -0.164306)","(0.0962226, -0.995083, -0.0234566)","(-0.0485885, -0.998257, -0.0335005)","(-0.312324, -0.948753, -0.048178)","(-0.110953, -0.990957, -0.0754582)",0
14.0333,"(-0.119319, 0.0104447, 3.19985e-05)","(-0.16814, -0.0847362, -0.982114)","(0.0346586, 0.995421, -0.0890879)","(0.984869, -0.0548999, -0.164376)","(-0.200739, -0.0840672, -0.976031)","(0.0346586, 0.995421, -0.0890879)","(0.978558, -0.0621366, -0.196377)","(0.0346586, 0.995421, -0.0890879)","(-0.320833, -0.758067, 0.567803)","(-0.293998, -0.947944, -0.122341)","(-0.107388, -0.632749, 0.766875)","(0.173151, -0.980982, -0.0877121)","(0.173777, -0.984309, 0.0306132)","(-0.0676093, -0.997452, 0.0227666)","(-0.373994, -0.925701, -0.0566217)","(-0.165681, -0.983199, -0.0766071)",0
14.0667,"(-0.115748, 0.0113662, 3.05009e-05)","(-0.0191273, -0.0693859, -0.997406)","(0.0343487, 0.99693, -0.0703672)","(0.999229, -0.0355363, -0.0167175)","(0.0680015, -0.071289, -0.995135)","(0.0343487, 0.99693, -0.0703672)","(0.997093, -0.0294586, 0.0702718)","(0.0343487, 0.99693, -0.0703672)","(-0.321179, -0.778772, 0.538849)","(-0.170335, -0.96022, -0.221278)","(-0.0525485, -0.711499, 0.700719)","(0.368293, -0.92748, 0.0643485)","(0.234921, -0.970527, 0.0537607)","(-0.0796884, -0.996166, 0.0360946)","(-0.400924, -0.914494, -0.0544071)","(-0.222468, -0.971622, -0.0803709)",0
14.1,"(-0.112143, 0.0119812, 3.07896e-05)","(0.00798343, -0.0548409, -0.998463)","(0.0141492, 0.998397, -0.0547975)","(0.999859, -0.0141746, 0.00895811)","(0.136398, -0.0558612, -0.989078)","(0.0141492, 0.998397, -0.0547975)","(0.990517, -0.00793273, 0.137158)","(0.0141492, 0.998397, -0.0547975)","(-0.297368, -0.813009, 0.500589)","(-0.174122, -0.958869, -0.224168)","(-0.148388, -0.753837, 0.640087)","(0.31422, -0.941458, 0.122154)","(0.247824, -0.967542, 0.0494653)","(-0.0960674, -0.994983, 0.0279114)","(-0.400455, -0.914666, -0.0549663)","(-0.252216, -0.962641, -0.0985345)",0
14.1333,"(-0.108534, 0.0120525, 3.80677e-05)","(0.0540526, -0.0272365, -0.998167)","(0.00668012, 0.999621, -0.0266944)","(0.998508, -0.00697089, 0.0541622)","(0.218155, -0.0281582, -0.975508)","(0.00668012, 0.999621, -0.0266944)","(0.975925, -0.00292914, 0.218087)","(0.00668012, 0.999621, -0.0266944)","(-0.299556, -0.837013, 0.457904)","(-0.223406, -0.953698, -0.201369)","(-0.222341, -0.773505, 0.593511)","(0.21927, -0.961143, 0.167702)","(0.240594, -0.970403, 0.0207755)","(-0.121769, -0.992557, 0.0018267)","(-0.338476, -0.939212, -0.0575806)","(-0.285264, -0.949507, -0.130617)",0
14.1667,"(-0.104457, 0.0113199, 4.1359e-05)","(0.141157, -0.00451235, -0.989977)","(0.00567885, 0.999977, -0.00380578)","(0.989969, -0.00584182, 0.141163)","(0.32148, -0.00552151, -0.9469)","(0.00567885, 0.999977, -0.00380578)","(0.946907, -0.00501024, 0.32147)","(0.00567885, 0.999977, -0.00380578)","(-0.326203, -0.85067, 0.412253)","(-0.268946, -0.951046, -0.152246)","(-0.263363, -0.763635, 0.589492)","(0.123897, -0.974331, 0.187957)","(0.234761, -0.971997, 0.0104216)","(-0.172012, -0.984704, -0.0277416)","(-0.216469, -0.974913, -0.051822)","(-0.299593, -0.941525, -0.154193)",0
14.2,"(-0.10014, 0.00919344, 3.60263e-05)","(0.279371, 0.00191196, -0.960181)","(0.0105493, 0.999927, 0.0058604)","(0.960125, -0.0116921, 0.279327)","(0.454489, -0.00025226, -0.890752)","(0.0105493, 0.999927, 0.0058604)","(0.890684, -0.0118495, 0.454468)","(0.0105493, 0.999927, 0.0058604)","(-0.346555, -0.858478, 0.378041)","(-0.256439, -0.95632, -0.140323)","(-0.295797, -0.753661, 0.586941)","(0.112893, -0.96665, 0.229876)","(0.246702, -0.968388, 0.0369267)","(-0.234795, -0.970414, -0.0562901)","(-0.0549924, -0.998363, -0.0157111)","(-0.310019, -0.933473, -0.180324)",0
14.2333,"(-0.0953243, 0.00619777, 3.07363e-05)","(0.410848, 0.00135014, -0.911703)","(0.0159764, 0.999818, 0.0104001)","(0.911561, -0.019207, 0.410715)","(0.57731, -0.00229963, -0.816522)","(0.0159764, 0.999818, 0.0104001)","(0.816354, -0.0191209, 0.577235)","(0.0159764, 0.999818, 0.0104001)","(-0.379771, -0.864539, 0.32916)","(-0.225077, -0.961286, -0.158963)","(-0.311785, -0.75945, 0.570987)","(0.139655, -0.94417, 0.298396)","(0.263557, -0.961202, 0.0814139)","(-0.294255, -0.952904, -0.0734062)","(0.0852382, -0.995948, 0.0286782)","(-0.321692, -0.924981, -0.2023)",0
14.2667,"(-0.0895799, 0.00328459, 2.53071e-05)","(0.517724, 0.00747054, -0.855515)","(0.0221462, 0.999499, 0.0225885)","(0.855273, -0.031247, 0.517234)","(0.675646, 0.00106632, -0.737226)","(0.0221462, 0.999499, 0.0225885)","(0.736913, -0.0322406, 0.675218)","(0.0221462, 0.999499, 0.0225885)","(-0.414355, -0.860914, 0.295189)","(-0.181376, -0.961019, -0.208676)","(-0.327632, -0.757236, 0.565023)","(0.168215, -0.924316, 0.342555)","(0.287873, -0.949185, 0.127185)","(-0.340455, -0.935364, -0.0958336)","(0.159015, -0.984732, 0.0708364)","(-0.335904, -0.910149, -0.242481)",0
14.3,"(-0.0833597, 0.000445044, 2.34724e-05)","(0.567221, 0.0211079, -0.823295)","(0.0170284, 0.999155, 0.037396)","(0.823385, -0.0357607, 0.566356)","(0.739588, 0.0122942, -0.672948)","(0.0170284, 0.999155, 0.037396)","(0.672869, -0.0401411, 0.738672)","(0.0170284, 0.999155, 0.037396)","(-0.452056, -0.853154, 0.260332)","(-0.115678, -0.956242, -0.268737)","(-0.361613, -0.733338, 0.575718)","(0.204765, -0.907946, 0.365658)","(0.297111, -0.944598, 0.139499)","(-0.367528, -0.923799, -0.107324)","(0.183961, -0.979564, 0.0813212)","(-0.351139, -0.898459, -0.263579)",0
14.3333,"(-0.076987, -0.00263449, 2.20691e-05)","(0.600012, 0.0381036, -0.799083)","(0.00321628, 0.998754, 0.0498054)","(0.799921, -0.0328454, 0.599206)","(0.794391, 0.0278942, -0.606766)","(0.00321628, 0.998754, 0.0498054)","(0.607361, -0.0427168, 0.793277)","(0.00321628, 0.998754, 0.0498054)","(-0.480429, -0.86425, 0.149195)","(-0.0271344, -0.959135, -0.281646)","(-0.447041, -0.717261, 0.534501)","(0.215642, -0.875737, 0.431953)","(0.297764, -0.94411, 0.141396)","(-0.380446, -0.917795, -0.113638)","(0.183842, -0.981772, 0.0482221)","(-0.369532, -0.883621, -0.287508)",0
14.3667,"(-0.0705017, -0.0049431, 2.04184e-05)","(0.637612, 0.0450647, -0.769038)","(-0.00892962, 0.998685, 0.050482)","(0.770291, -0.0253136, 0.637189)","(0.843354, 0.0353044, -0.536198)","(-0.00892961, 0.998685, 0.050482)","(0.537253, -0.038111, 0.84256)","(-0.00892961, 0.998685, 0.050482)","(-0.492841, -0.869998, 0.0145436)","(0.0634273, -0.962857, -0.262456)","(-0.542778, -0.700679, 0.463078)","(0.252549, -0.832551, 0.49303)","(0.282378, -0.953451, 0.105798)","(-0.347898, -0.932598, -0.0960599)","(0.191369, -0.981112, -0.0282264)","(-0.431585, -0.848102, -0.307339)",0
14.4,"(-0.0637828, -0.00617216, 1.69895e-05)","(0.682181, 0.0396588, -0.730107)","(-0.020463, 0.999223, 0.0336901)","(0.731028, -0.00733313, 0.682308)","(0.886624, 0.0352409, -0.461146)","(-0.020463, 0.999223, 0.0336901)","(0.462064, -0.0200808, 0.886619)","(-0.020463, 0.999223, 0.0336901)","(-0.494333, -0.863075, -0.103618)","(0.149779, -0.963633, -0.221307)","(-0.614335, -0.690643, 0.381582)","(0.314256, -0.786271, 0.531998)","(0.251969, -0.965721, 0.0624054)","(-0.266368, -0.96279, -0.0456383)","(0.216235, -0.971104, -0.100993)","(-0.5419, -0.764295, -0.349567)",0
14.4333,"(-0.057684, -0.00739347, 9.9848e-06)","(0.72715, 0.0297896, -0.685832)","(-0.0332949, 0.999426, 0.00617106)","(0.685761, 0.0186642, 0.727587)","(0.922324, 0.0352563, -0.384805)","(-0.0332949, 0.999426, 0.00617106)","(0.384699, 0.00681899, 0.923017)","(-0.0332949, 0.999426, 0.00617106)","(-0.490371, -0.859523, -0.144072)","(0.223512, -0.948433, -0.224759)","(-0.649171, -0.680284, 0.340279)","(0.42454, -0.740892, 0.520428)","(0.20919, -0.977733, 0.0166589)","(-0.163608, -0.986355, 0.0183452)","(0.237758, -0.960768, -0.142816)","(-0.645819, -0.660496, -0.382966)",0
14.4667,"(-0.0522806, -0.00713832, 8.87085e-07)","(0.763124, 0.025179, -0.645761)","(-0.0471936, 0.998723, -0.0180297)","(0.644489, 0.0442649, 0.763331)","(0.943801, 0.0394762, -0.328147)","(-0.0471936, 0.998723, -0.0180297)","(0.326915, 0.0322143, 0.944504)","(-0.0471936, 0.998723, -0.0180297)","(-0.467406, -0.871276, -0.1497)","(0.270007, -0.931272, -0.244598)","(-0.652186, -0.684614, 0.325509)","(0.566274, -0.642973, 0.515673)","(0.17324, -0.984872, -0.00390578)","(-0.0730002, -0.994224, 0.0786773)","(0.242004, -0.956575, -0.162478)","(-0.675801, -0.602763, -0.424229)",0
14.5,"(-0.0476687, -0.00493548, -9.73893e-06)","(0.78536, 0.0247904, -0.618542)","(-0.0576236, 0.997778, -0.0334379)","(0.616351, 0.0619548, 0.785031)","(0.945949, 0.0436354, -0.321367)","(-0.0576236, 0.997778, -0.0334379)","(0.319193, 0.0501456, 0.946362)","(-0.0576236, 0.997778, -0.0334379)","(-0.424322, -0.896628, -0.126528)","(0.294131, -0.912278, -0.285019)","(-0.63411, -0.70273, 0.322606)","(0.691207, -0.488067, 0.532938)","(0.147952, -0.988966, -0.00754672)","(-0.0350783, -0.995179, 0.0915881)","(0.219079, -0.962055, -0.16265)","(-0.616077, -0.635701, -0.465118)",0
14.5333,"(-0.0437723, -0.00218468, -1.66287e-05)","(0.817084, 0.0138353, -0.576353)","(-0.0576919, 0.996535, -0.0599172)","(0.573872, 0.0831435, 0.814714)","(0.942571, 0.034336, -0.332236)","(-0.0576919, 0.996535, -0.0599172)","(0.32937, 0.0756105, 0.941169)","(-0.0576919, 0.996535, -0.0599172)","(-0.341838, -0.934677, -0.0975991)","(0.34991, -0.89457, -0.278042)","(-0.534649, -0.782501, 0.31913)","(0.788086, -0.269472, 0.553449)","(0.13779, -0.990454, 0.00387864)","(-0.0133277, -0.996343, 0.084393)","(0.194637, -0.969717, -0.147531)","(-0.467605, -0.735853, -0.489762)",0
14.5667,"(-0.0404283, 0.00127083, -2.04311e-05)","(0.839992, 0.00881037, -0.542527)","(-0.0570547, 0.995656, -0.0735814)","(0.539742, 0.0934452, 0.836628)","(0.933176, 0.0272579, -0.358384)","(-0.0570547, 0.995656, -0.0735814)","(0.355051, 0.0892398, 0.930578)","(-0.0570547, 0.995656, -0.0735814)","(-0.196172, -0.978874, 0.0576328)","(0.469839, -0.837044, -0.280371)","(-0.205462, -0.81343, 0.544167)","(0.842029, 0.0229821, 0.538943)","(0.133513, -0.990801, 0.0221002)","(-0.0222371, -0.998429, 0.0514214)","(0.170077, -0.978478, -0.116855)","(-0.292498, -0.83285, -0.4699)",0
14.6,"(-0.0373851, 0.004764, -2.31237e-05)","(0.861907, 0.00528844, -0.507039)","(-0.0551903, 0.995004, -0.0831884)","(0.504158, 0.0996042, 0.857848)","(0.92644, 0.0203788, -0.37589)","(-0.0551903, 0.995004, -0.0831884)","(0.372382, 0.0979943, 0.922891)","(-0.0551903, 0.995004, -0.0831884)","(0.0728323, -0.97272, 0.220251)","(0.583495, -0.809654, -0.0632046)","(0.37539, -0.783631, 0.49498)","(0.629345, 0.090122, 0.771883)","(0.13621, -0.990049, 0.0353635)","(-0.0322185, -0.999139, 0.026152)","(0.149895, -0.983958, -0.0967324)","(-0.151124, -0.889374, -0.43148)",0
14.6333,"(-0.0348603, 0.00686266, -2.7465e-05)","(0.864877, 0.0141001, -0.501785)","(-0.0553803, 0.996184, -0.0674625)","(0.498938, 0.0861369, 0.862346)","(0.907182, 0.022253, -0.42015)","(-0.0553803, 0.996184, -0.0674625)","(0.417058, 0.0845806, 0.904936)","(-0.0553803, 0.996184, -0.0674625)","(0.370985, -0.855102, 0.362176)","(0.520794, -0.844509, 0.124817)","(0.774633, -0.590215, 0.227133)","(0.198314, -0.147994, 0.968901)","(0.13694, -0.989988, 0.034227)","(-0.0511087, -0.998672, 0.0065639)","(0.128126, -0.985856, -0.108034)","(-0.0780738, -0.910171, -0.40681)",1
14.6667,"(-0.0321052, 0.00816585, -2.53735e-05)","(0.870134, 0.020653, -0.492382)","(-0.0551617, 0.996942, -0.0553531)","(0.489813, 0.075242, 0.868575)","(0.899028, 0.0254941, -0.437149)","(-0.0551617, 0.996942, -0.0553531)","(0.434471, 0.0738847, 0.89765)","(-0.0551617, 0.996942, -0.0553531)","(0.574492, -0.741431, 0.346755)","(0.316534, -0.897061, 0.308362)","(0.792976, -0.532856, -0.295386)","(-0.244202, -0.513378, 0.822684)","(0.136982, -0.990114, 0.0301737)","(-0.0639502, -0.997913, 0.00894508)","(0.111229, -0.98478, -0.13355)","(-0.0546454, -0.914985, -0.39977)",0
14.7,"(-0.0289224, 0.00989199, -2.6485e-05)","(0.876502, 0.00893681, -0.481316)","(-0.0553014, 0.995017, -0.0829602)","(0.479134, 0.0995283, 0.872081)","(0.882825, 0.00802661, -0.469634)","(-0.0553014, 0.995017, -0.0829603)","(0.467661, 0.0982278, 0.878433)","(-0.0553014, 0.995017, -0.0829602)","(0.62555, -0.666774, 0.405091)","(0.115891, -0.936019, 0.332321)","(0.825007, -0.52384, -0.212027)","(-0.287723, -0.688914, 0.665292)","(0.135577, -0.990286, 0.0308758)","(-0.0662643, -0.9971, 0.0374305)","(0.0961483, -0.980946, -0.168824)","(-0.035985, -0.930974, -0.363308)",0
14.7333,"(-0.0259422, 0.0114704, -2.93946e-05)","(0.882964, -0.0114925, -0.469299)","(-0.0602202, 0.988665, -0.137532)","(0.467475, 0.149687, 0.871241)","(0.852998, -0.0272381, -0.521203)","(-0.0602202, 0.988665, -0.137532)","(0.521276, 0.145354, 0.840918)","(-0.0602202, 0.988665, -0.137532)","(0.62479, -0.648546, 0.43477)","(0.00257649, -0.814634, 0.579969)","(0.847039, -0.49861, -0.184155)","(-0.367896, -0.372299, 0.852083)","(0.13344, -0.990415, 0.0356753)","(-0.0638525, -0.995275, 0.0731421)","(0.0889426, -0.980215, -0.176825)","(-0.0220044, -0.944749, -0.327054)",0
14.7667,"(-0.0228326, 0.0132042, -3.24635e-05)","(0.882875, -0.0367877, -0.468166)","(-0.0580304, 0.980753, -0.186429)","(0.466178, 0.191717, 0.863668)","(0.808137, -0.0647411, -0.585426)","(-0.0580304, 0.980753, -0.186429)","(0.586489, 0.183877, 0.788809)","(-0.0580304, 0.980753, -0.186429)","(0.575741, -0.644715, 0.502857)","(-0.103583, -0.724932, 0.680987)","(0.868139, -0.488643, 0.086965)","(-0.425016, -0.236492, 0.873746)","(0.129153, -0.990771, 0.0411357)","(-0.057064, -0.992425, 0.108792)","(0.0794184, -0.981181, -0.175999)","(-0.00820475, -0.953359, -0.301726)",0
14.8,"(-0.018918, 0.0148424, -3.18231e-05)","(0.882052, -0.0422673, -0.469252)","(-0.053895, 0.980363, -0.189691)","(0.468081, 0.192604, 0.862441)","(0.784237, -0.0761522, -0.615771)","(-0.053895, 0.980363, -0.189691)","(0.61824, 0.181901, 0.764651)","(-0.053895, 0.980363, -0.189691)","(0.564331, -0.671601, 0.480087)","(-0.182624, -0.655603, 0.732689)","(0.874838, -0.484076, -0.0181432)","(-0.502883, -0.0529417, 0.862732)","(0.115148, -0.992503, 0.04097)","(-0.0545928, -0.990864, 0.123322)","(0.0668355, -0.981091, -0.181642)","(-0.00788433, -0.946934, -0.321332)",0
14.8333,"(-0.0150686, 0.0162284, -3.22851e-05)","(0.880647, -0.0340517, -0.472548)","(-0.0502615, 0.985074, -0.16463)","(0.471217, 0.168732, 0.865728)","(0.777781, -0.0647607, -0.62519)","(-0.0502615, 0.985074, -0.16463)","(0.62661, 0.159631, 0.762809)","(-0.0502615, 0.985074, -0.16463)","(0.536731, -0.693436, 0.480693)","(-0.283955, -0.710268, 0.644119)","(0.893512, -0.448942, -0.00934205)","(-0.526313, -0.171693, 0.832776)","(0.0945753, -0.994849, 0.0364862)","(-0.0551436, -0.990485, 0.126087)","(0.0483275, -0.978016, -0.20285)","(-0.0254467, -0.930982, -0.364178)",0
14.8667,"(-0.0118156, 0.0169136, -3.0857e-05)","(0.879633, -0.0226154, -0.475116)","(-0.0579296, 0.986341, -0.154192)","(0.47211, 0.163194, 0.866302)","(0.778571, -0.0519789, -0.6254)","(-0.0579296, 0.986341, -0.154192)","(0.624845, 0.156425, 0.764918)","(-0.0579296, 0.986341, -0.154192)","(0.537487, -0.719241, 0.440227)","(-0.344239, -0.588215, 0.73178)","(0.907016, -0.413142, -0.0814621)","(-0.517678, 0.211078, 0.829129)","(0.0806806, -0.996345, 0.0280462)","(-0.0564821, -0.991025, 0.121156)","(0.0342499, -0.97717, -0.209681)","(-0.0423525, -0.92088, -0.387539)",0
14.9,"(-0.00872157, 0.0165773, -2.93084e-05)","(0.877172, -0.00633294, -0.480135)","(-0.0756841, 0.985597, -0.151229)","(0.474062, 0.16901, 0.864119)","(0.779866, -0.0357056, -0.624927)","(-0.0756841, 0.985597, -0.151229)","(0.621245, 0.165039, 0.76604)","(-0.0756841, 0.985597, -0.151229)","(0.554902, -0.735217, 0.389281)","(-0.382488, -0.371249, 0.846095)","(0.922474, -0.290281, -0.254516)","(-0.455845, 0.535994, 0.710574)","(0.0769345, -0.996824, 0.0205615)","(-0.0554483, -0.991554, 0.117244)","(0.0289519, -0.977496, -0.208958)","(-0.0562865, -0.922383, -0.382155)",0
14.9333,"(-0.00592941, 0.0145737, -2.35955e-05)","(0.875014, 0.0203261, -0.48367)","(-0.0972837, 0.986129, -0.134483)","(0.474611, 0.16468, 0.864653)","(0.794146, -0.00468094, -0.607708)","(-0.0972837, 0.986129, -0.134483)","(0.600226, 0.16525, 0.782573)","(-0.0972837, 0.986129, -0.134483)","(0.534175, -0.739627, 0.4094)","(-0.355626, -0.186153, 0.915903)","(0.961307, -0.209185, -0.179251)","(-0.413712, 0.647848, 0.639637)","(0.101116, -0.994717, 0.017688)","(-0.04869, -0.991938, 0.116998)","(0.0264126, -0.979362, -0.20038)","(-0.069693, -0.9404, -0.332854)",0
14.9667,"(-0.00380994, 0.01232, -1.90594e-05)","(0.873878, 0.0604812, -0.482369)","(-0.118455, 0.988882, -0.0898991)","(0.473059, 0.135484, 0.870551)","(0.811966, 0.0429886, -0.58212)","(-0.118455, 0.988882, -0.0898991)","(0.573289, 0.140445, 0.807227)","(-0.118455, 0.988882, -0.0898991)","(0.514441, -0.73089, 0.448498)","(-0.0874129, 0.0356112, 0.995535)","(0.988665, -0.129016, -0.0767921)","(-0.435698, 0.635639, 0.637283)","(0.133131, -0.990868, 0.0213637)","(-0.0399556, -0.991581, 0.12317)","(0.0330069, -0.978318, -0.204463)","(-0.0829606, -0.952876, -0.291797)",0
15,"(-0.0018546, 0.00954862, -1.54624e-05)","(0.87679, 0.0946739, -0.471462)","(-0.134362, 0.989636, -0.0506722)","(0.462263, 0.107539, 0.880198)","(0.827695, 0.0833125, -0.55496)","(-0.134362, 0.989636, -0.0506722)","(0.545519, 0.115758, 0.830066)","(-0.134362, 0.989636, -0.0506723)","(0.453596, -0.746014, 0.487559)","(0.263023, 0.163628, 0.950813)","(0.980532, -0.13557, 0.142046)","(-0.498098, 0.571463, 0.652171)","(0.175656, -0.983925, 0.0321883)","(-0.035987, -0.991419, 0.125672)","(0.0360225, -0.979296, -0.199204)","(-0.0917438, -0.961707, -0.25827)",0
15.0333,"(-9.93013e-06, 0.00606239, -1.16958e-05)","(0.882141, 0.107879, -0.458463)","(-0.142094, 0.988995, -0.0412077)","(0.449044, 0.101549, 0.88772)","(0.852832, 0.101936, -0.51214)","(-0.142094, 0.988995, -0.0412077)","(0.50236, 0.108163, 0.857867)","(-0.142094, 0.988995, -0.0412077)","(0.3796, -0.778495, 0.499849)","(0.568532, 0.221204, 0.792363)","(0.963093, -0.119216, 0.24133)","(-0.537116, 0.507118, 0.674045)","(0.211907, -0.976231, 0.0454774)","(-0.0376163, -0.990561, 0.131808)","(0.0289704, -0.979635, -0.198686)","(-0.0944326, -0.963802, -0.249337)",0
15.0667,"(0.0014822, 0.00219918, -7.88504e-06)","(0.891113, 0.0965474, -0.443391)","(-0.13933, 0.988099, -0.0651663)","(0.432026, 0.120022, 0.893839)","(0.881506, 0.0947612, -0.462566)","(-0.13933, 0.988099, -0.0651663)","(0.450975, 0.122886, 0.884037)","(-0.13933, 0.988099, -0.0651663)","(0.292807, -0.797057, 0.528171)","(0.655453, 0.202283, 0.727643)","(0.944665, -0.0948102, 0.314036)","(-0.540541, 0.480353, 0.690708)","(0.238604, -0.969402, 0.0576854)","(-0.0396046, -0.990453, 0.132036)","(0.020297, -0.980994, -0.192976)","(-0.0968484, -0.966673, -0.236987)",0
15.1,"(0.00278102, -0.000978422, -6.40377e-06)","(0.897958, 0.0732795, -0.433938)","(-0.126106, 0.987509, -0.0944601)","(0.421914, 0.139779, 0.895796)","(0.913658, 0.0794139, -0.398651)","(-0.126106, 0.987509, -0.0944601)","(0.38636, 0.137979, 0.911969)","(-0.126106, 0.987509, -0.0944601)","(0.203281, -0.785299, 0.584793)","(0.681789, 0.184603, 0.707874)","(0.920403, -0.0872359, 0.381114)","(-0.499191, 0.501171, 0.706849)","(0.252942, -0.965397, 0.0634735)","(-0.0372197, -0.990608, 0.13157)","(0.018069, -0.981513, -0.190539)","(-0.104188, -0.967409, -0.230794)",0
15.1333,"(0.00385637, -0.00437753, -4.51095e-06)","(0.903688, 0.052078, -0.425013)","(-0.109788, 0.987572, -0.112466)","(0.413995, 0.148342, 0.898111)","(0.930787, 0.0627246, -0.360141)","(-0.109788, 0.987572, -0.112466)","(0.348707, 0.144629, 0.926005)","(-0.109788, 0.987572, -0.112466)","(0.144502, -0.774916, 0.615325)","(0.716934, 0.164908, 0.677356)","(0.894085, -0.0813288, 0.440452)","(-0.465105, 0.540141, 0.701374)","(0.264337, -0.96216, 0.0661395)","(-0.0343598, -0.991826, 0.122886)","(0.0206393, -0.983001, -0.182439)","(-0.111921, -0.968437, -0.22272)",0
15.1667,"(0.00477126, -0.00829517, -2.52808e-06)","(0.90608, 0.0393557, -0.421272)","(-0.0985763, 0.987904, -0.119705)","(0.411452, 0.149992, 0.899005)","(0.939231, 0.052611, -0.339231)","(-0.0985763, 0.987904, -0.119705)","(0.328813, 0.145865, 0.933062)","(-0.0985763, 0.987904, -0.119705)","(0.0931202, -0.775727, 0.62416)","(0.748424, 0.117111, 0.652799)","(0.867561, -0.0771297, 0.491313)","(-0.448437, 0.560865, 0.695941)","(0.281658, -0.957028, 0.0690314)","(-0.032479, -0.992957, 0.113935)","(0.0125321, -0.985444, -0.169537)","(-0.117664, -0.970564, -0.210146)",0
15.2,"(0.00568134, -0.012, -1.76709e-06)","(0.906391, 0.0390649, -0.420629)","(-0.0943479, 0.989284, -0.11143)","(0.411778, 0.140686, 0.900359)","(0.938767, 0.0511179, -0.340741)","(-0.0943479, 0.989284, -0.11143)","(0.331398, 0.136759, 0.933527)","(-0.0943479, 0.989284, -0.11143)","(0.0440851, -0.783883, 0.619342)","(0.778597, 0.0837258, 0.621914)","(0.841461, -0.0648071, 0.536418)","(-0.443228, 0.56852, 0.693061)","(0.303836, -0.949524, 0.0780249)","(-0.0296585, -0.994204, 0.103339)","(-0.00302412, -0.987177, -0.159601)","(-0.124457, -0.972077, -0.198938)",0
