time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
1.33467,"(0.0342643, -0.0301713, 2.27313e-05)","(-0.210064, 0.196223, -0.957794)","(0.10648, 0.978413, 0.177114)","(0.971847, -0.0649084, -0.226497)","(-0.173253, 0.193539, -0.965674)","(0.10648, 0.978413, 0.177114)","(0.979026, -0.072755, -0.190303)","(0.10648, 0.978413, 0.177114)","(-0.59531, -0.80251, 0.0398031)","(-0.62607, -0.770794, 0.117951)","(-0.0278741, -0.977102, -0.210939)","(-0.140996, -0.97012, 0.197454)","(0.501622, -0.851953, -0.150173)","(-0.409989, -0.899791, -0.149284)","(0.358054, -0.925539, -0.123188)","(-0.34264, -0.899168, -0.272205)",0
1.36803,"(0.03428, -0.0271443, 7.88979e-06)","(-0.27912, 0.171876, -0.944749)","(0.102705, 0.983668, 0.147813)","(0.954573, -0.0577441, -0.292329)","(-0.334503, 0.176156, -0.925785)","(0.102705, 0.983668, 0.147813)","(0.936356, -0.0496653, -0.34752)","(0.102705, 0.983668, 0.147813)","(-0.456776, -0.889502, 0.0119348)","(-0.688395, -0.715283, 0.120345)","(0.0699904, -0.945319, -0.31855)","(-0.114763, -0.966253, 0.23062)","(0.487198, -0.841759, -0.23255)","(-0.404891, -0.905779, -0.125016)","(0.367465, -0.913021, -0.177094)","(-0.337612, -0.914206, -0.224156)",0
1.4014,"(0.03428, -0.0271443, 7.88979e-06)","(-0.366377, 0.156821, -0.917156)","(0.105247, 0.98655, 0.12507)","(0.924262, -0.0532636, -0.378026)","(-0.491377, 0.164524, -0.855266)","(0.105247, 0.98655, 0.12507)","(0.863925, -0.0337794, -0.502486)","(0.105247, 0.98655, 0.12507)","(-0.327026, -0.944452, -0.0326318)","(-0.738593, -0.660817, 0.133423)","(0.103424, -0.896056, -0.431726)","(-0.0647921, -0.975312, 0.211113)","(0.470237, -0.832202, -0.293798)","(-0.394196, -0.911241, -0.119375)","(0.357541, -0.910043, -0.20973)","(-0.338299, -0.921808, -0.189273)",0
1.43477,"(0.03428, -0.0271443, 7.88979e-06)","(-0.479057, 0.142921, -0.86607)","(0.108583, 0.988783, 0.102554)","(0.870981, -0.0454178, -0.489214)","(-0.667435, 0.149667, -0.729473)","(0.108583, 0.988783, 0.102554)","(0.736619, -0.0112039, -0.676215)","(0.108583, 0.988783, 0.102554)","(-0.115746, -0.989786, -0.0832261)","(-0.770042, -0.619827, 0.151161)","(0.196519, -0.814253, -0.546234)","(0.00503548, -0.988044, 0.15409)","(0.450434, -0.823193, -0.345633)","(-0.38434, -0.915639, -0.11785)","(0.348647, -0.906203, -0.239251)","(-0.330952, -0.92239, -0.199168)",0
1.46813,"(0.03428, -0.0271443, 7.88979e-06)","(-0.549155, 0.142699, -0.823448)","(0.108726, 0.989119, 0.0991088)","(0.828631, -0.0351592, -0.55869)","(-0.730395, 0.146986, -0.667022)","(0.108726, 0.989119, 0.0991088)","(0.67433, -0.000208475, -0.738431)","(0.108726, 0.989119, 0.0991088)","(-0.0890796, -0.991698, -0.0927321)","(-0.77432, -0.609607, 0.169731)","(0.195267, -0.815299, -0.545122)","(0.0346849, -0.995149, 0.0920593)","(0.447022, -0.827201, -0.340456)","(-0.381728, -0.91728, -0.113498)","(0.348588, -0.908949, -0.228689)","(-0.321404, -0.922278, -0.214716)",0
1.5015,"(0.03428, -0.0271443, 7.88979e-06)","(-0.608261, 0.140819, -0.781145)","(0.104595, 0.989744, 0.0972918)","(0.78683, -0.0226002, -0.616756)","(-0.774068, 0.142238, -0.616917)","(0.104595, 0.989744, 0.0972918)","(0.624415, 0.0106428, -0.78102)","(0.104595, 0.989744, 0.0972917)","(-0.0186388, -0.995685, -0.0909018)","(-0.768127, -0.614502, 0.179912)","(0.188931, -0.815454, -0.547119)","(0.0470233, -0.99762, 0.0504377)","(0.451178, -0.831517, -0.324064)","(-0.382189, -0.917591, -0.109355)","(0.346034, -0.910806, -0.225152)","(-0.31422, -0.922986, -0.222177)",0
1.53487,"(0.03428, -0.0271443, 7.88979e-06)","(-0.660268, 0.139181, -0.738021)","(0.10015, 0.990228, 0.0970526)","(0.744288, -0.010158, -0.667781)","(-0.810423, 0.137896, -0.569385)","(0.10015, 0.990228, 0.0970526)","(0.577187, 0.0213489, -0.816333)","(0.10015, 0.990228, 0.0970526)","(0.0564572, -0.995247, -0.079349)","(-0.757243, -0.626877, 0.183327)","(0.157314, -0.823128, -0.545631)","(0.0630281, -0.997546, 0.0304883)","(0.463282, -0.832738, -0.30318)","(-0.382193, -0.917006, -0.114141)","(0.335588, -0.915796, -0.220677)","(-0.310301, -0.92273, -0.228653)",0
1.56823,"(0.03428, -0.0271443, 7.88979e-06)","(-0.712939, 0.133954, -0.688313)","(0.0971005, 0.990994, 0.0922033)","(0.69445, -0.00127296, -0.71954)","(-0.843973, 0.131152, -0.520105)","(0.0971004, 0.990994, 0.0922033)","(0.527506, 0.0272027, -0.849116)","(0.0971004, 0.990994, 0.0922033)","(0.128658, -0.989675, -0.0631695)","(-0.746058, -0.638832, 0.18786)","(0.116425, -0.832648, -0.541427)","(0.0789284, -0.996789, 0.0135254)","(0.475721, -0.829027, -0.293946)","(-0.381919, -0.915253, -0.128257)","(0.32175, -0.919436, -0.226083)","(-0.310109, -0.920224, -0.238788)",0
1.6016,"(0.0341151, -0.0293765, 3.6149e-05)","(-0.752952, 0.132274, -0.644644)","(0.0961949, 0.991189, 0.0910532)","(0.651007, 0.00653021, -0.759044)","(-0.865734, 0.128446, -0.483742)","(0.0961949, 0.991189, 0.0910532)","(0.491174, 0.0322798, -0.870463)","(0.0961949, 0.991189, 0.0910532)","(0.139225, -0.988901, -0.0518715)","(-0.735393, -0.649748, 0.19242)","(0.0964451, -0.83899, -0.535532)","(0.0969724, -0.995277, -0.00440319)","(0.487966, -0.823027, -0.290716)","(-0.382302, -0.912283, -0.146921)","(0.312225, -0.923036, -0.224767)","(-0.31109, -0.917217, -0.248869)",0
1.63497,"(0.0341151, -0.0293765, 3.6149e-05)","(-0.774936, 0.132193, -0.618061)","(0.0960017, 0.991154, 0.091636)","(0.624709, 0.0116874, -0.78077)","(-0.877286, 0.127741, -0.462656)","(0.0960017, 0.991154, 0.091636)","(0.470271, 0.0359807, -0.881788)","(0.0960017, 0.991154, 0.091636)","(0.130989, -0.990214, -0.0481492)","(-0.727118, -0.658377, 0.194523)","(0.0846945, -0.840944, -0.534453)","(0.108951, -0.99396, -0.013132)","(0.496158, -0.819264, -0.28746)","(-0.387207, -0.90772, -0.161599)","(0.30669, -0.925652, -0.221607)","(-0.318372, -0.912523, -0.256789)",0
1.66833,"(0.0341151, -0.0293765, 3.6149e-05)","(-0.772808, 0.133989, -0.620334)","(0.0961429, 0.990899, 0.0942149)","(0.627312, 0.0131515, -0.778657)","(-0.876463, 0.129157, -0.463823)","(0.0961429, 0.990899, 0.0942149)","(0.471771, 0.0379744, -0.880903)","(0.0961429, 0.990899, 0.0942149)","(0.124553, -0.991038, -0.0482643)","(-0.72058, -0.666224, 0.19212)","(0.0879902, -0.838195, -0.538225)","(0.125464, -0.992031, -0.0115125)","(0.502504, -0.817782, -0.280573)","(-0.393367, -0.903034, -0.172603)","(0.302929, -0.92932, -0.211183)","(-0.328102, -0.909481, -0.255332)",0
1.7017,"(0.0341151, -0.0293765, 3.6149e-05)","(-0.765324, 0.13602, -0.629108)","(0.0960756, 0.990614, 0.0972316)","(0.63643, 0.0139403, -0.771208)","(-0.873469, 0.130771, -0.468989)","(0.0960756, 0.990614, 0.0972316)","(0.477305, 0.0398596, -0.877833)","(0.0960756, 0.990614, 0.0972316)","(0.127412, -0.990704, -0.0476719)","(-0.710789, -0.677013, 0.190872)","(0.0794866, -0.842753, -0.5324)","(0.134053, -0.990942, -0.007956)","(0.503864, -0.82002, -0.271456)","(-0.398053, -0.899947, -0.177903)","(0.300005, -0.931813, -0.204257)","(-0.336944, -0.907837, -0.249601)",0
1.73507,"(0.0341151, -0.0293765, 3.6149e-05)","(-0.750532, 0.141398, -0.64553)","(0.0965378, 0.989833, 0.104454)","(0.653748, 0.0159885, -0.756543)","(-0.866566, 0.135272, -0.48038)","(0.0965378, 0.989833, 0.104454)","(0.489644, 0.0440909, -0.870807)","(0.0965378, 0.989833, 0.104454)","(0.129814, -0.99009, -0.053579)","(-0.693039, -0.69506, 0.191284)","(0.0588705, -0.84311, -0.534509)","(0.118478, -0.992953, 0.00277512)","(0.505535, -0.826552, -0.24748)","(-0.392936, -0.900671, -0.185452)","(0.292997, -0.935016, -0.199745)","(-0.3193, -0.913973, -0.250403)",0
1.76843,"(0.0341151, -0.0293765, 3.6149e-05)","(-0.758069, 0.136638, -0.6377)","(0.0934181, 0.990498, 0.10093)","(0.645449, 0.0166211, -0.763622)","(-0.873976, 0.130347, -0.468162)","(0.0934181, 0.990498, 0.10093)","(0.476909, 0.0442014, -0.877841)","(0.0934181, 0.990498, 0.10093)","(0.115108, -0.990842, -0.0705881)","(-0.673337, -0.715398, 0.18661)","(0.0163417, -0.839002, -0.543883)","(0.0916846, -0.995755, 0.00806798)","(0.504535, -0.828475, -0.243049)","(-0.378112, -0.906097, -0.189789)","(0.285575, -0.932124, -0.222693)","(-0.280043, -0.923025, -0.263819)",0
1.8018,"(0.0341151, -0.0293765, 3.6149e-05)","(-0.789026, 0.12479, -0.601552)","(0.0877588, 0.992117, 0.089454)","(0.608018, 0.0165178, -0.793751)","(-0.894163, 0.118879, -0.431671)","(0.0877588, 0.992117, 0.089454)","(0.43902, 0.0411383, -0.897535)","(0.0877588, 0.992117, 0.089454)","(0.100158, -0.991642, -0.0813316)","(-0.652547, -0.73327, 0.191042)","(-0.0402323, -0.82713, -0.560569)","(0.0653689, -0.997825, 0.00844724)","(0.501371, -0.831459, -0.23938)","(-0.3795, -0.906599, -0.184551)","(0.279248, -0.931396, -0.233501)","(-0.259654, -0.926798, -0.271341)",0
1.83517,"(0.0341151, -0.0293765, 3.6149e-05)","(-0.807615, 0.110675, -0.579231)","(0.0818451, 0.993785, 0.0754458)","(0.583989, 0.0132461, -0.811653)","(-0.911724, 0.105444, -0.39704)","(0.0818451, 0.993785, 0.0754458)","(0.402547, 0.0360671, -0.914688)","(0.0818451, 0.993785, 0.0754458)","(0.0742983, -0.99399, -0.0803966)","(-0.645484, -0.736953, 0.200624)","(-0.0825637, -0.827603, -0.555209)","(0.0464985, -0.998864, 0.0104088)","(0.510521, -0.831342, -0.219632)","(-0.390647, -0.904646, -0.170324)","(0.275565, -0.937213, -0.213765)","(-0.27486, -0.926886, -0.255607)",0
1.86853,"(0.0366587, -0.0282736, 2.16538e-05)","(-0.796432, 0.104785, -0.59558)","(0.0775104, 0.994465, 0.0709343)","(0.599716, 0.0103341, -0.800146)","(-0.912674, 0.0995139, -0.396388)","(0.0775104, 0.994465, 0.0709343)","(0.401254, 0.0340524, -0.915334)","(0.0775104, 0.994465, 0.0709343)","(0.00635181, -0.997429, -0.0713734)","(-0.640844, -0.737805, 0.212047)","(-0.145993, -0.837764, -0.526153)","(0.0245117, -0.999689, 0.00465819)","(0.548827, -0.818313, -0.170744)","(-0.357078, -0.924268, -0.134998)","(0.262759, -0.95335, -0.148598)","(-0.357953, -0.912681, -0.197188)",0
1.9019,"(0.0366587, -0.0282736, 2.16538e-05)","(-0.353598, 0.136169, -0.925433)","(0.0788397, 0.98216, 0.170723)","(0.895749, -0.213267, -0.390065)","(-0.611697, 0.152749, -0.776205)","(0.0788397, 0.98216, 0.170723)","(0.740704, -0.2103, -0.638069)","(0.0788397, 0.98216, 0.170723)","(-0.233131, -0.969502, -0.0756042)","(-0.491885, -0.861406, 0.126604)","(-0.248788, -0.937198, -0.244467)","(-0.0120397, -0.982632, 0.185175)","(0.294174, -0.949139, -0.112233)","(-0.125885, -0.991039, -0.0446718)","(0.080717, -0.97547, -0.204802)","(-0.115192, -0.966009, -0.231425)",1
1.93527,"(0.0378542, -0.0257764, 3.00562e-05)","(0.00316012, 0.174566, -0.98464)","(0.073899, 0.973796, 0.215082)","(0.978794, -0.200862, -0.0402055)","(-0.436132, 0.195059, -0.878488)","(0.073899, 0.973796, 0.215082)","(0.869779, -0.148035, -0.470712)","(0.073899, 0.973796, 0.215082)","(-0.226874, -0.972189, -0.0581122)","(-0.495641, -0.861078, 0.113511)","(-0.228598, -0.954526, -0.191373)","(-0.00555988, -0.984993, 0.172505)","(0.243379, -0.965729, -0.0901856)","(-0.128817, -0.991098, -0.0336284)","(0.0860293, -0.96285, -0.255967)","(-0.0921561, -0.958371, -0.270247)",0
1.96863,"(0.0378542, -0.0257764, 3.00562e-05)","(-0.0559719, 0.19512, -0.979181)","(0.0685618, 0.970171, 0.232523)","(0.979313, -0.176326, -0.099274)","(-0.416813, 0.200537, -0.886596)","(0.0685618, 0.970171, 0.232523)","(0.885354, -0.114227, -0.450667)","(0.0685618, 0.970171, 0.232523)","(-0.169334, -0.985165, -0.0278582)","(-0.511846, -0.848828, 0.132303)","(-0.114546, -0.977481, -0.177231)","(-0.0400907, -0.988203, 0.147809)","(0.210544, -0.968756, -0.131087)","(-0.203463, -0.976802, -0.0667821)","(0.0848461, -0.949308, -0.302682)","(-0.0241979, -0.945051, -0.326026)",0
2.002,"(0.0409641, -0.0268176, 3.28126e-05)","(-0.727987, 0.146267, -0.669807)","(0.0556711, 0.98887, 0.137976)","(0.682262, 0.0433981, -0.729818)","(-0.869918, 0.123038, -0.477603)","(0.0556711, 0.98887, 0.137976)","(0.490141, 0.0870556, -0.867285)","(0.0556711, 0.98887, 0.137976)","(0.0736712, -0.997034, -0.0222443)","(-0.644649, -0.72559, 0.24072)","(-0.0286652, -0.894159, -0.446832)","(-0.0355053, -0.994201, -0.101506)","(0.502568, -0.828451, -0.247171)","(-0.430449, -0.87831, -0.20805)","(0.25306, -0.940933, -0.224957)","(-0.280805, -0.914066, -0.292629)",0
2.03537,"(0.0454031, -0.0308245, 3.85507e-05)","(-0.962412, 0.0697991, -0.26247)","(0.0438886, 0.99311, 0.108656)","(0.268224, 0.0897887, -0.959163)","(-0.969916, 0.0678074, -0.233808)","(0.0438886, 0.99311, 0.108656)","(0.23955, 0.09225, -0.966491)","(0.0438886, 0.99311, 0.108656)","(0.0917548, -0.99577, 0.00489925)","(-0.598906, -0.757425, 0.260035)","(-0.145619, -0.918285, -0.368169)","(-0.0621585, -0.981112, -0.183182)","(0.514124, -0.790169, -0.333632)","(-0.436358, -0.851887, -0.28962)","(0.234234, -0.959972, -0.153581)","(-0.261267, -0.934909, -0.240175)",0
2.06873,"(0.0477745, -0.0331976, 3.11237e-05)","(-0.999299, 0.0373725, 0.00232054)","(0.041634, 0.993837, 0.102738)","(0.0015488, 0.103434, -0.994635)","(-0.998602, 0.0422308, -0.0317988)","(0.041634, 0.993837, 0.102738)","(0.0359393, 0.101595, -0.994176)","(0.041634, 0.993837, 0.102738)","(0.13202, -0.991133, -0.0150041)","(-0.516956, -0.815708, 0.259571)","(-0.305502, -0.911046, -0.276882)","(0.0294766, -0.955608, -0.293164)","(0.401906, -0.804982, -0.436434)","(-0.43968, -0.818856, -0.368993)","(0.236524, -0.954461, -0.181829)","(-0.235431, -0.936166, -0.261086)",0
2.1021,"(0.0492046, -0.0351962, 2.31388e-05)","(-0.991123, 0.066167, -0.115317)","(0.0512145, 0.991644, 0.118403)","(0.121819, 0.104453, -0.987041)","(-0.977942, 0.0743663, -0.195192)","(0.0512145, 0.991644, 0.118403)","(0.201976, 0.0987821, -0.974396)","(0.0512145, 0.991644, 0.118403)","(0.0820278, -0.996426, -0.0201856)","(-0.411836, -0.888365, 0.202976)","(-0.300499, -0.905868, -0.298502)","(0.188679, -0.96176, -0.198542)","(0.353329, -0.848303, -0.394386)","(-0.399646, -0.835483, -0.377161)","(0.205226, -0.951221, -0.23035)","(-0.23605, -0.93388, -0.268605)",0
2.13547,"(0.0482464, -0.0370804, 1.40948e-05)","(-0.886087, 0.112325, -0.449704)","(0.062893, 0.990953, 0.118561)","(0.45867, 0.0717017, -0.885709)","(-0.85951, 0.115788, -0.49783)","(0.062893, 0.990953, 0.118561)","(0.506785, 0.0658688, -0.859553)","(0.062893, 0.990953, 0.118561)","(0.018239, -0.998924, -0.0426328)","(-0.389277, -0.914907, 0.106815)","(-0.251172, -0.888853, -0.383215)","(0.434284, -0.88801, -0.151114)","(0.354305, -0.861668, -0.363314)","(-0.330825, -0.868533, -0.369059)","(0.174311, -0.939875, -0.293686)","(-0.272683, -0.913097, -0.303146)",0
2.16883,"(0.0461615, -0.0359205, 4.40693e-06)","(-0.646571, 0.130016, -0.751693)","(0.082252, 0.991186, 0.103855)","(0.758833, 0.00607131, -0.651257)","(-0.61394, 0.129358, -0.778681)","(0.082252, 0.991186, 0.103855)","(0.785561, 0.000770505, -0.618784)","(0.082252, 0.991186, 0.103855)","(-0.0640861, -0.997943, -0.001654)","(-0.311224, -0.9484, 0.0606415)","(-0.0991284, -0.817027, -0.568015)","(0.547044, -0.836991, -0.0137379)","(0.457892, -0.845323, -0.275254)","(-0.236229, -0.9148, -0.327623)","(0.134189, -0.951737, -0.276027)","(-0.307933, -0.914344, -0.262967)",0
2.2022,"(0.0428918, -0.0345615, -3.65078e-08)","(-0.314867, 0.11186, -0.942521)","(0.0894829, 0.99183, 0.0909221)","(0.945184, -0.0547984, -0.321907)","(-0.269047, 0.107917, -0.957062)","(0.089483, 0.99183, 0.0909221)","(0.959285, -0.0598041, -0.276036)","(0.089483, 0.99183, 0.0909222)","(-0.255239, -0.964054, 0.0738463)","(-0.257334, -0.96631, 0.00489601)","(0.161498, -0.985381, 0.054239)","(0.655129, -0.746237, -0.118049)","(0.583275, -0.806371, -0.0977546)","(0.168022, -0.953497, -0.250224)","(0.109606, -0.932743, -0.343478)","(-0.33011, -0.896355, -0.295931)",0
2.23557,"(0.0407753, -0.0356662, 5.26647e-06)","(-0.163881, 0.0933443, -0.982054)","(0.0916023, 0.99281, 0.0770536)","(0.981883, -0.080565, -0.171508)","(-0.124387, 0.0892063, -0.988216)","(0.0916023, 0.99281, 0.0770535)","(0.987651, -0.0844925, -0.131936)","(0.0916023, 0.99281, 0.0770535)","(-0.372073, -0.920621, 0.118401)","(-0.199874, -0.979809, -0.00489786)","(-0.0128027, -0.999125, 0.0398131)","(0, 0, 0)","(0.73565, -0.668126, -0.111474)","(0.375622, -0.896887, -0.233456)","(0.0983825, -0.945043, -0.311791)","(-0.245148, -0.93449, -0.25813)",0
2.26893,"(0.0390184, -0.0374875, 8.26188e-07)","(-0.32628, 0.120992, -0.937498)","(0.0769104, 0.988282, 0.131845)","(0.945808, 0.00550211, -0.32468)","(-0.329913, 0.117954, -0.936613)","(0.0769104, 0.988282, 0.131845)","(0.94478, 0.00894691, -0.327583)","(0.0769104, 0.988282, 0.131845)","(-0.304825, -0.949933, 0.0686255)","(-0.345775, -0.936842, 0.0526022)","(-0.110703, -0.98462, -0.135163)","(0, 0, 0)","(0.752825, -0.620069, -0.220835)","(0.415031, -0.866682, -0.276788)","(0.122629, -0.917025, -0.37951)","(-0.0936231, -0.948965, -0.301165)",0
2.3023,"(0.0390184, -0.0374875, 8.26188e-07)","(-0.127366, 0.145681, -0.981099)","(0.0681155, 0.968873, 0.238004)","(0.967526, -0.182899, -0.174472)","(-0.189477, 0.205079, -0.96023)","(0.0681154, 0.968873, 0.238004)","(0.965377, -0.130344, -0.225962)","(0.0681154, 0.968873, 0.238004)","(-0.271164, -0.962511, -0.00655029)","(-0.474088, -0.87906, 0.04993)","(-0.101607, -0.9904, -0.0937233)","(0, 0, 0)","(0.500435, -0.725326, -0.472723)","(0.11613, -0.94292, -0.312114)","(0.0868828, -0.940874, -0.327424)","(0.105925, -0.940288, -0.323478)",0
2.33567,"(0.0395667, -0.0402196, -1.78771e-05)","(0.83679, 0.101028, -0.538123)","(0.0658282, 0.941566, 0.330334)","(0.524276, -0.454801, 0.719924)","(0.526037, 0.254464, -0.8115)","(0.0658282, 0.941566, 0.330334)","(0.833909, -0.339837, 0.434864)","(0.0658282, 0.941566, 0.330334)","(-0.29098, -0.954652, -0.0630075)","(-0.430321, -0.902243, 0.0279475)","(0.0446433, -0.997885, -0.0472588)","(0.0665383, -0.943395, 0.324929)","(0.156403, -0.909818, -0.384407)","(0.118132, -0.970017, -0.212395)","(0.0291871, -0.890437, -0.454169)","(0.1828, -0.880213, -0.43796)",0
2.36903,"(0.0395667, -0.0402196, -1.78771e-05)","(0.979716, 0.0105333, -0.200114)","(0.0646175, 0.925128, 0.374117)","(0.189122, -0.379606, 0.905612)","(0.869322, 0.13152, -0.476426)","(0.0646175, 0.925128, 0.374117)","(0.490108, -0.356155, 0.79558)","(0.0646175, 0.925128, 0.374117)","(-0.498445, -0.865918, -0.0416879)","(-0.245175, -0.958263, -0.147044)","(0.214039, -0.963201, 0.162575)","(0.0685251, -0.928308, 0.365443)","(-0.0615646, -0.978073, -0.198956)","(0.240331, -0.968951, -0.0580961)","(-0.0844673, -0.869714, -0.486274)","(0.209769, -0.811234, -0.545799)",0
2.4024,"(0.036707, -0.0418583, -3.23357e-05)","(0.947591, 0.0547581, -0.314758)","(0.0613675, 0.934268, 0.351252)","(0.313319, -0.352124, 0.881952)","(0.842078, 0.139782, -0.520928)","(0.0613675, 0.934268, 0.351252)","(0.535823, -0.327916, 0.778052)","(0.0613675, 0.934268, 0.351252)","(-0.4957, -0.868089, -0.026516)","(-0.112698, -0.969607, -0.217167)","(0.230104, -0.962929, 0.140786)","(0.0859416, -0.922671, 0.375888)","(-0.0541253, -0.993958, -0.0954908)","(0.3253, -0.945608, -0.0022321)","(-0.117906, -0.829379, -0.546104)","(0.187746, -0.769425, -0.610522)",0
2.43577,"(0.036707, -0.0418583, -3.23357e-05)","(0.742174, 0.158411, -0.651217)","(0.0680524, 0.944791, 0.32053)","(0.664744, -0.304047, 0.682401)","(0.540678, 0.234327, -0.807934)","(0.0680524, 0.944791, 0.32053)","(0.836064, -0.256645, 0.484903)","(0.0680524, 0.944791, 0.32053)","(-0.450321, -0.891443, -0.050401)","(-0.246425, -0.944593, -0.21684)","(0.132102, -0.991223, -0.00518904)","(0.143692, -0.936726, 0.319214)","(0.00694486, -0.978374, -0.206726)","(0.25956, -0.959378, -0.110557)","(-0.111804, -0.845924, -0.521453)","(0.179191, -0.770758, -0.611411)",0
2.46913,"(0.036707, -0.0418583, -3.23357e-05)","(0.330524, 0.230136, -0.91531)","(0.0736411, 0.958562, 0.275202)","(0.938573, -0.184215, 0.291796)","(0.0215549, 0.275031, -0.961194)","(0.0736411, 0.958562, 0.275202)","(0.994186, -0.107348, -0.00834746)","(0.0736411, 0.958562, 0.275202)","(-0.36406, -0.930914, -0.0293106)","(-0.381538, -0.915539, -0.127344)","(0.0712491, -0.992382, -0.100507)","(0.142384, -0.964816, 0.221035)","(0.0842426, -0.955696, -0.282044)","(0.130057, -0.972605, -0.192679)","(-0.0866728, -0.886179, -0.455164)","(0.157657, -0.866433, -0.47375)",0
2.5025,"(0.0354541, -0.0444875, 2.28346e-06)","(-0.247879, 0.245894, -0.937066)","(0.0887488, 0.970385, 0.224669)","(0.963754, -0.0372477, -0.26418)","(-0.515224, 0.243368, -0.821776)","(0.0887488, 0.970385, 0.224669)","(0.851949, 0.0376888, -0.522266)","(0.0887488, 0.970385, 0.224669)","(-0.233102, -0.971344, -0.0464247)","(-0.52651, -0.84999, 0.0174221)","(-0.0331401, -0.952296, -0.30337)","(0.199838, -0.974133, 0.105497)","(0.194446, -0.893108, -0.405647)","(-0.0570669, -0.952955, -0.29769)","(0.0344269, -0.913439, -0.405516)","(0.0865774, -0.926294, -0.366719)",0
2.53587,"(0.0354541, -0.0444875, 2.28346e-06)","(-0.553818, 0.219993, -0.80305)","(0.0810092, 0.974201, 0.21064)","(0.828503, 0.0486143, -0.55787)","(-0.687879, 0.208429, -0.695255)","(0.0810092, 0.974201, 0.21064)","(0.721115, 0.0867121, -0.687367)","(0.0810092, 0.974201, 0.21064)","(-0.164905, -0.984401, -0.0613247)","(-0.539083, -0.835872, 0.103481)","(-0.0633552, -0.925924, -0.37236)","(0.217326, -0.975609, 0.0309345)","(0.271406, -0.84518, -0.460444)","(-0.136994, -0.94451, -0.298553)","(0.115599, -0.912081, -0.393377)","(0.0592584, -0.934449, -0.351132)",0
2.56923,"(0.0354541, -0.0444875, 2.28346e-06)","(-0.768779, 0.188395, -0.611135)","(0.0766586, 0.974895, 0.209052)","(0.635178, 0.113856, -0.763928)","(-0.815689, 0.180281, -0.549682)","(0.0766586, 0.974895, 0.209052)","(0.573505, 0.128234, -0.809103)","(0.0766586, 0.974895, 0.209052)","(-0.107981, -0.9851, -0.133857)","(-0.559874, -0.817528, 0.134869)","(-0.136551, -0.857645, -0.49578)","(0.284503, -0.958272, -0.0278056)","(0.345127, -0.754776, -0.557854)","(-0.163851, -0.922626, -0.349161)","(0.19828, -0.88129, -0.428968)","(0.0139387, -0.904133, -0.427023)",0
2.6026,"(0.0366119, -0.0462443, 2.61005e-05)","(-0.837215, 0.174833, -0.518174)","(0.0661157, 0.972999, 0.221135)","(0.542846, 0.15093, -0.826159)","(-0.849937, 0.171093, -0.498331)","(0.0661157, 0.972999, 0.221135)","(0.522709, 0.15503, -0.838296)","(0.0661157, 0.972999, 0.221135)","(-0.0963865, -0.981693, -0.164282)","(-0.548238, -0.82489, 0.137811)","(-0.170526, -0.852017, -0.494962)","(0.268138, -0.961393, -0.0618576)","(0.344954, -0.722193, -0.599537)","(-0.155736, -0.919047, -0.362075)","(0.186195, -0.871507, -0.45366)","(0.0193723, -0.889708, -0.45612)",0
2.63597,"(0.0366119, -0.0462443, 2.61005e-05)","(-0.862647, 0.168382, -0.476957)","(0.0684128, 0.973162, 0.219716)","(0.501153, 0.156934, -0.85101)","(-0.861111, 0.168835, -0.479566)","(0.0684128, 0.973162, 0.219716)","(0.50379, 0.156404, -0.849549)","(0.0684128, 0.973162, 0.219716)","(-0.0885189, -0.980977, -0.17277)","(-0.53502, -0.832764, 0.14233)","(-0.171315, -0.854994, -0.489527)","(0.251051, -0.966851, -0.0465992)","(0.343895, -0.717384, -0.605885)","(-0.189999, -0.913876, -0.358792)","(0.180787, -0.87094, -0.456925)","(-0.0305784, -0.892821, -0.449372)",0
