time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
10.04,"(-0.0146493, -0.0925043, -1.59392e-05)","(0.997823, -0.00847004, -0.0653975)","(0.0288753, 0.94622, 0.322233)","(0.0592964, -0.32345, 0.944385)","(0.99956, -0.0296178, -0.00152385)","(0.0288753, 0.94622, 0.322233)","(-0.00803586, -0.32212, 0.946665)","(0.0288753, 0.94622, 0.322233)","(-0.405293, -0.914157, 0.00737292)","(0.14061, -0.949282, 0.281236)","(0.361854, -0.47259, 0.803567)","(-0.208426, 0.0117045, 0.977968)","(0.122989, -0.990852, -0.0555591)","(-0.0841965, -0.976349, -0.19913)","(0.118294, -0.911652, -0.39357)","(0.0788514, -0.304907, -0.949112)",0
10.06,"(-0.0143136, -0.0903171, -2.19609e-05)","(0.997148, -0.0103147, -0.0747698)","(0.030077, 0.962043, 0.271235)","(0.0692404, -0.272724, 0.959597)","(0.999352, -0.0340753, 0.0115742)","(0.030077, 0.962043, 0.271235)","(-0.0204305, -0.270722, 0.962441)","(0.030077, 0.962043, 0.271235)","(-0.431758, -0.891138, -0.139489)","(0.122602, -0.947376, 0.295716)","(0.349564, -0.642582, 0.681831)","(-0.181215, 0.0633634, 0.9814)","(0.123196, -0.990286, -0.0644742)","(-0.0759006, -0.971858, -0.223006)","(0.119864, -0.92285, -0.366033)","(0.0790637, -0.285357, -0.955155)",0
10.10,"(-0.0143136, -0.0903171, -2.19609e-05)","(0.996908, -0.0138604, -0.0773501)","(0.0293039, 0.979123, 0.201146)","(0.073322, -0.202791, 0.976473)","(0.999041, -0.0340536, 0.0275311)","(0.0293039, 0.979123, 0.201146)","(-0.0341334, -0.200207, 0.979159)","(0.0293039, 0.979123, 0.201146)","(-0.457531, -0.86889, -0.188936)","(0.0970946, -0.940647, 0.3252)","(0.289576, -0.743613, 0.602649)","(-0.126126, 0.0730125, 0.989324)","(0.120447, -0.990348, -0.0685774)","(-0.0661922, -0.977912, -0.198257)","(0.119589, -0.929031, -0.350142)","(0.0670523, -0.275226, -0.959038)",0
10.14,"(-0.0124906, -0.0872121, -2.67307e-05)","(0.996907, -0.0178146, -0.0765421)","(0.0280091, 0.991064, 0.130413)","(0.073747, -0.132142, 0.988484)","(0.998292, -0.0335234, 0.0478545)","(0.0280091, 0.991064, 0.130413)","(-0.0520552, -0.128908, 0.990289)","(0.0280091, 0.991064, 0.130413)","(-0.48366, -0.842681, -0.236562)","(0.0550384, -0.924148, 0.37805)","(0.23001, -0.841479, 0.488884)","(-0.0617558, 0.0808025, 0.994815)","(0.11859, -0.99099, -0.0622481)","(-0.0590616, -0.978126, -0.199452)","(0.116444, -0.948847, -0.293479)","(0.051072, -0.341942, -0.938332)",0
10.16,"(-0.0104555, -0.0851844, -2.62223e-05)","(0.99725, -0.0204131, -0.0712426)","(0.0263596, 0.996193, 0.083091)","(0.0692722, -0.0847427, 0.993992)","(0.997538, -0.0315386, 0.0626287)","(0.0263596, 0.996193, 0.083091)","(-0.0650272, -0.0812484, 0.99457)","(0.0263596, 0.996193, 0.083091)","(-0.505642, -0.832689, -0.225733)","(0.0193756, -0.88645, 0.462419)","(0.198775, -0.875703, 0.440037)","(-0.0144488, 0.0489228, 0.998698)","(0.117995, -0.992311, -0.0373659)","(-0.0620119, -0.973657, -0.219424)","(0.104197, -0.971501, -0.212905)","(0.0351892, -0.456884, -0.88883)",0
10.20,"(-0.00833175, -0.0832251, -2.51679e-05)","(0.997542, -0.0187107, -0.0675214)","(0.0236469, 0.997062, 0.0728564)","(0.0659462, -0.0742811, 0.995055)","(0.997275, -0.0286221, 0.0679989)","(0.0236469, 0.997062, 0.0728564)","(-0.0698998, -0.0710484, 0.995021)","(0.0236469, 0.997062, 0.0728564)","(-0.515766, -0.830794, -0.209207)","(0.00354537, -0.83633, 0.548215)","(0.189174, -0.898526, 0.396061)","(-0.0177275, 0.032101, 0.999327)","(0.118401, -0.99296, -0.00329589)","(-0.0735563, -0.961136, -0.266098)","(0.0788488, -0.988562, -0.128562)","(0.0171227, -0.594154, -0.804169)",0
10.24,"(-0.00570124, -0.0807854, -2.33526e-05)","(0.997765, -0.0161889, -0.0648355)","(0.0205371, 0.997548, 0.0669063)","(0.0635767, -0.06809, 0.995651)","(0.997521, -0.0249745, 0.0657886)","(0.0205371, 0.997548, 0.0669063)","(-0.0673181, -0.0653745, 0.995587)","(0.0205371, 0.997548, 0.0669063)","(-0.517675, -0.833466, -0.193253)","(0.00915546, -0.790796, 0.612012)","(0.177348, -0.904042, 0.388915)","(-0.0373571, 0.00724485, 0.999276)","(0.118444, -0.99266, 0.0244529)","(-0.0845216, -0.948486, -0.305337)","(0.0475289, -0.996211, -0.0728331)","(0.00906981, -0.683133, -0.730238)",1
10.26,"(-0.00285192, -0.0762984, -2.5168e-05)","(0.997878, -0.0123203, -0.0639386)","(0.0161692, 0.998066, 0.060022)","(0.0630604, -0.0609287, 0.996148)","(0.997683, -0.0200729, 0.0650004)","(0.0161692, 0.998066, 0.060022)","(-0.0660965, -0.0588344, 0.996077)","(0.0161692, 0.998066, 0.060022)","(-0.510315, -0.837103, -0.197074)","(0.00675595, -0.78033, 0.625331)","(0.174804, -0.910871, 0.373842)","(-0.0537367, -0.00437292, 0.998546)","(0.104815, -0.994131, 0.0267796)","(-0.091739, -0.947172, -0.307327)","(0.0178974, -0.997476, -0.0687075)","(0.00303866, -0.767328, -0.641247)",0
10.30,"(-0.000623119, -0.0699062, -2.57062e-05)","(0.997816, -0.00349607, -0.0659581)","(0.00747274, 0.998175, 0.0599308)","(0.0656601, -0.0602557, 0.996021)","(0.998163, -0.0110107, 0.0595862)","(0.00747274, 0.998175, 0.0599308)","(-0.0600952, -0.0593193, 0.996429)","(0.00747274, 0.998175, 0.0599308)","(-0.490072, -0.864722, -0.109931)","(0.0116364, -0.827576, 0.561233)","(0.181349, -0.845486, 0.502261)","(-0.0592042, 0.000206923, 0.998246)","(0.0810517, -0.996695, 0.00543121)","(-0.100416, -0.957992, -0.26864)","(-0.000758005, -0.984454, -0.175643)","(-0.0145313, -0.839503, -0.543161)",0
10.34,"(0.000830889, -0.0621028, -2.4448e-05)","(0.997514, 0.00930629, -0.0698451)","(-0.00224951, 0.99535, 0.0962974)","(0.0709836, -0.0958127, 0.992865)","(0.999423, 0.000935047, 0.0339515)","(-0.00224951, 0.99535, 0.0962974)","(-0.0333719, -0.0960561, 0.994816)","(-0.00224951, 0.99535, 0.0962974)","(-0.448653, -0.893697, 0.00392256)","(0.0232283, -0.895321, 0.444815)","(0.185613, -0.690421, 0.69919)","(-0.0635488, 0.0351235, 0.99736)","(0.0571255, -0.997876, -0.0313051)","(-0.110457, -0.971881, -0.207957)","(-0.00648228, -0.943976, -0.329952)","(-0.0295588, -0.887368, -0.460113)",0
10.36,"(0.00213394, -0.0534534, -2.32216e-05)","(0.996256, 0.0291129, -0.0814054)","(-0.0156822, 0.988305, 0.151681)","(0.0857357, -0.149606, 0.985021)","(0.999777, 0.0199197, -0.0070023)","(-0.0156822, 0.988305, 0.151681)","(0.0104788, -0.151135, 0.988458)","(-0.0156822, 0.988305, 0.151681)","(-0.366439, -0.921409, 0.129338)","(0.0530512, -0.94154, 0.332699)","(0.173221, -0.376416, 0.910113)","(-0.0654651, 0.100227, 0.992809)","(0.0543896, -0.996647, -0.0611245)","(-0.126757, -0.983048, -0.13247)","(-0.00224198, -0.88812, -0.459607)","(-0.0441519, -0.900535, -0.432536)",0
10.40,"(0.0026613, -0.0457336, -2.22206e-05)","(0.994726, 0.048656, -0.0902921)","(-0.0248152, 0.970285, 0.240687)","(0.100375, -0.236923, 0.966329)","(0.997879, 0.0403087, -0.0511106)","(-0.0248152, 0.970285, 0.240687)","(0.0601766, -0.23848, 0.969281)","(-0.0248152, 0.970285, 0.240687)","(-0.297059, -0.933703, 0.199887)","(0.0715607, -0.944155, 0.321636)","(0.15417, -0.106729, 0.982263)","(-0.0634297, 0.159689, 0.985128)","(0.0652247, -0.993779, -0.090269)","(-0.138546, -0.989782, -0.0337025)","(0.00542525, -0.806326, -0.591446)","(-0.0426485, -0.889965, -0.454029)",0
10.44,"(0.00230336, -0.0381289, -1.78815e-05)","(0.993562, 0.0629849, -0.0941624)","(-0.0320111, 0.953284, 0.300375)","(0.1092, -0.295399, 0.949113)","(0.995966, 0.0562555, -0.0699021)","(-0.0320111, 0.953284, 0.300375)","(0.0839471, -0.296815, 0.951238)","(-0.0320111, 0.953284, 0.300375)","(-0.248694, -0.93832, 0.240222)","(0.0797501, -0.927651, 0.364834)","(0.14846, 0.0527889, 0.987509)","(-0.0577978, 0.189525, 0.980173)","(0.0762745, -0.989972, -0.118903)","(-0.150509, -0.987279, 0.0512483)","(0.0120839, -0.717512, -0.696442)","(-0.0425686, -0.87652, -0.47948)",0
10.46,"(0.00146798, -0.0329658, -1.74577e-05)","(0.994224, 0.0669033, -0.0839205)","(-0.0327177, 0.932268, 0.360286)","(0.102396, -0.355477, 0.929059)","(0.995364, 0.0628379, -0.07281)","(-0.0327177, 0.932268, 0.360286)","(0.0905635, -0.356241, 0.929995)","(-0.0327177, 0.932268, 0.360286)","(-0.241303, -0.928374, 0.282656)","(0.0798101, -0.90423, 0.419521)","(0.157884, 0.119646, 0.980182)","(-0.0585587, 0.194843, 0.979085)","(0.0771648, -0.985746, -0.1495)","(-0.155778, -0.982441, 0.102674)","(0.0185225, -0.529591, -0.848051)","(-0.0359955, -0.866176, -0.498441)",0
10.50,"(0.000369811, -0.0295612, -1.94317e-05)","(0.99606, 0.0601063, -0.0652)","(-0.0308255, 0.921422, 0.387339)","(0.0833783, -0.383807, 0.919642)","(0.996337, 0.0590184, -0.0618842)","(-0.0308255, 0.921422, 0.387339)","(0.0798964, -0.384012, 0.919865)","(-0.0308255, 0.921422, 0.387339)","(-0.243699, -0.922278, 0.300022)","(0.0784814, -0.891936, 0.445298)","(0.168292, 0.158517, 0.972908)","(-0.0621768, 0.193541, 0.97912)","(0.072759, -0.980307, -0.183586)","(-0.15785, -0.980665, 0.115667)","(0.0256002, -0.395322, -0.918186)","(-0.024244, -0.866411, -0.498743)",0
10.54,"(-0.00108312, -0.0276177, -2.15334e-05)","(0.997884, 0.0491727, -0.0425416)","(-0.0274169, 0.909169, 0.415525)","(0.0590749, -0.413436, 0.908615)","(0.997397, 0.0524699, -0.0494649)","(-0.0274169, 0.909169, 0.415525)","(0.0667418, -0.413063, 0.908253)","(-0.0274169, 0.909169, 0.415525)","(-0.247866, -0.913975, 0.321265)","(0.0803843, -0.8817, 0.464912)","(0.179102, 0.192341, 0.964846)","(-0.0810362, 0.177406, 0.980796)","(0.066928, -0.974473, -0.214297)","(-0.158631, -0.977207, 0.141076)","(0.0282483, -0.274593, -0.961146)","(-0.0116789, -0.879541, -0.475681)",0
10.56,"(-0.00108312, -0.0276177, -2.15334e-05)","(0.999132, 0.0346432, -0.0231483)","(-0.0217409, 0.906903, 0.420779)","(0.0355732, -0.419824, 0.906908)","(0.998241, 0.042886, -0.0409462)","(-0.0217409, 0.906903, 0.420779)","(0.0551847, -0.419114, 0.906255)","(-0.0217409, 0.906903, 0.420779)","(-0.255725, -0.912852, 0.318285)","(0.091492, -0.881191, 0.463823)","(0.186698, 0.175292, 0.966652)","(-0.134845, 0.10002, 0.985806)","(0.0640634, -0.965985, -0.250537)","(-0.157127, -0.969488, 0.188158)","(0.0258066, -0.26261, -0.964557)","(5.44393e-05, -0.90036, -0.435146)",0
10.60,"(-0.00398891, -0.0276533, -1.77915e-05)","(0.999622, 0.0224757, -0.0158671)","(-0.0144455, 0.920906, 0.389517)","(0.0237778, -0.389102, 0.920888)","(0.999355, 0.027055, -0.0236051)","(-0.0144455, 0.920906, 0.389517)","(0.0326867, -0.388756, 0.920761)","(-0.0144455, 0.920906, 0.389517)","(-0.312982, -0.923134, 0.223305)","(0.108415, -0.914505, 0.389779)","(0.267003, -0.0601817, 0.961815)","(-0.223658, -0.0394253, 0.97387)","(0.0642841, -0.960591, -0.270431)","(-0.153843, -0.970707, 0.184555)","(0.00344692, -0.282096, -0.95938)","(0.00385704, -0.911664, -0.410919)",0
10.64,"(-0.00493939, -0.0296554, -1.42445e-05)","(0.999735, 0.0141905, -0.0181301)","(-0.00753072, 0.940933, 0.338508)","(0.0222303, -0.338306, 0.940774)","(0.999885, 0.0126287, -0.00838691)","(-0.00753073, 0.940933, 0.338508)","(0.0125261, -0.338266, 0.940967)","(-0.00753072, 0.940933, 0.338508)","(-0.375388, -0.919944, 0.113079)","(0.122048, -0.944919, 0.303697)","(0.338478, -0.332808, 0.880154)","(-0.299714, -0.179007, 0.937085)","(0.067236, -0.958822, -0.275934)","(-0.147906, -0.97726, 0.151943)","(-0.0214112, -0.313335, -0.949401)","(0.00332742, -0.915447, -0.402424)",0
10.66,"(-0.00607547, -0.0321965, -1.146e-05)","(0.99882, 0.0197999, -0.0443491)","(-0.00851872, 0.962754, 0.270243)","(0.0479404, -0.269449, 0.96182)","(0.999738, 0.0125682, -0.0191452)","(-0.00851872, 0.962754, 0.270243)","(0.0216725, -0.269846, 0.96266)","(-0.00851871, 0.962754, 0.270243)","(-0.433365, -0.901209, 0.00405442)","(0.135101, -0.978052, 0.158626)","(0.378697, -0.613265, 0.693177)","(-0.316413, -0.392386, 0.863665)","(0.0484062, -0.966905, -0.250504)","(-0.141921, -0.985752, 0.0902863)","(-0.0439699, -0.434301, -0.899694)","(-0.00550176, -0.904358, -0.426739)",0
10.70,"(-0.00758244, -0.0345341, -6.76618e-06)","(0.996821, 0.0307342, -0.0735034)","(-0.0129863, 0.970146, 0.242175)","(0.078611, -0.240243, 0.967524)","(0.998751, 0.023251, -0.0442203)","(-0.0129863, 0.970146, 0.242175)","(0.0483646, -0.241044, 0.969308)","(-0.0129863, 0.970146, 0.242175)","(-0.475716, -0.879249, -0.0248202)","(0.171462, -0.983382, 0.059672)","(0.364553, -0.745126, 0.55847)","(-0.253585, -0.576914, 0.776444)","(0.0123094, -0.972909, -0.230862)","(-0.133409, -0.988656, 0.0690039)","(-0.038162, -0.570074, -0.820707)","(-0.00796796, -0.899884, -0.436056)",1
10.74,"(-0.00963823, -0.0350931, -7.24964e-06)","(0.994619, 0.040896, -0.0951882)","(-0.0164615, 0.96949, 0.244577)","(0.102324, -0.241678, 0.964946)","(0.996508, 0.0361218, -0.0752758)","(-0.0164615, 0.96949, 0.244577)","(0.0818343, -0.242481, 0.966699)","(-0.0164615, 0.96949, 0.244577)","(-0.515082, -0.854096, -0.072185)","(0.253819, -0.966188, -0.0453449)","(0.338024, -0.830894, 0.44199)","(-0.180439, -0.74739, 0.639413)","(-0.0221698, -0.973672, -0.226873)","(-0.123495, -0.990963, 0.0523488)","(-0.024872, -0.688341, -0.724961)","(0.00128827, -0.897516, -0.440981)",0
10.76,"(-0.011951, -0.0338191, -9.79862e-06)","(0.996039, 0.0371177, -0.0807946)","(-0.0139373, 0.959633, 0.280911)","(0.0879193, -0.278646, 0.956361)","(0.996836, 0.0351529, -0.0712869)","(-0.0139373, 0.959633, 0.280911)","(0.0782272, -0.279024, 0.957092)","(-0.0139373, 0.959633, 0.280911)","(-0.58095, -0.805872, -0.11431)","(0.40443, -0.909806, -0.0932171)","(0.317902, -0.867627, 0.382311)","(-0.120096, -0.817295, 0.563566)","(-0.0331884, -0.967746, -0.249734)","(-0.108934, -0.992976, 0.0461703)","(0.00259213, -0.736853, -0.676048)","(0.0262381, -0.910647, -0.412351)",0
10.80,"(-0.0142031, -0.0306048, -1.3435e-05)","(0.998922, 0.0232082, -0.0402121)","(-0.0100957, 0.954824, 0.297001)","(0.0452932, -0.296198, 0.954052)","(0.99855, 0.0255215, -0.0474084)","(-0.0100957, 0.954824, 0.297001)","(0.0528547, -0.296026, 0.953716)","(-0.0100957, 0.954824, 0.297001)","(-0.67906, -0.728685, -0.0888596)","(0.571003, -0.820502, -0.0270697)","(0.308718, -0.821747, 0.478983)","(-0.0909748, -0.758805, 0.644932)","(-0.0266819, -0.966328, -0.255928)","(-0.0944083, -0.99318, 0.0684186)","(0.0196704, -0.799755, -0.600005)","(0.0527013, -0.928463, -0.367668)",0
10.84,"(-0.015959, -0.0233574, -1.25859e-05)","(0.999953, 0.00973233, -0.00013003)","(-0.00861432, 0.955405, 0.295173)","(0.00300985, -0.295137, 0.95545)","(0.99969, 0.0156016, -0.0194025)","(-0.00861432, 0.955405, 0.295173)","(0.0231623, -0.294884, 0.955252)","(-0.00861432, 0.955405, 0.295172)","(-0.764427, -0.644711, 0.000382039)","(0.679463, -0.727675, 0.0939105)","(0.291152, -0.749018, 0.595149)","(-0.0590338, -0.634311, 0.77082)","(-0.0228765, -0.968628, -0.247459)","(-0.082613, -0.985296, 0.149553)","(0.0338361, -0.851999, -0.522448)","(0.0672654, -0.951488, -0.300243)",0
10.86,"(-0.0169337, -0.0146011, -1.22705e-05)","(0.999692, 0.00382074, 0.024517)","(-0.0119363, 0.943022, 0.332516)","(-0.0215953, -0.332715, 0.94278)","(0.999572, 0.0220205, -0.0192642)","(-0.0119363, 0.943022, 0.332516)","(0.0260754, -0.331891, 0.942957)","(-0.0119363, 0.943022, 0.332516)","(-0.800585, -0.553836, 0.228756)","(0.70592, -0.63251, 0.318762)","(0.272322, -0.546423, 0.791999)","(-0.0461709, -0.394881, 0.917571)","(-0.0209493, -0.981626, -0.189664)","(-0.0893068, -0.966639, 0.240071)","(0.0330576, -0.901031, -0.432493)","(0.0544134, -0.961945, -0.26777)",0
10.90,"(-0.0170944, -0.00558734, -1.1017e-05)","(0.999528, 0.000512711, 0.0307152)","(-0.0120506, 0.92703, 0.374794)","(-0.0282038, -0.374973, 0.926607)","(0.999271, 0.0261303, -0.027831)","(-0.0120506, 0.92703, 0.374794)","(0.0359515, -0.374002, 0.926731)","(-0.0120506, 0.92703, 0.374794)","(-0.772129, -0.509642, 0.37958)","(0.678699, -0.581607, 0.448443)","(0.268651, -0.177491, 0.946744)","(-0.0520408, -0.0756329, 0.995777)","(-0.0211957, -0.992364, -0.121509)","(-0.107597, -0.955807, 0.273597)","(0.0222711, -0.906936, -0.42068)","(0.0281005, -0.943008, -0.331583)",0
10.94,"(-0.0167904, 0.00314102, -9.51382e-06)","(0.99924, -0.0027009, 0.0388862)","(-0.0122879, 0.919569, 0.392735)","(-0.0367633, -0.392896, 0.918848)","(0.999625, 0.022224, -0.0159759)","(-0.0122879, 0.919569, 0.392735)","(0.0235715, -0.392217, 0.919571)","(-0.0122879, 0.919569, 0.392735)","(-0.720055, -0.438692, 0.537653)","(0.648773, -0.524822, 0.551049)","(0.207826, 0.282046, 0.936621)","(-0.0300942, 0.308177, 0.950853)","(-0.0210982, -0.998105, -0.0577987)","(-0.128807, -0.96251, 0.238712)","(0.0103615, -0.910815, -0.412685)","(0.00427056, -0.899591, -0.436712)",0
10.96,"(-0.0162673, 0.0113007, -7.75139e-06)","(0.998558, -0.00249921, 0.0536188)","(-0.0114494, 0.956875, 0.290273)","(-0.0534, -0.290596, 0.955354)","(0.99968, 0.00903371, 0.0236184)","(-0.0114494, 0.956875, 0.290273)","(-0.0208275, -0.290614, 0.956614)","(-0.0114494, 0.956875, 0.290273)","(-0.705513, -0.386554, 0.593992)","(0.614393, -0.480631, 0.625711)","(0.101371, 0.586171, 0.803821)","(0.0240219, 0.58591, 0.81002)","(-0.0212463, -0.99945, -0.0254654)","(-0.137221, -0.973769, 0.181508)","(2.37919e-05, -0.907444, -0.420174)","(0.00424335, -0.851776, -0.52389)",0
11.00,"(-0.0157984, 0.015647, -9.46172e-06)","(0.997902, 0.00375013, 0.0646335)","(-0.0153822, 0.981628, 0.190185)","(-0.0638885, -0.190842, 0.97954)","(0.999083, 0.0077775, 0.0421081)","(-0.0153822, 0.981628, 0.190185)","(-0.0407626, -0.190672, 0.980807)","(-0.0153822, 0.981628, 0.190185)","(-0.602977, -0.297302, 0.74029)","(0.455965, -0.40807, 0.790933)","(-0.000134296, 0.667875, 0.744274)","(0.100338, 0.63839, 0.763145)","(-0.0183953, -0.99964, 0.0195081)","(-0.136097, -0.978134, 0.157261)","(-5.95985e-05, -0.922761, -0.385372)","(0.0249217, -0.840331, -0.541501)",0
11.04,"(-0.0153326, 0.0186705, -1.17254e-05)","(0.99762, 0.0110087, 0.0680671)","(-0.0191187, 0.992595, 0.119955)","(-0.0662404, -0.120963, 0.990444)","(0.999079, 0.0143886, 0.0404212)","(-0.0191187, 0.992595, 0.119955)","(-0.0383928, -0.120589, 0.99196)","(-0.0191187, 0.992595, 0.119955)","(-0.486084, -0.226482, 0.844055)","(0.259874, -0.318492, 0.911607)","(-0.0599911, 0.677285, 0.733271)","(0.151035, 0.625912, 0.765129)","(-0.0153933, -0.997347, 0.0711428)","(-0.131958, -0.978417, 0.15902)","(0.000794371, -0.938335, -0.345725)","(0.0466134, -0.842668, -0.536412)",0
11.06,"(-0.0153326, 0.0186705, -1.17254e-05)","(0.998585, 0.011352, 0.0519543)","(-0.0178169, 0.991259, 0.13072)","(-0.0500743, -0.131543, 0.990045)","(0.999714, 0.0158369, 0.0178962)","(-0.0178169, 0.991259, 0.13072)","(-0.0157211, -0.13107, 0.991248)","(-0.0178169, 0.991259, 0.13072)","(-0.29264, -0.155983, 0.943415)","(0.0512091, -0.252359, 0.966278)","(-0.0729883, 0.659393, 0.748247)","(0.154304, 0.594602, 0.789075)","(-0.0125788, -0.994666, 0.102379)","(-0.119233, -0.98558, 0.120065)","(0.00147927, -0.944771, -0.327729)","(0.0697816, -0.839535, -0.538806)",0
11.10,"(-0.0141187, 0.0208931, -1.20988e-05)","(0.999598, 0.00499349, 0.0278961)","(-0.00868951, 0.989157, 0.146606)","(-0.0270036, -0.147092, 0.988754)","(0.99992, 0.00738735, 0.0102913)","(-0.00868951, 0.989157, 0.146606)","(-0.00923978, -0.146743, 0.989131)","(-0.00868951, 0.989157, 0.146606)","(-0.135615, -0.124562, 0.9829)","(-0.0354966, -0.229042, 0.972769)","(-0.0500333, 0.651663, 0.756857)","(0.103625, 0.616633, 0.780401)","(-0.011102, -0.995461, 0.094521)","(-0.10032, -0.992022, 0.0763433)","(0.000549747, -0.937366, -0.348347)","(0.080691, -0.842234, -0.53304)",0
11.14,"(-0.0141187, 0.0208931, -1.20988e-05)","(0.999996, -0.00260758, 0.000694875)","(0.00256908, 0.987422, 0.158087)","(-0.00116725, -0.158263, 0.987396)","(0.999992, -0.00306523, 0.00255757)","(0.00256908, 0.987422, 0.158087)","(-0.00307853, -0.15799, 0.987436)","(0.00256908, 0.987422, 0.158087)","(0.024313, -0.0999283, 0.994698)","(-0.132875, -0.210849, 0.968446)","(0.00114937, 0.64886, 0.760907)","(0.0185918, 0.652819, 0.757285)","(-0.0106966, -0.996909, 0.0778286)","(-0.0752088, -0.996772, 0.0280807)","(0.000184022, -0.928375, -0.371645)","(0.0870172, -0.844479, -0.528473)",0
11.16,"(-0.0109483, 0.0211226, -7.90939e-06)","(0.999773, -0.0116457, -0.0178279)","(0.0141679, 0.987947, 0.154143)","(0.0158855, -0.154421, 0.987877)","(0.999897, -0.014003, -0.00324784)","(0.0141679, 0.987947, 0.154143)","(0.00111621, -0.154256, 0.98803)","(0.0141679, 0.987947, 0.154143)","(0.0974242, -0.090877, 0.991085)","(-0.218734, -0.22762, 0.948865)","(0.134555, 0.669802, 0.730246)","(-0.112322, 0.701293, 0.703969)","(-0.0117564, -0.997992, 0.0622466)","(-0.0450887, -0.998528, 0.0301514)","(-0.00438513, -0.923133, -0.384456)","(0.0781667, -0.858971, -0.506022)",0
11.20,"(-0.00851276, 0.0209312, -6.98411e-06)","(0.999415, -0.0161128, -0.0301657)","(0.0200699, 0.989758, 0.141337)","(0.0276711, -0.141908, 0.989493)","(0.999731, -0.0185115, -0.0139867)","(0.0200699, 0.989758, 0.141337)","(0.0113133, -0.141654, 0.989852)","(0.0200699, 0.989758, 0.141337)","(0.103516, -0.0870556, 0.990811)","(-0.296236, -0.242768, 0.923747)","(0.257085, 0.686813, 0.679849)","(-0.24448, 0.716227, 0.653642)","(-0.0187767, -0.998976, 0.0411652)","(-0.0203122, -0.999344, 0.0299993)","(-0.0197286, -0.921098, -0.388831)","(0.0628547, -0.875621, -0.478891)",1
11.24,"(-0.00514646, 0.0199229, -5.15587e-06)","(0.999018, -0.0189913, -0.0400206)","(0.0238573, 0.991697, 0.126361)","(0.0372985, -0.127201, 0.991175)","(0.999459, -0.020807, -0.0254556)","(0.0238573, 0.991697, 0.126361)","(0.0226243, -0.126901, 0.991657)","(0.0238573, 0.991697, 0.126361)","(0.0677194, -0.0948009, 0.99319)","(-0.339553, -0.267339, 0.901794)","(0.345837, 0.693489, 0.632037)","(-0.334033, 0.712669, 0.616867)","(-0.0271527, -0.999403, 0.0213724)","(-0.00398684, -0.999769, 0.0211031)","(-0.0395749, -0.921458, -0.386458)","(0.0484571, -0.891171, -0.451071)",0
11.26,"(-0.00161465, 0.0176477, -3.39382e-06)","(0.998518, -0.0155234, -0.0521593)","(0.0215618, 0.992756, 0.118196)","(0.0499316, -0.119101, 0.991626)","(0.999452, -0.0184468, -0.0274782)","(0.0215618, 0.992756, 0.118196)","(0.0250831, -0.118713, 0.992612)","(0.0215618, 0.992756, 0.118196)","(-0.00844412, -0.12236, 0.99245)","(-0.329023, -0.271105, 0.904569)","(0.376611, 0.686672, 0.621808)","(-0.357226, 0.691038, 0.628375)","(-0.0435803, -0.999046, -0.00287093)","(-0.00232585, -0.999987, 0.00444114)","(-0.0591422, -0.918982, -0.389838)","(0.0311547, -0.904986, -0.424298)",0
