time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
4.28,"(0.152917, -0.00478709, -1.22405e-05)","(0.970745, -0.0663759, 0.230756)","(0.0598651, 0.997593, 0.0349964)","(-0.232592, -0.0201054, 0.972367)","(0.885468, -0.0693752, 0.459492)","(0.0598651, 0.997593, 0.0349964)","(-0.46083, -0.00306683, 0.887483)","(0.0598651, 0.997593, 0.0349964)","(-0.426403, -0.886692, -0.178767)","(-0.155554, -0.873186, 0.461897)","(-0.641755, 0.131314, 0.755584)","(-0.764571, 0.236894, 0.599426)","(-0.221653, -0.869062, 0.442268)","(-0.171529, -0.978804, 0.111895)","(0.297529, -0.764346, -0.572059)","(0.0684772, -0.805369, -0.588805)",0
4.3,"(0.148683, -0.0046672, -1.21626e-05)","(0.96857, -0.0794736, 0.235702)","(0.0720981, 0.996603, 0.0397945)","(-0.238043, -0.0214923, 0.971017)","(0.868403, -0.0822638, 0.488987)","(0.0720981, 0.996603, 0.0397945)","(-0.490559, 0.000870053, 0.871408)","(0.0720981, 0.996603, 0.0397945)","(-0.556526, -0.782147, -0.280225)","(-0.308786, -0.824565, 0.474072)","(-0.761882, 0.191189, 0.618856)","(-0.763803, 0.311387, 0.56537)","(-0.284701, -0.841341, 0.459446)","(-0.1712, -0.978029, 0.118956)","(0.264208, -0.811632, -0.521006)","(0.0902292, -0.820413, -0.564608)",0
4.34,"(0.144627, -0.00328439, -1.06377e-05)","(0.96496, -0.0970085, 0.243806)","(0.0826869, 0.994296, 0.0673617)","(-0.249454, -0.0446579, 0.967356)","(0.854438, -0.105916, 0.508643)","(0.082687, 0.994296, 0.0673617)","(-0.513429, -0.014988, 0.858001)","(0.082687, 0.994296, 0.0673617)","(-0.67382, -0.660767, -0.330685)","(-0.415641, -0.775187, 0.47574)","(-0.827538, 0.214006, 0.51902)","(-0.787933, 0.348794, 0.507449)","(-0.314385, -0.827735, 0.464777)","(-0.152643, -0.977991, 0.142242)","(0.180358, -0.852699, -0.490281)","(0.107524, -0.845221, -0.523489)",0
4.38,"(0.139889, -0.00164127, -1.11522e-05)","(0.960529, -0.119388, 0.251257)","(0.0923143, 0.98909, 0.114801)","(-0.26343, -0.0867066, 0.960774)","(0.836616, -0.140759, 0.529397)","(0.0923143, 0.98909, 0.114801)","(-0.541249, -0.0459474, 0.839606)","(0.0923144, 0.98909, 0.114801)","(-0.802383, -0.483698, -0.349597)","(-0.553457, -0.67045, 0.494148)","(-0.889459, 0.183072, 0.418746)","(-0.809726, 0.35347, 0.468404)","(-0.347016, -0.86355, 0.36587)","(-0.120369, -0.980345, 0.156316)","(0.0520429, -0.890772, -0.451461)","(0.112383, -0.864276, -0.490303)",0
4.4,"(0.134216, -0.000233662, -5.18564e-06)","(0.955079, -0.150932, 0.255038)","(0.100896, 0.975062, 0.19767)","(-0.280146, -0.162644, 0.946079)","(0.813607, -0.196734, 0.547119)","(0.100896, 0.975062, 0.19767)","(-0.574218, -0.103798, 0.812096)","(0.100896, 0.975062, 0.19767)","(-0.898526, -0.329798, -0.289629)","(-0.7046, -0.50762, 0.495844)","(-0.923519, 0.0747991, 0.376189)","(-0.846105, 0.267743, 0.460891)","(-0.346958, -0.916779, 0.197828)","(-0.0711673, -0.989085, 0.129018)","(-0.0987226, -0.900238, -0.424059)","(0.102558, -0.868927, -0.484197)",0
4.44,"(0.128847, 0.00035665, 3.40041e-06)","(0.954884, -0.171108, 0.242731)","(0.108533, 0.961579, 0.252165)","(-0.277385, -0.214472, 0.936515)","(0.80097, -0.235135, 0.550598)","(0.108533, 0.961579, 0.252165)","(-0.589625, -0.141688, 0.795152)","(0.108533, 0.961579, 0.252165)","(-0.947724, -0.204876, -0.244632)","(-0.800556, -0.330272, 0.500031)","(-0.935708, -0.0446572, 0.349938)","(-0.865603, 0.132649, 0.482841)","(-0.331764, -0.942664, 0.0363028)","(-0.0125282, -0.999355, 0.0336488)","(-0.216584, -0.88905, -0.403339)","(0.0883949, -0.859696, -0.503099)",0
4.48,"(0.122981, -0.000720561, 1.31139e-05)","(0.957018, -0.184183, 0.22404)","(0.115675, 0.950739, 0.287601)","(-0.266002, -0.249423, 0.931145)","(0.797174, -0.261608, 0.544128)","(0.115675, 0.950739, 0.287601)","(-0.592575, -0.166388, 0.788143)","(0.115675, 0.950739, 0.287601)","(-0.964775, -0.151467, -0.215097)","(-0.848518, -0.20666, 0.487144)","(-0.93545, -0.116577, 0.333681)","(-0.878053, 0.0228275, 0.478019)","(-0.313489, -0.949552, -0.00867579)","(0.0355159, -0.997826, -0.0555162)","(-0.28759, -0.876933, -0.385072)","(0.0806189, -0.846464, -0.526307)",0
4.5,"(0.115989, -0.00261271, 2.09746e-05)","(0.961522, -0.185454, 0.202689)","(0.120464, 0.947558, 0.296012)","(-0.247026, -0.260247, 0.933408)","(0.804003, -0.268001, 0.530806)","(0.120464, 0.947558, 0.296012)","(-0.582365, -0.174067, 0.794073)","(0.120464, 0.947558, 0.296012)","(-0.972644, -0.126844, -0.194613)","(-0.846427, -0.158101, 0.508494)","(-0.931434, -0.144369, 0.334048)","(-0.878047, -0.00632772, 0.478533)","(-0.304981, -0.952297, -0.0108164)","(0.0707528, -0.992311, -0.101551)","(-0.289268, -0.877422, -0.382694)","(0.0948234, -0.824381, -0.558036)",0
4.54,"(0.108667, -0.00492274, 2.92615e-05)","(0.965178, -0.185622, 0.184324)","(0.124741, 0.946008, 0.299179)","(-0.229922, -0.265811, 0.936205)","(0.805303, -0.272672, 0.526439)","(0.124741, 0.946008, 0.299179)","(-0.579618, -0.175269, 0.795816)","(0.124741, 0.946008, 0.299179)","(-0.973116, -0.128459, -0.191164)","(-0.852286, -0.157191, 0.498898)","(-0.925967, -0.145178, 0.348581)","(-0.872308, 0.00425594, 0.488938)","(-0.295751, -0.955076, -0.0190005)","(0.0848139, -0.992327, -0.0899644)","(-0.262793, -0.881836, -0.391542)","(0.128386, -0.804044, -0.580543)",0
4.58,"(0.100461, -0.00695949, 3.06207e-05)","(0.969146, -0.183101, 0.165019)","(0.127707, 0.945852, 0.29842)","(-0.210721, -0.26815, 0.940049)","(0.80534, -0.274496, 0.525433)","(0.127707, 0.945852, 0.29842)","(-0.57892, -0.173224, 0.796772)","(0.127707, 0.945852, 0.29842)","(-0.971845, -0.128818, -0.197288)","(-0.860481, -0.164814, 0.482088)","(-0.923, -0.14468, 0.356566)","(-0.880747, 0.00905265, 0.473501)","(-0.278617, -0.960055, -0.0258375)","(0.111614, -0.989991, -0.0863693)","(-0.231719, -0.886696, -0.400095)","(0.174196, -0.790028, -0.587803)",0
4.6,"(0.0902443, -0.00841671, 3.1346e-05)","(0.973, -0.179504, 0.145087)","(0.131321, 0.947524, 0.291469)","(-0.189793, -0.264573, 0.945505)","(0.802246, -0.27428, 0.530256)","(0.131321, 0.947524, 0.291469)","(-0.58237, -0.164187, 0.796171)","(0.131321, 0.947524, 0.291469)","(-0.965299, -0.153647, -0.211167)","(-0.873707, -0.181767, 0.451217)","(-0.92478, -0.136236, 0.355276)","(-0.892326, -0.00886982, 0.451305)","(-0.258372, -0.965866, -0.018638)","(0.1437, -0.987548, -0.064032)","(-0.193312, -0.894517, -0.403076)","(0.21607, -0.790127, -0.573596)",0
4.64,"(0.0816064, -0.008448, 2.99132e-05)","(0.97495, -0.17728, 0.134331)","(0.135023, 0.951834, 0.275283)","(-0.176674, -0.250255, 0.951923)","(0.806931, -0.267141, 0.526782)","(0.135023, 0.951834, 0.275283)","(-0.575094, -0.150798, 0.804069)","(0.135023, 0.951834, 0.275283)","(-0.949811, -0.203332, -0.23773)","(-0.865975, -0.221209, 0.448502)","(-0.93899, -0.11543, 0.323995)","(-0.902203, -0.030521, 0.430231)","(-0.228621, -0.973515, -0.00115589)","(0.184803, -0.982283, -0.0311187)","(-0.137147, -0.905286, -0.402054)","(0.260241, -0.802076, -0.53754)",0
4.68,"(0.0732565, -0.00706569, 2.66273e-05)","(0.97614, -0.174986, 0.12857)","(0.138222, 0.957449, 0.253351)","(-0.167503, -0.229518, 0.958783)","(0.813255, -0.256081, 0.522531)","(0.138222, 0.957449, 0.253351)","(-0.565422, -0.133507, 0.813925)","(0.138222, 0.957449, 0.253351)","(-0.927234, -0.253734, -0.275418)","(-0.84855, -0.269628, 0.455262)","(-0.957195, -0.091684, 0.274541)","(-0.889565, -0.0487446, 0.4542)","(-0.198877, -0.97984, 0.0190312)","(0.214883, -0.976528, 0.0147901)","(-0.0888506, -0.911155, -0.40237)","(0.286824, -0.814708, -0.503967)",0
4.7,"(0.0645712, -0.00473354, 2.17299e-05)","(0.97785, -0.163874, 0.130206)","(0.135086, 0.969272, 0.205579)","(-0.160453, -0.18335, 0.969865)","(0.832708, -0.22417, 0.506306)","(0.135086, 0.969272, 0.205579)","(-0.537548, -0.101973, 0.837044)","(0.135086, 0.969272, 0.205579)","(-0.890978, -0.339645, -0.301329)","(-0.800573, -0.381221, 0.462334)","(-0.962453, -0.0576116, 0.265265)","(-0.872243, -0.0203072, 0.488651)","(-0.161182, -0.98685, 0.0121724)","(0.225306, -0.97287, 0.0525465)","(-0.0535749, -0.91271, -0.40508)","(0.303789, -0.830565, -0.46677)",0
4.74,"(0.056974, -0.00149137, 1.82462e-05)","(0.982172, -0.142521, 0.122579)","(0.123939, 0.98219, 0.141218)","(-0.14213, -0.122954, 0.982182)","(0.865858, -0.180284, 0.466677)","(0.123939, 0.98219, 0.141218)","(-0.485766, -0.0608425, 0.871969)","(0.123939, 0.98219, 0.141218)","(-0.84461, -0.449298, -0.291144)","(-0.715005, -0.509769, 0.478438)","(-0.949641, -0.0243865, 0.312388)","(-0.857859, 0.0210195, 0.513456)","(-0.120595, -0.9927, -0.00193503)","(0.201192, -0.977366, 0.0653993)","(-0.0251857, -0.917992, -0.395799)","(0.307291, -0.842163, -0.443095)",0
4.78,"(0.0511002, 0.00284249, 1.13697e-05)","(0.986024, -0.120563, 0.114986)","(0.110853, 0.990459, 0.0818686)","(-0.124446, -0.0676347, 0.989918)","(0.896582, -0.137232, 0.421081)","(0.110853, 0.990459, 0.0818686)","(-0.429085, -0.0248795, 0.902921)","(0.110853, 0.990459, 0.0818686)","(-0.781976, -0.565472, -0.262211)","(-0.590527, -0.651348, 0.476469)","(-0.921431, 0.0107233, 0.388393)","(-0.857708, 0.060239, 0.510596)","(-0.0726879, -0.997167, -0.0193427)","(0.161531, -0.984486, 0.0685158)","(0.00402196, -0.924558, -0.381021)","(0.307722, -0.851756, -0.42405)",0
4.8,"(0.044488, 0.00830877, 1.83728e-06)","(0.989947, -0.0946264, 0.10512)","(0.0906322, 0.994994, 0.0420982)","(-0.108741, -0.0321182, 0.993551)","(0.922514, -0.0998737, 0.372819)","(0.0906322, 0.994994, 0.0420982)","(-0.375176, -0.00457858, 0.926942)","(0.0906322, 0.994994, 0.0420982)","(-0.688461, -0.689489, -0.225004)","(-0.425466, -0.762421, 0.487538)","(-0.829223, 0.0293294, 0.558148)","(-0.838238, 0.0744305, 0.540201)","(-0.0284874, -0.999378, -0.0208074)","(0.0909455, -0.994906, 0.043484)","(0.0244411, -0.933643, -0.35737)","(0.27201, -0.866237, -0.4191)",0
4.84,"(0.0392445, 0.0129906, -6.49415e-06)","(0.991303, -0.0716301, 0.110393)","(0.06849, 0.99713, 0.0322649)","(-0.112627, -0.0245359, 0.993334)","(0.927085, -0.075606, 0.367147)","(0.06849, 0.99713, 0.0322649)","(-0.368556, -0.00456247, 0.929595)","(0.06849, 0.99713, 0.0322649)","(-0.569488, -0.806323, -0.159769)","(-0.22837, -0.850063, 0.474595)","(-0.683429, 0.0380291, 0.729026)","(-0.817275, 0.0675327, 0.572276)","(0.0046459, -0.999812, -0.018825)","(0.0070993, -0.999806, 0.0183924)","(0.0354813, -0.937782, -0.345407)","(0.212337, -0.874828, -0.435417)",0
4.88,"(0.0353141, 0.016927, -1.41091e-05)","(0.991725, -0.0489194, 0.118695)","(0.0466732, 0.998671, 0.0218458)","(-0.119644, -0.0162551, 0.992684)","(0.927799, -0.0514616, 0.369515)","(0.0466732, 0.998671, 0.0218458)","(-0.370147, -0.0032828, 0.928968)","(0.0466732, 0.998671, 0.0218458)","(-0.444722, -0.892373, -0.0767637)","(-0.0388023, -0.886888, 0.460352)","(-0.517391, 0.0371065, 0.854944)","(-0.787836, 0.0593864, 0.613016)","(0.024363, -0.999571, -0.0162787)","(-0.0659358, -0.997824, 0.000840438)","(0.0515926, -0.93727, -0.344764)","(0.15757, -0.875184, -0.45741)",0
4.9,"(0.0316026, 0.0196714, -2.12409e-05)","(0.990106, -0.0324697, 0.13651)","(0.0299815, 0.999351, 0.019984)","(-0.137051, -0.015862, 0.990437)","(0.923712, -0.0353319, 0.381455)","(0.0299815, 0.999351, 0.019984)","(-0.381871, -0.00703368, 0.924189)","(0.0299815, 0.999351, 0.019984)","(-0.331855, -0.942975, -0.0259)","(0.111274, -0.898028, 0.425634)","(-0.484585, -0.00133091, 0.874743)","(-0.768265, 0.0291434, 0.639469)","(0.0377258, -0.999153, -0.0164238)","(-0.125382, -0.992109, 0.000153599)","(0.065719, -0.934764, -0.349138)","(0.111478, -0.887913, -0.446299)",0
4.94,"(0.0278962, 0.0206045, -2.53505e-05)","(0.987217, -0.01961, 0.158171)","(0.0156483, 0.999568, 0.0248693)","(-0.158456, -0.022407, 0.987112)","(0.924337, -0.0238354, 0.380832)","(0.0156483, 0.999568, 0.0248693)","(-0.381118, -0.0169301, 0.924371)","(0.0156483, 0.999568, 0.0248693)","(-0.237482, -0.971297, -0.0135843)","(0.204107, -0.896673, 0.392833)","(-0.48114, -0.0786636, 0.873107)","(-0.759193, -0.0187299, 0.650597)","(0.0434878, -0.998796, -0.0227011)","(-0.157493, -0.98752, 0.00114587)","(0.0666486, -0.929978, -0.361523)","(0.0621013, -0.902513, -0.426161)",0
4.98,"(0.0241447, 0.0200709, -2.61322e-05)","(0.982513, -0.00928815, 0.185962)","(0.00256887, 0.999388, 0.0348994)","(-0.186104, -0.0339349, 0.981944)","(0.927343, -0.0153692, 0.373896)","(0.00256887, 0.999388, 0.0348994)","(-0.37416, -0.0313802, 0.926833)","(0.00256887, 0.999388, 0.0348994)","(-0.137831, -0.990396, -0.0108838)","(0.282962, -0.890706, 0.355773)","(-0.459492, -0.165122, 0.872698)","(-0.75184, -0.0640647, 0.656226)","(0.0500444, -0.998125, -0.0352366)","(-0.18695, -0.982369, -0.00121967)","(0.0689144, -0.929045, -0.363491)","(0.0208035, -0.91737, -0.397492)",0
5,"(0.0199577, 0.019107, -2.71262e-05)","(0.977483, -0.00750146, 0.210881)","(-0.00298349, 0.998825, 0.0483714)","(-0.211027, -0.0478511, 0.976308)","(0.925615, -0.0156482, 0.378144)","(-0.00298349, 0.998825, 0.0483714)","(-0.3785, -0.0458474, 0.924465)","(-0.00298349, 0.998825, 0.0483714)","(-0.0727328, -0.997257, -0.0137562)","(0.330066, -0.882101, 0.336087)","(-0.424825, -0.203667, 0.882068)","(-0.769632, -0.0927711, 0.631712)","(0.0532315, -0.997505, -0.0463622)","(-0.188341, -0.982086, -0.00591714)","(0.0789326, -0.920534, -0.382606)","(0.0156689, -0.913017, -0.407619)",0
5.04,"(0.0162569, 0.0181561, -2.58583e-05)","(0.973162, -0.00904884, 0.229943)","(-0.00313917, 0.998616, 0.0525009)","(-0.230115, -0.0518091, 0.971783)","(0.921695, -0.0175079, 0.387519)","(-0.00313917, 0.998616, 0.0525009)","(-0.387921, -0.0495903, 0.920357)","(-0.00313917, 0.998616, 0.0525009)","(-0.047309, -0.997785, -0.0467551)","(0.335232, -0.882266, 0.330494)","(-0.430075, -0.205114, 0.879183)","(-0.783067, -0.0735767, 0.61757)","(0.0544812, -0.997769, -0.0385777)","(-0.180977, -0.983471, -0.00570139)","(0.110776, -0.905729, -0.409126)","(0.0336565, -0.907564, -0.418562)",0
5.08,"(0.0126896, 0.0171356, -2.48877e-05)","(0.970855, -0.00868149, 0.239512)","(-0.00327896, 0.998762, 0.0496403)","(-0.239674, -0.0489922, 0.969616)","(0.917525, -0.0167175, 0.397326)","(-0.00327896, 0.998762, 0.0496403)","(-0.3977, -0.0468593, 0.916318)","(-0.00327896, 0.998762, 0.0496403)","(-0.0385465, -0.994777, -0.0945152)","(0.325792, -0.885708, 0.330727)","(-0.454714, -0.203085, 0.867174)","(-0.790013, -0.0473637, 0.611258)","(0.051679, -0.998506, -0.0177402)","(-0.175588, -0.984463, -0.00144182)","(0.141219, -0.884744, -0.444168)","(0.0456126, -0.901488, -0.430394)",0
5.1,"(0.00907346, 0.0153943, -2.19433e-05)","(0.971851, -0.00362136, 0.23557)","(-0.00408118, 0.999496, 0.0314738)","(-0.235632, -0.031508, 0.971332)","(0.919567, -0.00877222, 0.392835)","(-0.00408118, 0.999496, 0.0314738)","(-0.393013, -0.0304781, 0.919028)","(-0.00408118, 0.999496, 0.0314738)","(-0.0513734, -0.994997, -0.0856849)","(0.273384, -0.888907, 0.367567)","(-0.458805, -0.144366, 0.876731)","(-0.794272, -0.0106073, 0.60747)","(0.0406077, -0.998829, 0.0262997)","(-0.17217, -0.985034, 0.00812959)","(0.172845, -0.864655, -0.471695)","(0.0523663, -0.897215, -0.438478)",0
5.14,"(0.00618157, 0.0135908, -1.96186e-05)","(0.975004, -0.00522868, 0.222125)","(0.000928906, 0.99983, 0.0184343)","(-0.222177, -0.0178177, 0.974843)","(0.922916, -0.00811551, 0.384916)","(0.000928907, 0.99983, 0.0184343)","(-0.385023, -0.0166406, 0.922757)","(0.000928905, 0.99983, 0.0184343)","(-0.1115, -0.991978, -0.0595681)","(0.138764, -0.903371, 0.405789)","(-0.456489, -0.0490822, 0.888374)","(-0.782636, 0.0700724, 0.618523)","(0.000662883, -0.99342, 0.114529)","(-0.168079, -0.985403, 0.0270372)","(0.216299, -0.835448, -0.505214)","(0.0568994, -0.885855, -0.460461)",0
5.18,"(0.00353291, 0.0120425, -1.93307e-05)","(0.980027, -0.00829344, 0.19869)","(0.00600342, 0.999902, 0.0126191)","(-0.198797, -0.011314, 0.979975)","(0.930212, -0.010142, 0.366883)","(0.00600342, 0.999902, 0.0126191)","(-0.36699, -0.0096422, 0.930175)","(0.00600342, 0.999902, 0.0126191)","(-0.215368, -0.976329, -0.0199555)","(-0.0472088, -0.897162, 0.439171)","(-0.452476, 0.0895512, 0.887269)","(-0.756783, 0.178004, 0.628963)","(-0.0572512, -0.965057, 0.255708)","(-0.160774, -0.985402, 0.0559891)","(0.259817, -0.804875, -0.533546)","(0.0617788, -0.870492, -0.48829)",0
5.2,"(0.000247419, 0.0106521, -2.09119e-05)","(0.985553, -0.0136836, 0.168813)","(0.0109155, 0.999771, 0.0183954)","(-0.169034, -0.0163145, 0.985475)","(0.937107, -0.0165056, 0.348653)","(0.0109155, 0.999771, 0.0183954)","(-0.348892, -0.0134834, 0.937066)","(0.0109155, 0.999771, 0.0183954)","(-0.379884, -0.922942, -0.0621708)","(-0.247716, -0.851725, 0.461737)","(-0.54449, 0.209042, 0.8123)","(-0.736356, 0.273119, 0.619019)","(-0.134189, -0.907579, 0.397861)","(-0.144591, -0.985397, 0.0899213)","(0.279879, -0.781039, -0.558252)","(0.0643028, -0.855843, -0.513224)",0
5.24,"(-0.00253309, 0.00966545, -2.32874e-05)","(0.990223, -0.0152737, 0.138657)","(0.0117149, 0.999556, 0.0273984)","(-0.139026, -0.0255427, 0.989959)","(0.941642, -0.020244, 0.336007)","(0.0117149, 0.999556, 0.0273984)","(-0.336428, -0.0218598, 0.941455)","(0.0117149, 0.999556, 0.0273984)","(-0.554049, -0.814658, -0.171354)","(-0.419381, -0.771611, 0.478263)","(-0.696748, 0.286595, 0.657576)","(-0.75372, 0.312227, 0.57829)","(-0.198585, -0.854278, 0.480389)","(-0.115006, -0.987059, 0.111752)","(0.244319, -0.797507, -0.551626)","(0.0607558, -0.852072, -0.519886)",0
5.28,"(-0.0055807, 0.00960027, -2.5625e-05)","(0.992798, -0.0165135, 0.11866)","(0.0125438, 0.999321, 0.0346437)","(-0.119168, -0.0329257, 0.992328)","(0.940132, -0.0236774, 0.339988)","(0.0125438, 0.999321, 0.0346437)","(-0.340601, -0.0282545, 0.939783)","(0.0125438, 0.999321, 0.0346437)","(-0.669411, -0.676954, -0.305978)","(-0.548223, -0.680062, 0.486793)","(-0.829264, 0.311717, 0.463846)","(-0.788338, 0.318855, 0.526169)","(-0.248714, -0.824104, 0.508914)","(-0.0877129, -0.988549, 0.122786)","(0.197529, -0.825884, -0.528108)","(0.0592762, -0.854705, -0.515719)",0
5.3,"(-0.00963899, 0.00977092, -2.36027e-05)","(0.993345, -0.0212781, 0.113195)","(0.015209, 0.998431, 0.0538874)","(-0.114259, -0.0517964, 0.9921)","(0.928118, -0.0348103, 0.370656)","(0.015209, 0.998431, 0.0538874)","(-0.372113, -0.0439995, 0.927144)","(0.015209, 0.998431, 0.0538874)","(-0.743342, -0.550452, -0.38006)","(-0.663605, -0.595575, 0.452679)","(-0.872192, 0.269771, 0.40805)","(-0.811354, 0.319739, 0.489359)","(-0.275591, -0.832753, 0.480179)","(-0.0629959, -0.988972, 0.134039)","(0.119788, -0.85146, -0.510556)","(0.0625265, -0.858248, -0.509413)",0
5.34,"(-0.0141325, 0.0100162, -1.87217e-05)","(0.992786, -0.0303349, 0.115999)","(0.0194965, 0.995581, 0.0918601)","(-0.118716, -0.0888771, 0.988943)","(0.911256, -0.0571088, 0.407862)","(0.0194965, 0.995581, 0.09186)","(-0.412083, -0.0747398, 0.908076)","(0.0194965, 0.995581, 0.09186)","(-0.815622, -0.453329, -0.359519)","(-0.734522, -0.510947, 0.446553)","(-0.899782, 0.188791, 0.393382)","(-0.826277, 0.274734, 0.491719)","(-0.285709, -0.901416, 0.3253)","(-0.0443552, -0.988755, 0.142816)","(0.0208438, -0.869311, -0.493826)","(0.0751977, -0.863355, -0.498962)",0
5.38,"(-0.0191157, 0.00969678, -1.02371e-05)","(0.993316, -0.0389668, 0.108652)","(0.0249398, 0.991347, 0.12888)","(-0.113001, -0.125349, 0.985656)","(0.900013, -0.0786917, 0.4287)","(0.0249398, 0.991347, 0.12888)","(-0.435588, -0.105076, 0.893992)","(0.0249398, 0.991347, 0.12888)","(-0.890625, -0.347187, -0.293681)","(-0.796283, -0.39871, 0.454933)","(-0.916328, 0.0922152, 0.389665)","(-0.838168, 0.193025, 0.510113)","(-0.28186, -0.94708, 0.153606)","(-0.018593, -0.99008, 0.139272)","(-0.0927607, -0.877622, -0.470293)","(0.0933392, -0.872479, -0.479654)",0
5.4,"(-0.024889, 0.0088339, -1.99061e-07)","(0.994821, -0.0469576, 0.090145)","(0.0327002, 0.987462, 0.154432)","(-0.0962953, -0.150845, 0.983856)","(0.897621, -0.096954, 0.429973)","(0.0327002, 0.987462, 0.154432)","(-0.439561, -0.124635, 0.889524)","(0.0327002, 0.987462, 0.154432)","(-0.937493, -0.251653, -0.240369)","(-0.83191, -0.283465, 0.477047)","(-0.9505, -0.00365481, 0.310703)","(-0.849148, 0.0842045, 0.521399)","(-0.267072, -0.963626, 0.00984012)","(0.0165811, -0.993465, 0.112926)","(-0.179104, -0.884576, -0.430636)","(0.108736, -0.876097, -0.469712)",0
5.44,"(-0.0297397, 0.00784245, 8.30051e-06)","(0.996658, -0.0506521, 0.0640875)","(0.0398126, 0.985976, 0.162067)","(-0.0714538, -0.159116, 0.984671)","(0.900371, -0.105752, 0.422077)","(0.0398126, 0.985976, 0.162067)","(-0.433326, -0.129073, 0.891946)","(0.0398126, 0.985976, 0.162067)","(-0.955163, -0.200931, -0.217461)","(-0.853336, -0.200699, 0.481184)","(-0.96337, -0.0595165, 0.261486)","(-0.861626, 0.0147482, 0.50733)","(-0.258844, -0.965878, -0.00894353)","(0.0494433, -0.995563, 0.0800605)","(-0.210397, -0.885011, -0.415317)","(0.129098, -0.860884, -0.492151)",0
5.48,"(-0.0350931, 0.00647614, 1.36924e-05)","(0.997478, -0.0538289, 0.0462576)","(0.0454626, 0.984945, 0.166781)","(-0.0545549, -0.164282, 0.984904)","(0.899382, -0.113032, 0.422298)","(0.0454626, 0.984945, 0.166781)","(-0.434808, -0.130788, 0.890975)","(0.0454626, 0.984945, 0.166781)","(-0.962491, -0.173551, -0.208543)","(-0.870068, -0.157611, 0.467055)","(-0.967893, -0.100014, 0.230609)","(-0.872298, -0.0190907, 0.488602)","(-0.251973, -0.967291, -0.029285)","(0.0741602, -0.995566, 0.0578741)","(-0.21514, -0.882166, -0.418925)","(0.146973, -0.842657, -0.518004)",0
5.5,"(-0.0415087, 0.00514637, 1.78581e-05)","(0.997677, -0.0554466, 0.0395785)","(0.0476168, 0.983098, 0.176782)","(-0.0487209, -0.174485, 0.983454)","(0.89907, -0.119282, 0.421241)","(0.0476168, 0.983098, 0.176782)","(-0.435241, -0.138884, 0.889537)","(0.0476168, 0.983098, 0.176782)","(-0.966906, -0.166839, -0.193021)","(-0.872577, -0.150482, 0.464719)","(-0.966534, -0.114777, 0.22943)","(-0.876214, -0.0187754, 0.481556)","(-0.234956, -0.970995, -0.0443238)","(0.0860405, -0.994972, 0.0512682)","(-0.213641, -0.877181, -0.430012)","(0.175267, -0.830859, -0.528162)",0
