time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
137.27,"(-0.0979007, 0.0676539, 8.00919e-06)","(0.698468, -0.0142659, -0.715499)","(-0.0117893, 0.999445, -0.0311412)","(0.715593, 0.0300746, 0.69787)","(0.53729, -0.0202017, -0.843156)","(-0.0117893, 0.999445, -0.0311412)","(0.843359, 0.0264555, 0.536699)","(-0.0117893, 0.999445, -0.0311412)","(0.0368038, -0.981841, 0.1861)","(0.00953575, -0.973128, -0.230065)","(0.391506, -0.845421, 0.363299)","(0.338891, -0.800361, 0.494546)","(0.0604367, -0.996681, 0.0545446)","(0.495222, -0.86154, 0.111824)","(-0.125817, -0.98741, -0.095874)","(0.501513, -0.856558, -0.12163)",0
137.304,"(-0.0978643, 0.0625803, 6.23595e-06)","(0.727575, -0.00497423, -0.686011)","(-0.00822914, 0.999851, -0.015202)","(0.68603, 0.0164566, 0.727387)","(0.582873, -0.00819245, -0.812522)","(-0.00822914, 0.999851, -0.015202)","(0.812573, 0.0150908, 0.582664)","(-0.00822914, 0.999851, -0.015202)","(-0.0213349, -0.984001, 0.176879)","(0.000977874, -0.97767, -0.210145)","(0.423156, -0.831682, 0.359505)","(0.309003, -0.785876, 0.535646)","(0.0603994, -0.997256, 0.0428136)","(0.474494, -0.871262, 0.125528)","(-0.118942, -0.979429, -0.163007)","(0.474624, -0.864701, -0.164389)",0
137.337,"(-0.0978815, 0.0551651, 7.38539e-06)","(0.770961, 0.00167834, -0.63688)","(-0.00175131, 0.999996, 0.00222111)","(0.636971, -0.001068, 0.770887)","(0.650718, 0.00157103, -0.759317)","(-0.00175131, 0.999996, 0.00222111)","(0.759413, -0.000935582, 0.650608)","(-0.00175131, 0.999996, 0.00222111)","(-0.088867, -0.983587, 0.157035)","(-0.000590109, -0.980962, -0.1942)","(0.470867, -0.80607, 0.358517)","(0.246395, -0.779142, 0.576391)","(0.0642274, -0.997544, 0.027935)","(0.441785, -0.889308, 0.118141)","(-0.110939, -0.96984, -0.217032)","(0.454955, -0.866248, -0.20647)",0
137.371,"(-0.0974935, 0.0453537, 9.53935e-06)","(0.813895, 0.0191131, -0.580698)","(0.00493894, 0.99905, 0.0433025)","(0.581636, -0.0390661, 0.81251)","(0.730151, 0.0224737, -0.682916)","(0.00493893, 0.99905, 0.0433025)","(0.683919, -0.0372528, 0.728606)","(0.00493894, 0.99905, 0.0433025)","(-0.139513, -0.983582, 0.114467)","(0.0199408, -0.986803, -0.160691)","(0.528044, -0.768941, 0.360415)","(0.14909, -0.7674, 0.623594)","(0.071489, -0.997396, 0.00953168)","(0.404865, -0.908528, 0.103252)","(-0.105021, -0.958808, -0.263927)","(0.442733, -0.861471, -0.248707)",0
137.404,"(-0.0967223, 0.0334579, 1.131e-05)","(0.839828, 0.0254073, -0.542258)","(0.0170766, 0.997063, 0.0746642)","(0.542924, -0.0722372, 0.836669)","(0.787314, 0.0304567, -0.615799)","(0.0170766, 0.997063, 0.0746642)","(0.616664, -0.0702379, 0.784087)","(0.0170766, 0.997063, 0.0746642)","(-0.180684, -0.980328, 0.079431)","(0.058643, -0.989024, -0.135622)","(0.575505, -0.73038, 0.367886)","(0.0271559, -0.764776, 0.643723)","(0.0798095, -0.99681, 0.00020295)","(0.370436, -0.925346, 0.0807008)","(-0.103521, -0.954787, -0.278683)","(0.433729, -0.859741, -0.269676)",0
137.437,"(-0.0954416, 0.0202986, 1.38126e-05)","(0.848488, 0.0204531, -0.528819)","(0.0332591, 0.995217, 0.0918576)","(0.528197, -0.0955077, 0.843734)","(0.824078, 0.0247135, -0.565936)","(0.0332591, 0.995217, 0.0918576)","(0.565529, -0.0939792, 0.819356)","(0.0332591, 0.995217, 0.0918576)","(-0.222606, -0.972814, 0.0638703)","(0.0848427, -0.992226, -0.0910476)","(0.616901, -0.685515, 0.386656)","(-0.0813832, -0.736906, 0.671078)","(0.085188, -0.996365, -0.000461176)","(0.352325, -0.933917, 0.0605417)","(-0.10481, -0.956557, -0.272055)","(0.410335, -0.870636, -0.271326)",0
137.471,"(-0.0930017, 0.00749301, 1.5909e-05)","(0.851067, -0.00248817, -0.525052)","(0.052525, 0.995375, 0.0804408)","(0.522436, -0.0959316, 0.847265)","(0.851165, -0.00251414, -0.524892)","(0.052525, 0.995375, 0.0804408)","(0.522318, -0.0951187, 0.847429)","(0.052525, 0.995375, 0.0804408)","(-0.278958, -0.957097, 0.0784151)","(0.0802339, -0.995257, -0.0550126)","(0.64407, -0.640972, 0.417528)","(-0.154541, -0.709112, 0.687951)","(0.0787715, -0.996892, 0.00101313)","(0.345353, -0.937465, 0.0434761)","(-0.109911, -0.959622, -0.25893)","(0.380109, -0.884827, -0.26944)",0
137.504,"(-0.0888557, -0.00442963, 1.45836e-05)","(0.852405, -0.0195962, -0.522514)","(0.065148, 0.99549, 0.0689544)","(0.518816, -0.0927484, 0.84984)","(0.873091, -0.0233849, -0.486997)","(0.065148, 0.99549, 0.0689544)","(0.483222, -0.0915077, 0.870703)","(0.065148, 0.99549, 0.0689544)","(-0.325115, -0.93971, 0.106044)","(0.0632505, -0.997891, -0.0145746)","(0.661148, -0.607216, 0.440649)","(-0.186708, -0.678824, 0.710168)","(0.0620698, -0.998067, 0.00296502)","(0.347509, -0.937319, 0.0259141)","(-0.128906, -0.959851, -0.249137)","(0.342933, -0.897622, -0.276897)",0
137.537,"(-0.0830304, -0.0152667, 1.31654e-05)","(0.854992, -0.0209849, -0.518216)","(0.0643183, 0.995757, 0.0658047)","(0.514611, -0.089591, 0.85273)","(0.890848, -0.0275204, -0.453467)","(0.0643183, 0.995757, 0.0658047)","(0.449704, -0.0878557, 0.888846)","(0.0643183, 0.995757, 0.0658047)","(-0.351082, -0.925994, 0.138838)","(0.0495653, -0.998568, 0.0201356)","(0.655283, -0.599995, 0.458922)","(-0.189013, -0.660906, 0.726277)","(0.0323529, -0.999471, 0.00342034)","(0.35012, -0.936689, 0.00548067)","(-0.168025, -0.957626, -0.233924)","(0.294492, -0.9064, -0.302843)",0
137.571,"(-0.0759062, -0.0246542, 1.39005e-05)","(0.854961, -0.0109182, -0.518577)","(0.0504017, 0.996795, 0.0621187)","(0.516131, -0.079239, 0.852837)","(0.893996, -0.017297, -0.44774)","(0.0504017, 0.996795, 0.0621187)","(0.445127, -0.0781374, 0.892052)","(0.0504017, 0.996795, 0.0621187)","(-0.341477, -0.925513, 0.163765)","(0.0548081, -0.997768, 0.0381598)","(0.626635, -0.623424, 0.467623)","(-0.187012, -0.649056, 0.737396)","(-0.00413852, -0.999942, 0.00994615)","(0.350473, -0.936165, -0.0276198)","(-0.222166, -0.952886, -0.206519)","(0.240954, -0.90858, -0.341209)",0
137.604,"(-0.0673059, -0.0310675, 1.45072e-05)","(0.855549, 0.00949399, -0.517635)","(0.0251792, 0.997885, 0.0599333)","(0.516867, -0.0643047, 0.853647)","(0.89679, 0.00394741, -0.442439)","(0.0251793, 0.997885, 0.0599334)","(0.441492, -0.0648973, 0.894915)","(0.0251793, 0.997885, 0.0599334)","(-0.304455, -0.938143, 0.164909)","(0.0767411, -0.996157, 0.042224)","(0.568239, -0.666677, 0.482334)","(-0.189384, -0.642276, 0.742708)","(-0.0407254, -0.999049, 0.0155998)","(0.342894, -0.937672, -0.0565292)","(-0.268346, -0.945289, -0.185525)","(0.194731, -0.904633, -0.379102)",0
137.637,"(-0.058216, -0.0357155, 1.58072e-05)","(0.85517, 0.0328194, -0.517307)","(-0.00485888, 0.998456, 0.0553375)","(0.518001, -0.0448041, 0.854206)","(0.895289, 0.0289763, -0.444542)","(-0.00485887, 0.998456, 0.0553375)","(0.44514, -0.0473571, 0.894208)","(-0.00485887, 0.998456, 0.0553375)","(-0.265724, -0.952914, 0.146101)","(0.117964, -0.992689, 0.0255399)","(0.51116, -0.706686, 0.489194)","(-0.203811, -0.645369, 0.736179)","(-0.0667858, -0.997563, 0.0201849)","(0.320543, -0.944322, -0.0742161)","(-0.310657, -0.931949, -0.186983)","(0.166394, -0.900183, -0.402472)",0
137.671,"(-0.0497574, -0.0384069, 1.79064e-05)","(0.855063, 0.0587491, -0.515186)","(-0.0351542, 0.997843, 0.0554364)","(0.517155, -0.0293185, 0.85539)","(0.897444, 0.0559353, -0.437568)","(-0.0351542, 0.997843, 0.0554364)","(0.439573, -0.03446, 0.897546)","(-0.0351542, 0.997843, 0.0554364)","(-0.23895, -0.962515, 0.128329)","(0.154566, -0.987939, 0.00929256)","(0.475927, -0.73041, 0.489892)","(-0.209744, -0.652051, 0.728585)","(-0.0873436, -0.995936, 0.0219742)","(0.286583, -0.954908, -0.0775994)","(-0.342254, -0.918102, -0.199878)","(0.149965, -0.899726, -0.409883)",0
137.704,"(-0.0423847, -0.0389031, 1.83681e-05)","(0.855545, 0.078078, -0.511807)","(-0.059333, 0.996841, 0.0528031)","(0.514218, -0.0148671, 0.857531)","(0.899812, 0.0764309, -0.42953)","(-0.059333, 0.996841, 0.0528031)","(0.432122, -0.02223, 0.901541)","(-0.059333, 0.996841, 0.0528031)","(-0.21519, -0.965564, 0.146219)","(0.172567, -0.984997, -0.00159617)","(0.448008, -0.722785, 0.526184)","(-0.19603, -0.659286, 0.725888)","(-0.104104, -0.994232, 0.0257883)","(0.243797, -0.966802, -0.076534)","(-0.37622, -0.901846, -0.212444)","(0.146281, -0.89253, -0.426605)",0
137.738,"(-0.0361589, -0.0382677, 1.75837e-05)","(0.854134, 0.0890052, -0.51238)","(-0.0764866, 0.996026, 0.0456237)","(0.514349, 0.000224698, 0.857581)","(0.901912, 0.0886133, -0.422732)","(-0.0764866, 0.996026, 0.0456237)","(0.425016, -0.00882548, 0.905143)","(-0.0764866, 0.996026, 0.0456237)","(-0.191538, -0.971721, 0.138103)","(0.176166, -0.983694, -0.0362103)","(0.429087, -0.730308, 0.53154)","(-0.173805, -0.676066, 0.716049)","(-0.116951, -0.992248, 0.0420367)","(0.210961, -0.973477, -0.0885303)","(-0.411752, -0.888841, -0.201054)","(0.138386, -0.873838, -0.466107)",0
137.771,"(-0.0317569, -0.0371755, 1.69499e-05)","(0.852271, 0.0911704, -0.515095)","(-0.0847935, 0.995746, 0.0360626)","(0.516186, 0.0129444, 0.856379)","(0.904561, 0.0920859, -0.416281)","(-0.0847935, 0.995746, 0.0360626)","(0.417817, 0.00268987, 0.908527)","(-0.0847935, 0.995746, 0.0360626)","(-0.178758, -0.977727, 0.109983)","(0.201584, -0.976631, -0.0745405)","(0.396435, -0.740122, 0.543193)","(-0.170886, -0.692482, 0.700904)","(-0.117612, -0.989835, 0.0799578)","(0.197015, -0.973897, -0.112741)","(-0.456598, -0.875809, -0.156449)","(0.118705, -0.854664, -0.505429)",0
137.804,"(-0.0288444, -0.0329215, 1.65436e-05)","(0.851098, 0.0829076, -0.518419)","(-0.0746531, 0.996527, 0.0368792)","(0.519495, 0.00732196, 0.854442)","(0.916837, 0.0825079, -0.390644)","(-0.0746531, 0.996527, 0.0368792)","(0.39208, -0.00404202, 0.919922)","(-0.0746531, 0.996527, 0.0368792)","(-0.188209, -0.980489, 0.0567312)","(0.224834, -0.968059, -0.110957)","(0.388052, -0.756293, 0.526723)","(-0.212491, -0.709535, 0.671869)","(-0.111006, -0.986293, 0.122079)","(0.202094, -0.968874, -0.142976)","(-0.489284, -0.86618, -0.101654)","(0.0895954, -0.844887, -0.527389)",0
137.838,"(-0.0269217, -0.0251683, 1.71535e-05)","(0.855334, 0.0596855, -0.514628)","(-0.0451784, 0.998138, 0.0409808)","(0.515611, -0.0116237, 0.856744)","(0.934904, 0.0558965, -0.35047)","(-0.0451784, 0.998138, 0.0409808)","(0.351587, -0.0211578, 0.935916)","(-0.0451784, 0.998138, 0.0409808)","(-0.221466, -0.974999, 0.0181545)","(0.246513, -0.962349, -0.114526)","(0.387312, -0.744348, 0.544)","(-0.278384, -0.707811, 0.649235)","(-0.110967, -0.980533, 0.161993)","(0.202433, -0.965571, -0.163379)","(-0.494382, -0.868236, -0.0418794)","(0.0710812, -0.849862, -0.522189)",0
137.871,"(-0.0253966, -0.0152552, 1.79764e-05)","(0.864736, 0.016069, -0.50197)","(0.000995545, 0.999424, 0.0339109)","(0.501998, -0.0290232, 0.864381)","(0.955645, 0.00923235, -0.294377)","(0.000995544, 0.999424, 0.0339109)","(0.294679, -0.0307925, 0.9551)","(0.000995543, 0.999424, 0.0339109)","(-0.260384, -0.964585, 0.0421392)","(0.238776, -0.969456, -0.0560502)","(0.390421, -0.708654, 0.587692)","(-0.344642, -0.683119, 0.643872)","(-0.12283, -0.973371, 0.193551)","(0.183238, -0.969668, -0.161766)","(-0.469817, -0.882757, -0.00339733)","(0.0789972, -0.874281, -0.478949)",0
137.904,"(-0.0240631, -0.00229813, 1.66152e-05)","(0.881366, -0.0380674, -0.470897)","(0.0443224, 0.999017, 0.00055561)","(0.471245, -0.0195217, 0.881786)","(0.970836, -0.041146, -0.236189)","(0.0443224, 0.999017, 0.000555608)","(0.237216, -0.00848963, 0.97142)","(0.0443224, 0.999017, 0.000555607)","(-0.28373, -0.95381, 0.0987094)","(0.232335, -0.971358, 0.0498416)","(0.359, -0.65622, 0.663697)","(-0.402228, -0.608563, 0.684006)","(-0.166293, -0.966464, 0.195688)","(0.145288, -0.982726, -0.114638)","(-0.426735, -0.904161, -0.0197631)","(0.0987664, -0.903828, -0.416342)",0
137.938,"(-0.0226811, 0.0122684, 1.56688e-05)","(0.897227, -0.0923828, -0.431798)","(0.0788129, 0.995502, -0.0525718)","(0.43621, 0.0146036, 0.899726)","(0.976469, -0.0869171, -0.197368)","(0.0788129, 0.995502, -0.0525718)","(0.202484, 0.0362849, 0.978613)","(0.0788129, 0.995502, -0.0525718)","(-0.268477, -0.94447, 0.189466)","(0.250721, -0.947191, 0.199919)","(0.28284, -0.604671, 0.744564)","(-0.467214, -0.496438, 0.731615)","(-0.217296, -0.962317, 0.163491)","(0.0956375, -0.994803, -0.0349479)","(-0.387828, -0.918317, -0.0792649)","(0.125041, -0.940472, -0.316033)",0
137.971,"(-0.0212853, 0.0257429, 1.65817e-05)","(0.919021, -0.133086, -0.371064)","(0.103692, 0.989452, -0.101157)","(0.381496, 0.055867, 0.922681)","(0.980762, -0.11835, -0.15524)","(0.103692, 0.989452, -0.101157)","(0.166348, 0.0834338, 0.982531)","(0.103692, 0.989452, -0.101157)","(-0.239544, -0.944852, 0.223323)","(0.277926, -0.897834, 0.341541)","(0.186522, -0.57952, 0.793326)","(-0.52599, -0.328887, 0.784326)","(-0.266902, -0.958625, 0.0989992)","(0.0472561, -0.998454, 0.02925)","(-0.359416, -0.9203, -0.154491)","(0.148035, -0.957611, -0.247118)",0
138.005,"(-0.0199819, 0.0367396, 1.5086e-05)","(0.935884, -0.165503, -0.311015)","(0.127879, 0.981834, -0.140173)","(0.329138, 0.0930018, 0.939691)","(0.982551, -0.143776, -0.117993)","(0.127879, 0.981834, -0.140173)","(0.13664, 0.123914, 0.98284)","(0.127879, 0.981834, -0.140173)","(-0.223889, -0.950319, 0.216259)","(0.312862, -0.82463, 0.471279)","(0.106933, -0.597718, 0.794543)","(-0.567721, -0.145449, 0.81027)","(-0.286512, -0.95589, 0.0646989)","(0.00695272, -0.998687, 0.0507531)","(-0.360973, -0.915686, -0.176682)","(0.16814, -0.96703, -0.191265)",0
138.038,"(-0.0192514, 0.044505, 1.74978e-05)","(0.947691, -0.182216, -0.262066)","(0.14689, 0.977829, -0.149245)","(0.283609, 0.103329, 0.953357)","(0.982118, -0.161802, -0.0962524)","(0.14689, 0.977829, -0.149245)","(0.118405, 0.132548, 0.984079)","(0.14689, 0.977829, -0.149245)","(-0.224155, -0.961089, 0.161438)","(0.319664, -0.74843, 0.581092)","(0.0582449, -0.664879, 0.744677)","(-0.538826, 0.0507854, 0.840885)","(-0.304897, -0.951047, 0.0504662)","(-0.0139694, -0.999097, 0.0401196)","(-0.379042, -0.905742, -0.189627)","(0.179917, -0.9676, -0.177145)",0
138.071,"(-0.0186373, 0.049554, 2.10157e-05)","(0.953672, -0.18615, -0.236345)","(0.156469, 0.978027, -0.137772)","(0.256972, 0.0942911, 0.961808)","(0.981312, -0.169402, -0.0912656)","(0.156469, 0.978027, -0.137772)","(0.112682, 0.120899, 0.986248)","(0.156469, 0.978027, -0.137772)","(-0.226122, -0.965625, 0.128206)","(0.316209, -0.691728, 0.649249)","(0.0462417, -0.715204, 0.697384)","(-0.443376, 0.249474, 0.860918)","(-0.333789, -0.941538, 0.0457267)","(-0.0202773, -0.999287, 0.0318349)","(-0.402947, -0.886152, -0.22884)","(0.181647, -0.967044, -0.17841)",0
138.105,"(-0.0180892, 0.0524345, 2.20542e-05)","(0.958249, -0.17574, -0.225555)","(0.153315, 0.981795, -0.112127)","(0.241326, 0.0726596, 0.96772)","(0.97929, -0.166271, -0.115519)","(0.153315, 0.981795, -0.112127)","(0.132219, 0.0920529, 0.986937)","(0.153315, 0.981795, -0.112127)","(-0.22628, -0.969253, 0.0966729)","(0.310894, -0.678003, 0.666076)","(0.0702282, -0.751472, 0.656016)","(-0.272634, 0.378265, 0.884639)","(-0.369938, -0.928534, 0.0311463)","(-0.0193409, -0.999452, 0.0268548)","(-0.422179, -0.863422, -0.276165)","(0.176457, -0.966579, -0.185977)",0
138.138,"(-0.0180892, 0.0524345, 2.20542e-05)","(0.963672, -0.164879, -0.210124)","(0.147457, 0.984389, -0.0960965)","(0.22269, 0.0615539, 0.972944)","(0.981193, -0.157797, -0.111174)","(0.147457, 0.984389, -0.0960965)","(0.124625, 0.0779421, 0.989138)","(0.147457, 0.984389, -0.0960965)","(-0.225247, -0.971848, 0.0690995)","(0.311569, -0.694425, 0.648613)","(0.101728, -0.740169, 0.664681)","(-0.108215, 0.422335, 0.899957)","(-0.397238, -0.917405, 0.0238635)","(-0.016718, -0.999517, 0.0261851)","(-0.436312, -0.844494, -0.310582)","(0.171289, -0.966446, -0.19142)",0
138.171,"(-0.0170516, 0.0547557, 2.27125e-05)","(0.966994, -0.16284, -0.195973)","(0.145468, 0.984232, -0.100626)","(0.209318, 0.0688385, 0.975422)","(0.982851, -0.155185, -0.0996082)","(0.145468, 0.984232, -0.100626)","(0.113702, 0.0844989, 0.989915)","(0.145468, 0.984232, -0.100626)","(-0.22434, -0.97212, 0.068227)","(0.313227, -0.685339, 0.657419)","(0.113634, -0.740922, 0.661908)","(0.0493867, 0.341999, 0.938402)","(-0.400241, -0.916082, 0.0245107)","(-0.0143101, -0.999401, 0.0314958)","(-0.454885, -0.840288, -0.294951)","(0.166824, -0.970997, -0.171275)",0
138.205,"(-0.0162841, 0.0566765, 2.15036e-05)","(0.970134, -0.169234, -0.173781)","(0.150703, 0.981655, -0.116799)","(0.190588, 0.0873444, 0.977777)","(0.985632, -0.157714, -0.0604581)","(0.150703, 0.981655, -0.116799)","(0.0780058, 0.106398, 0.991259)","(0.150703, 0.981655, -0.116799)","(-0.22558, -0.969621, 0.0945934)","(0.302119, -0.653504, 0.694015)","(0.0933417, -0.725932, 0.681403)","(0.143859, 0.242656, 0.959387)","(-0.395704, -0.91802, 0.0256482)","(-0.0129986, -0.999197, 0.0378976)","(-0.469896, -0.840788, -0.268837)","(0.163172, -0.974756, -0.152401)",0
138.238,"(-0.0162841, 0.0566765, 2.15036e-05)","(0.973613, -0.179114, -0.141409)","(0.160438, 0.977513, -0.136854)","(0.162969, 0.110865, 0.980383)","(0.986802, -0.161856, -0.00493654)","(0.160438, 0.977513, -0.136854)","(0.0271977, 0.134646, 0.99052)","(0.160438, 0.977513, -0.136854)","(-0.231476, -0.96174, 0.146541)","(0.274396, -0.601248, 0.750472)","(0.0579611, -0.699526, 0.712253)","(0.1821, 0.17146, 0.968216)","(-0.393619, -0.918892, 0.0264935)","(-0.0157957, -0.998973, 0.0424599)","(-0.475018, -0.847037, -0.23851)","(0.161722, -0.976965, -0.139231)",0
138.271,"(-0.0149101, 0.0582604, 2.48269e-05)","(0.977671, -0.18316, -0.103016)","(0.166563, 0.973915, -0.154102)","(0.128621, 0.133624, 0.98265)","(0.986016, -0.162332, 0.0377018)","(0.166563, 0.973915, -0.154102)","(-0.0116532, 0.158324, 0.987318)","(0.166563, 0.973915, -0.154102)","(-0.23696, -0.955854, 0.173762)","(0.254345, -0.584979, 0.770135)","(0.0324503, -0.661509, 0.749235)","(0.156852, 0.154911, 0.975397)","(-0.395026, -0.918127, 0.0315715)","(-0.0284511, -0.998437, 0.0480972)","(-0.460002, -0.860153, -0.220307)","(0.169406, -0.97403, -0.150224)",0
138.305,"(-0.0149101, 0.0582604, 2.48269e-05)","(0.98169, -0.178888, -0.0654482)","(0.166328, 0.972021, -0.165862)","(0.093245, 0.151849, 0.983996)","(0.9853, -0.157001, 0.0673383)","(0.166328, 0.972021, -0.165862)","(-0.0394574, 0.17457, 0.983854)","(0.166328, 0.972021, -0.165862)","(-0.235722, -0.953241, 0.189124)","(0.226144, -0.57444, 0.786688)","(0.0234085, -0.642421, 0.765994)","(0.132243, 0.143137, 0.980828)","(-0.391382, -0.919324, 0.0407906)","(-0.0435243, -0.997682, 0.0523016)","(-0.439521, -0.873837, -0.207921)","(0.179894, -0.96918, -0.168312)",0
138.338,"(-0.0132734, 0.0562235, 2.5896e-05)","(0.985416, -0.164081, -0.0450796)","(0.154366, 0.97336, -0.169536)","(0.0716879, 0.159985, 0.984513)","(0.98723, -0.145024, 0.0659219)","(0.154366, 0.97336, -0.169536)","(-0.0395307, 0.177652, 0.983299)","(0.154366, 0.97336, -0.169536)","(-0.22678, -0.953711, 0.197501)","(0.185392, -0.567421, 0.802286)","(0.039543, -0.649564, 0.759278)","(0.151389, 0.121842, 0.980936)","(-0.379586, -0.923987, 0.046499)","(-0.0589623, -0.996801, 0.0539475)","(-0.410884, -0.889113, -0.201623)","(0.19141, -0.963391, -0.187724)",0
138.372,"(-0.0123737, 0.0513053, 2.17797e-05)","(0.989387, -0.135624, -0.0521548)","(0.124478, 0.976589, -0.175437)","(0.0745758, 0.167715, 0.983011)","(0.992162, -0.12125, 0.0302225)","(0.124478, 0.976589, -0.175437)","(-0.00817946, 0.179454, 0.983732)","(0.124478, 0.976589, -0.175437)","(-0.230997, -0.953533, 0.193428)","(0.190196, -0.611687, 0.767896)","(0.103081, -0.678697, 0.727148)","(0.202252, 0.10496, 0.973693)","(-0.361911, -0.931047, 0.0466018)","(-0.06683, -0.996542, 0.0493748)","(-0.387948, -0.898933, -0.203507)","(0.198183, -0.95668, -0.213275)",0
138.405,"(-0.0114166, 0.0441846, 1.62641e-05)","(0.991657, -0.0967389, -0.085194)","(0.0806079, 0.981414, -0.174154)","(0.100308, 0.167093, 0.980825)","(0.994315, -0.0916215, -0.0542569)","(0.0806079, 0.981414, -0.174154)","(0.0692915, 0.172319, 0.982601)","(0.0806079, 0.981414, -0.174154)","(-0.228472, -0.960024, 0.161724)","(0.239819, -0.712168, 0.659776)","(0.1889, -0.71331, 0.674911)","(0.273107, 0.142129, 0.951426)","(-0.338388, -0.939757, 0.0484819)","(-0.0697777, -0.996456, 0.0469651)","(-0.366988, -0.904673, -0.216532)","(0.20298, -0.946325, -0.251532)",0
138.438,"(-0.0106003, 0.0348831, 1.28847e-05)","(0.990436, -0.0531745, -0.127313)","(0.0314572, 0.985168, -0.168688)","(0.134774, 0.164094, 0.977194)","(0.985524, -0.0580499, -0.159288)","(0.0314572, 0.985168, -0.168688)","(0.167127, 0.164568, 0.972104)","(0.0314572, 0.985168, -0.168688)","(-0.222596, -0.964725, 0.140557)","(0.286842, -0.818804, 0.497275)","(0.28311, -0.739411, 0.610836)","(0.345307, 0.204306, 0.915982)","(-0.305846, -0.950272, 0.0586671)","(-0.0678184, -0.996829, 0.0416234)","(-0.356038, -0.904674, -0.234098)","(0.208595, -0.926882, -0.312053)",0
138.472,"(-0.0109113, 0.0228435, 1.0229e-05)","(0.982279, -0.02433, -0.18584)","(-0.00531776, 0.987442, -0.15789)","(0.187454, 0.157302, 0.969596)","(0.969903, -0.033178, -0.241222)","(-0.00531774, 0.987442, -0.15789)","(0.243504, 0.15573, 0.957316)","(-0.00531775, 0.987442, -0.15789)","(-0.203422, -0.969744, 0.134963)","(0.292269, -0.862839, 0.412416)","(0.342418, -0.746237, 0.57086)","(0.385639, 0.249195, 0.88836)","(-0.274495, -0.958586, 0.0759299)","(-0.0486259, -0.998507, 0.0249008)","(-0.35337, -0.907955, -0.225273)","(0.196789, -0.909566, -0.366011)",0
138.505,"(-0.0128829, 0.00950165, 1.30259e-05)","(0.967072, -0.0168465, -0.253946)","(-0.0208332, 0.989026, -0.146266)","(0.253597, 0.147004, 0.956074)","(0.956227, -0.0228665, -0.291732)","(-0.0208332, 0.989026, -0.146266)","(0.291852, 0.146005, 0.945254)","(-0.0208332, 0.989026, -0.146266)","(-0.192531, -0.970421, 0.145651)","(0.272961, -0.873855, 0.402331)","(0.375596, -0.750143, 0.544255)","(0.415231, 0.260507, 0.871619)","(-0.245523, -0.965473, 0.087064)","(0.00392258, -0.99991, 0.0128536)","(-0.349008, -0.911482, -0.2177)","(0.17216, -0.899596, -0.401357)",0
138.538,"(-0.0169296, -0.00381222, 1.72796e-05)","(0.944627, -0.0239258, -0.327272)","(-0.01922, 0.991132, -0.131485)","(0.327466, 0.130313, 0.935834)","(0.946277, -0.0237886, -0.32248)","(-0.01922, 0.991132, -0.131485)","(0.322694, 0.130527, 0.93746)","(-0.01922, 0.991132, -0.131485)","(-0.190665, -0.970091, 0.150236)","(0.29301, -0.861027, 0.415666)","(0.39158, -0.745274, 0.539659)","(0.413759, 0.28137, 0.865814)","(-0.225206, -0.970562, 0.0853892)","(0.0985861, -0.99506, 0.0116439)","(-0.345195, -0.914694, -0.210178)","(0.123407, -0.894423, -0.429858)",0
138.572,"(-0.022726, -0.0169313, 2.36757e-05)","(0.925091, -0.0266183, -0.378812)","(-0.00664705, 0.995892, -0.0903038)","(0.380037, 0.086316, 0.920935)","(0.937702, -0.0244816, -0.346577)","(-0.00664705, 0.995892, -0.0903038)","(0.347673, 0.087059, 0.933565)","(-0.00664704, 0.995892, -0.0903038)","(-0.194873, -0.97132, 0.136242)","(0.367692, -0.842821, 0.393007)","(0.408055, -0.741997, 0.531914)","(0.393498, 0.318252, 0.862482)","(-0.207106, -0.975454, 0.0748095)","(0.215894, -0.975973, 0.029431)","(-0.34103, -0.912383, -0.226396)","(0.0680001, -0.893758, -0.443366)",0
138.605,"(-0.0297732, -0.0295337, 2.76668e-05)","(0.906357, -0.0179773, -0.422131)","(0.00350982, 0.99924, -0.0388266)","(0.423128, 0.0341439, 0.905426)","(0.928457, -0.0169302, -0.371053)","(0.00350982, 0.99924, -0.0388266)","(0.371945, 0.0349042, 0.927598)","(0.00350982, 0.99924, -0.0388266)","(-0.209478, -0.968364, 0.135609)","(0.49446, -0.784996, 0.373216)","(0.44365, -0.718178, 0.536092)","(0.348564, 0.342646, 0.872408)","(-0.188622, -0.979888, 0.0651234)","(0.322403, -0.945592, 0.0437283)","(-0.343918, -0.907675, -0.240512)","(0.0194806, -0.889152, -0.457197)",0
