time,root_position,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
6.393318,"(0.027292, 0.118886, 0.000001)","(0.01684, 0.988878, 0.147775)","(-0.992156, -0.113566, 0.052251)","(0.914773, -0.12683, -0.383543)","(-0.675576, -0.080783, 0.732852)","(0.994549, -0.009757, -0.103815)","(-0.338224, -0.896775, 0.285305)","(0.557664, -0.764266, 0.323895)","(-0.725257, -0.614508, -0.310454)","(0.232585, -0.926601, -0.295491)",
6.442375,"(0.028511, 0.080624, 0.000005)","(0.016571, 0.991184, 0.131455)","(-0.99973, 0.016606, 0.016236)","(0.832226, -0.02388, -0.553922)","(-0.82688, 0.041379, 0.560854)","(0.909117, 0.058452, -0.412419)","(-0.339965, -0.883424, 0.322468)","(0.619695, -0.680624, 0.390807)","(-0.757879, -0.539717, -0.366504)","(0.178427, -0.921094, -0.34605)",
6.491302,"(0.029188, 0.045696, -0.000001)","(0.016741, 0.990208, 0.13859)","(-0.997574, 0.067021, -0.018801)","(0.774674, -0.011487, -0.632257)","(-0.877521, 0.08399, 0.472125)","(0.833479, 0.054254, -0.549881)","(-0.350869, -0.865858, 0.356624)","(0.653643, -0.607093, 0.451873)","(-0.770579, -0.479919, -0.419388)","(0.133737, -0.90518, -0.40344)",
6.541786,"(0.029183, 0.077248, 0.000012)","(0.016587, 0.99112, 0.131931)","(-0.997554, 0.028402, -0.063873)","(0.770413, -0.092244, -0.630837)","(-0.8668, 0.020279, 0.498243)","(0.835792, -0.029215, -0.548268)","(-0.385491, -0.880873, 0.274699)","(0.607743, -0.671953, 0.423235)","(-0.752744, -0.558003, -0.349297)","(0.181684, -0.915348, -0.359345)",
6.591152,"(0.028528, 0.118288, -0.000007)","(0.016806, 0.988971, 0.147151)","(-0.985851, -0.095234, -0.137941)","(0.789428, -0.275327, -0.548634)","(-0.769062, -0.171723, 0.615674)","(0.8906, -0.205343, -0.405791)","(-0.412597, -0.887923, 0.203362)","(0.543532, -0.755144, 0.366511)","(-0.7118, -0.651082, -0.263503)","(0.235698, -0.924898, -0.298345)",
6.641956,"(0.027132, 0.154871, 0.000041)","(0.017137, 0.981274, 0.191856)","(-0.942122, -0.250519, -0.222816)","(0.766088, -0.500727, -0.402967)","(-0.537023, -0.407766, 0.738467)","(0.901548, -0.413746, -0.126596)","(-0.279853, -0.906584, 0.315892)","(0.472818, -0.810682, 0.345308)","(-0.694317, -0.651888, -0.304903)","(0.240819, -0.925594, -0.29203)",
6.690105,"(0.025138, 0.178967, 0.000008)","(0.016096, 0.966842, 0.254866)","(-0.879357, -0.383667, -0.282013)","(0.684921, -0.681192, -0.258573)","(-0.221627, -0.550813, 0.804665)","(0.796687, -0.567442, 0.208085)","(-0.150765, -0.922161, 0.356214)","(0.360542, -0.832499, 0.420661)","(-0.587053, -0.72469, -0.360823)","(0.126722, -0.90873, -0.397683)",
6.736805,"(0.022526, 0.184752, 0.000016)","(0.01385, 0.950139, 0.311521)","(-0.842086, -0.463329, -0.276074)","(0.629184, -0.758427, -0.170047)","(0.023033, -0.582073, 0.81281)","(0.641679, -0.605178, 0.471177)","(-0.063849, -0.943163, 0.32614)","(0.235822, -0.86875, 0.435501)","(-0.407404, -0.815803, -0.410474)","(0.043797, -0.904973, -0.423209)",
6.782135,"(0.019484, 0.169227, -0.000081)","(0.010982, 0.93144, 0.36373)","(-0.827314, -0.52983, -0.186634)","(0.623319, -0.774738, -0.106084)","(0.224699, -0.583377, 0.780501)","(0.435882, -0.579013, 0.689022)","(0.04412, -0.90256, 0.428298)","(0.119288, -0.870346, 0.477775)","(-0.247026, -0.842123, -0.479383)","(-0.062153, -0.881886, -0.467348)",
6.827568,"(0.016088, 0.130402, -0.000051)","(0.006657, 0.908725, 0.417342)","(-0.795478, -0.605965, 0.00458)","(0.654409, -0.755854, -0.020811)","(0.439833, -0.5726, 0.691865)","(0.085858, -0.527055, 0.845483)","(0.077821, -0.851498, 0.518551)","(0.03331, -0.851208, 0.523771)","(-0.125712, -0.838999, -0.529412)","(-0.104062, -0.834027, -0.541821)",
6.873055,"(0.012284, 0.077481, 0.000005)","(0.002276, 0.88749, 0.460822)","(-0.698777, -0.673388, 0.241369)","(0.693001, -0.714515, 0.096009)","(0.619209, -0.555385, 0.555092)","(-0.359026, -0.481037, 0.799815)","(0.075069, -0.794673, 0.602379)","(-0.015533, -0.830814, 0.556333)","(-0.057593, -0.797904, -0.600026)","(-0.075918, -0.767027, -0.637108)",
6.918159,"(0.008144, 0.029044, -0.000011)","(-0.000639, 0.874036, 0.485861)","(-0.567528, -0.705663, 0.424207)","(0.709531, -0.669997, 0.218335)","(0.717431, -0.542712, 0.436756)","(-0.694762, -0.43905, 0.569685)","(0.065795, -0.747984, 0.660448)","(-0.040576, -0.793205, 0.607601)","(-0.027695, -0.749517, -0.661406)","(-0.040249, -0.696732, -0.716201)",
6.962811,"(0.00388, 0.001331, 0.000003)","(-0.000465, 0.874604, 0.484837)","(-0.485461, -0.710312, 0.50969)","(0.708338, -0.639017, 0.299858)","(0.748975, -0.535333, 0.390456)","(-0.845431, -0.396226, 0.358122)","(0.075981, -0.714879, 0.695108)","(-0.030693, -0.764248, 0.644192)","(-0.027335, -0.71431, -0.699295)","(-0.039789, -0.655595, -0.754064)",
7.007904,"(-0.000468, -0.000963, -0.000014)","(0.000212, 0.87535, 0.483491)","(-0.49006, -0.705551, 0.511898)","(0.711097, -0.619111, 0.33323)","(0.740306, -0.527796, 0.416387)","(-0.888523, -0.365782, 0.277001)","(0.092183, -0.712456, 0.695636)","(-0.013312, -0.761025, 0.648586)","(-0.032503, -0.710661, -0.702783)","(-0.047515, -0.653236, -0.755662)",
7.052742,"(-0.004844, 0.022427, 0.000003)","(0.000663, 0.873079, 0.487579)","(-0.581185, -0.693424, 0.425896)","(0.732635, -0.595503, 0.329578)","(0.682707, -0.514957, 0.518393)","(-0.871365, -0.358888, 0.334548)","(0.103862, -0.740586, 0.663886)","(-0.001693, -0.785097, 0.619371)","(-0.033355, -0.741392, -0.670243)","(-0.048727, -0.688286, -0.723801)",
7.098713,"(-0.009059, 0.067179, -0.000004)","(-0.001728, 0.884228, 0.467052)","(-0.714667, -0.66271, 0.223754)","(0.773345, -0.564934, 0.287728)","(0.529964, -0.499072, 0.685613)","(-0.77533, -0.363601, 0.51639)","(0.073658, -0.791848, 0.60626)","(-0.017474, -0.831007, 0.555987)","(0.008251, -0.798864, -0.601455)","(-0.020032, -0.750569, -0.660488)",
7.145447,"(-0.013146, 0.1214, -0.000138)","(-0.005957, 0.904707, 0.425993)","(-0.79225, -0.605822, -0.072937)","(0.819749, -0.533435, 0.208468)","(0.251121, -0.477978, 0.84171)","(-0.565749, -0.348481, 0.747321)","(0.02507, -0.84908, 0.52767)","(-0.047653, -0.862918, 0.503092)","(0.065566, -0.860974, -0.504406)","(0.024591, -0.809811, -0.586176)",
7.190781,"(-0.017043, 0.164888, -0.000006)","(-0.010486, 0.928502, 0.37118)","(-0.771905, -0.541154, -0.333638)","(0.855156, -0.505027, 0.116859)","(-0.07188, -0.448483, 0.890896)","(-0.293734, -0.311679, 0.903647)","(-0.060812, -0.874693, 0.480848)","(-0.073956, -0.903813, 0.421488)","(0.062486, -0.881865, -0.467342)","(0.077594, -0.856498, -0.510284)",
7.236034,"(-0.020405, 0.183946, -0.000007)","(-0.01357, 0.947549, 0.319321)","(-0.727506, -0.491008, -0.479214)","(0.879618, -0.473613, 0.044299)","(-0.336106, -0.413892, 0.846006)","(-0.072343, -0.282093, 0.956656)","(-0.186048, -0.874705, 0.447524)","(0.062334, -0.946409, 0.3169)","(-0.028863, -0.89178, -0.451549)","(0.344639, -0.824388, -0.449007)",
7.28109,"(-0.023289, 0.181787, -0.000005)","(-0.01567, 0.963357, 0.267766)","(-0.709429, -0.434021, -0.555281)","(0.90732, -0.419898, -0.021375)","(-0.580315, -0.360209, 0.7304)","(0.109079, -0.263236, 0.958545)","(-0.328767, -0.856182, 0.398578)","(0.22171, -0.939143, 0.262402)","(-0.151735, -0.902811, -0.40238)","(0.544668, -0.763374, -0.34727)",
7.327038,"(-0.025708, 0.16457, 0.000004)","(-0.016873, 0.977313, 0.211129)","(-0.713091, -0.351398, -0.606647)","(0.937437, -0.332512, -0.103186)","(-0.824838, -0.239667, 0.512057)","(0.300388, -0.237933, 0.923664)","(-0.446278, -0.831667, 0.330403)","(0.362039, -0.90575, 0.22033)","(-0.226859, -0.918339, -0.324328)","(0.653239, -0.718442, -0.238999)",1
7.371716,"(-0.02765, 0.134176, -0.000009)","(-0.017, 0.986584, 0.162369)","(-0.726311, -0.247544, -0.641244)","(0.95556, -0.226088, -0.189181)","(-0.976297, -0.0692, 0.205073)","(0.481115, -0.19542, 0.854599)","(-0.523202, -0.796464, 0.303159)","(0.416693, -0.883357, 0.214589)","(-0.239007, -0.927523, -0.287362)","(0.707824, -0.668054, -0.22954)",
7.416035,"(-0.029025, 0.098062, -0.000004)","(-0.016717, 0.990848, 0.133947)","(-0.736877, -0.160275, -0.656753)","(0.956417, -0.144745, -0.253605)","(-0.996108, 0.05021, -0.072443)","(0.614892, -0.152949, 0.773637)","(-0.590908, -0.724077, 0.355726)","(0.417641, -0.874438, 0.246847)","(-0.195232, -0.923696, -0.329653)","(0.749595, -0.597835, -0.284079)",
7.46125,"(-0.029869, 0.06332, -0.000002)","(-0.016679, 0.990792, 0.134359)","(-0.749235, -0.115234, -0.652202)","(0.951668, -0.114541, -0.284972)","(-0.967434, 0.077681, -0.240908)","(0.699825, -0.130519, 0.702289)","(-0.637142, -0.65336, 0.408865)","(0.415121, -0.862473, 0.289509)","(-0.145513, -0.911659, -0.384323)","(0.773859, -0.531687, -0.344167)",
7.506088,"(-0.030177, 0.053417, -0.000001)","(-0.016737, 0.990491, 0.136558)","(-0.769692, -0.124616, -0.626135)","(0.947782, -0.146572, -0.283241)","(-0.955507, 0.031864, -0.293244)","(0.748544, -0.144077, 0.647244)","(-0.638934, -0.637856, 0.430004)","(0.416001, -0.857765, 0.301964)","(-0.139069, -0.90151, -0.409805)","(0.778182, -0.513915, -0.361004)",
7.551205,"(-0.029811, 0.088944, 0.000005)","(-0.016581, 0.99119, 0.131409)","(-0.799817, -0.203976, -0.564523)","(0.935256, -0.253834, -0.246708)","(-0.964495, -0.094991, -0.246425)","(0.772547, -0.216921, 0.596756)","(-0.58848, -0.710278, 0.38626)","(0.443512, -0.867411, 0.225602)","(-0.201796, -0.912416, -0.356055)","(0.751278, -0.5961, -0.283277)",
7.597057,"(-0.028757, 0.1256, -0.000021)","(-0.016997, 0.98798, 0.153647)","(-0.80812, -0.359947, -0.46624)","(0.889186, -0.424841, -0.169876)","(-0.943917, -0.312003, -0.108049)","(0.748739, -0.352742, 0.561216)","(-0.530587, -0.787909, 0.312532)","(0.422816, -0.879785, 0.217267)","(-0.275961, -0.92062, -0.276233)","(0.720977, -0.650563, -0.238663)",
7.64312,"(-0.026916, 0.158331, 0.000085)","(-0.017066, 0.980006, 0.198235)","(-0.751692, -0.550674, -0.362929)","(0.792494, -0.606269, -0.06626)","(-0.816168, -0.572298, 0.079653)","(0.652686, -0.511337, 0.559049)","(-0.472864, -0.823976, 0.312191)","(0.336559, -0.903445, 0.265548)","(-0.277253, -0.919284, -0.279369)","(0.68468, -0.683248, -0.253743)",
7.688519,"(-0.024692, 0.179073, 0.000001)","(-0.016059, 0.966641, 0.255633)","(-0.656547, -0.695694, -0.291471)","(0.686152, -0.726532, 0.036704)","(-0.594804, -0.766779, 0.241367)","(0.514584, -0.612345, 0.600198)","(-0.382051, -0.838076, 0.389442)","(0.235857, -0.931632, 0.276466)","(-0.193645, -0.90777, -0.372096)","(0.591825, -0.746137, -0.304997)",
7.7337,"(-0.02186, 0.184842, 0.000015)","(-0.013965, 0.950906, 0.309164)","(-0.592722, -0.768372, -0.241422)","(0.614778, -0.780363, 0.114378)","(-0.381798, -0.851983, 0.358266)","(0.376025, -0.640072, 0.67001)","(-0.277708, -0.862306, 0.423446)","(0.108985, -0.948395, 0.297774)","(-0.125486, -0.900103, -0.417214)","(0.442798, -0.811275, -0.381789)",
7.778896,"(-0.018591, 0.17139, -0.00011)","(-0.011271, 0.93307, 0.359519)","(-0.581077, -0.794055, -0.178397)","(0.59438, -0.781553, 0.18944)","(-0.17999, -0.863512, 0.471117)","(0.205538, -0.597668, 0.77495)","(-0.183396, -0.849395, 0.494867)","(-0.021556, -0.909119, 0.415978)","(-0.046358, -0.865879, -0.498101)","(0.289952, -0.832231, -0.472567)",
7.824104,"(-0.014963, 0.134811, -0.00002)","(-0.007035, 0.910508, 0.413431)","(-0.602216, -0.794954, -0.073378)","(0.601894, -0.745275, 0.286861)","(0.095565, -0.8139, 0.573091)","(-0.092583, -0.498298, 0.862048)","(-0.086373, -0.829063, 0.552444)","(-0.077241, -0.851795, 0.51815)","(0.018224, -0.819388, -0.57295)","(0.142248, -0.833315, -0.534183)",
7.868988,"(-0.01101, 0.083498, -0.000009)","(-0.002573, 0.888945, 0.458007)","(-0.629576, -0.773986, 0.067674)","(0.613878, -0.676956, 0.406059)","(0.408752, -0.713089, 0.569584)","(-0.475264, -0.395755, 0.785813)","(-0.014015, -0.807211, 0.590097)","(-0.086136, -0.7958, 0.599402)","(0.037959, -0.765909, -0.641827)","(0.042186, -0.803946, -0.593204)",
7.914558,"(-0.006899, 0.035279, 0.000019)","(0.0005, 0.874747, 0.484579)","(-0.636671, -0.745713, 0.196373)","(0.607312, -0.607912, 0.511483)","(0.647676, -0.610975, 0.455221)","(-0.75971, -0.338842, 0.555002)","(0.021875, -0.792546, 0.60942)","(-0.079304, -0.753018, 0.653203)","(0.01666, -0.7055, -0.708515)","(0.002021, -0.757434, -0.652909)",
7.959236,"(-0.00269, 0.00567, 0.000003)","(0.000541, 0.874293, 0.485399)","(-0.63377, -0.720526, 0.281386)","(0.593944, -0.56598, 0.571749)","(0.759857, -0.548826, 0.348436)","(-0.876846, -0.314869, 0.363315)","(0.015849, -0.772194, 0.635189)","(-0.087913, -0.719301, 0.689114)","(0.015731, -0.666858, -0.745019)","(0.000245, -0.721224, -0.692702)",
8.003757,"(0.001293, 0.002285, -0.00002)","(-0.000159, 0.875368, 0.483457)","(-0.633856, -0.714758, 0.295548)","(0.592165, -0.558688, 0.580696)","(0.776996, -0.534776, 0.332102)","(-0.889695, -0.30964, 0.335509)","(-0.000682, -0.767561, 0.640975)","(-0.103114, -0.715243, 0.691227)","(0.023461, -0.663186, -0.748087)","(0.005292, -0.716057, -0.698021)",
8.049583,"(0.005203, 0.022029, 0)","(-0.000682, 0.872926, 0.487852)","(-0.646771, -0.708942, 0.281226)","(0.605049, -0.565586, 0.560382)","(0.765236, -0.509931, 0.392917)","(-0.849061, -0.298672, 0.435766)","(-0.012359, -0.785884, 0.61825)","(-0.115563, -0.737887, 0.664957)","(0.025968, -0.692007, -0.721424)","(0.008096, -0.740275, -0.672255)",
8.096333,"(0.009113, 0.06564, -0.000002)","(0.001487, 0.883071, 0.469238)","(-0.67713, -0.693081, 0.247253)","(0.635732, -0.578523, 0.511035)","(0.715587, -0.453824, 0.531018)","(-0.708491, -0.274752, 0.65004)","(0.002041, -0.800693, 0.599072)","(-0.087746, -0.788608, 0.608603)","(0.000644, -0.736371, -0.676578)","(-0.029837, -0.79263, -0.608973)",
8.142532,"(0.012817, 0.119841, -0.000362)","(0.005698, 0.903376, 0.428812)","(-0.718687, -0.666069, 0.199603)","(0.677732, -0.592831, 0.435007)","(0.601653, -0.379492, 0.702851)","(-0.422827, -0.249767, 0.871111)","(0.021277, -0.848768, 0.528337)","(-0.026275, -0.827731, 0.56051)","(-0.076077, -0.794244, -0.602818)","(-0.064567, -0.829352, -0.554983)",
8.18782,"(0.016396, 0.163359, 0.000005)","(0.010195, 0.926921, 0.375118)","(-0.761991, -0.629445, 0.152211)","(0.725015, -0.594694, 0.347408)","(0.438353, -0.319818, 0.839978)","(-0.065686, -0.249235, 0.966213)","(-0.040441, -0.920541, 0.388547)","(0.078477, -0.849718, 0.521365)","(-0.264691, -0.822231, -0.503861)","(-0.029626, -0.848979, -0.527596)",
8.234478,"(0.019511, 0.18352, -0.000002)","(0.013392, 0.946274, 0.323088)","(-0.805681, -0.580185, 0.119432)","(0.777887, -0.573389, 0.257133)","(0.262336, -0.292957, 0.919433)","(0.251065, -0.263863, 0.931312)","(-0.153926, -0.95003, 0.271568)","(0.204856, -0.852692, 0.480573)","(-0.428534, -0.808538, -0.403269)","(0.062729, -0.86719, -0.494011)",
8.280327,"(0.022312, 0.181895, -0.000007)","(0.015591, 0.962626, 0.270386)","(-0.86152, -0.497452, 0.101614)","(0.852248, -0.504345, 0.13896)","(0.043791, -0.290806, 0.955779)","(0.552956, -0.259684, 0.79171)","(-0.257249, -0.935633, 0.241689)","(0.341385, -0.834727, 0.432074)","(-0.559905, -0.763104, -0.322767)","(0.16205, -0.880449, -0.44559)",
8.326614,"(0.024681, 0.164707, 0.000003)","(0.016856, 0.976993, 0.212606)","(-0.928247, -0.361432, 0.087892)","(0.927428, -0.370875, -0.048253)","(-0.259027, -0.254836, 0.931646)","(0.847691, -0.190972, 0.494924)","(-0.301096, -0.912393, 0.277274)","(0.453724, -0.815683, 0.358881)","(-0.661179, -0.688574, -0.29784)","(0.214389, -0.907818, -0.360422)",
8.373444,"(0.026605, 0.134283, 0.000002)","(0.017002, 0.986486, 0.16296)","(-0.980448, -0.185615, 0.065329)","(0.937602, -0.194713, -0.28808)","(-0.571914, -0.142129, 0.807907)","(0.995644, -0.06134, 0.070213)","(-0.335308, -0.900132, 0.278085)","(0.522694, -0.7979, 0.300245)","(-0.710642, -0.638243, -0.296029)","(0.245266, -0.928011, -0.280428)",
8.419056,"(0.028074, 0.096536, 0)","(0.016703, 0.990933, 0.133317)","(-0.99908, -0.029123, 0.031494)","(0.86743, -0.054784, -0.494534)","(-0.779118, -0.00216, 0.626873)","(0.951483, 0.040486, -0.305027)","(-0.338637, -0.890036, 0.305222)","(0.596237, -0.715943, 0.363217)","(-0.746768, -0.570865, -0.341249)","(0.203463, -0.924625, -0.32198)",
8.464493,"(0.028955, 0.060747, -0.000007)","(0.016685, 0.990727, 0.134837)","(-0.99851, 0.054516, -0.002556)","(0.794982, -0.004894, -0.606614)","(-0.863029, 0.076265, 0.499364)","(0.860104, 0.066204, -0.505805)","(-0.34433, -0.873565, 0.343979)","(0.64267, -0.637569, 0.42483)","(-0.766746, -0.503653, -0.398038)","(0.149077, -0.913591, -0.378323)",
8.509888,"(0.029263, 0.056096, -0.000002)","(0.016724, 0.990584, 0.135885)","(-0.997518, 0.060351, -0.036266)","(0.767203, -0.035388, -0.640427)","(-0.879603, 0.069996, 0.470532)","(0.825177, 0.028107, -0.564175)","(-0.364073, -0.872053, 0.32707)","(0.638027, -0.628082, 0.44546)","(-0.766285, -0.505629, -0.396418)","(0.149411, -0.908438, -0.390406)",
8.555946,"(0.029025, 0.092088, 0.000003)","(0.016626, 0.991129, 0.13186)","(-0.996094, -0.008453, -0.087892)","(0.778011, -0.148506, -0.610447)","(-0.844741, -0.036406, 0.533935)","(0.853585, -0.084313, -0.514086)","(-0.40071, -0.884345, 0.239511)","(0.584819, -0.703115, 0.404495)","(-0.738742, -0.596332, -0.314084)","(0.205145, -0.919414, -0.335549)",
8.60128,"(0.028192, 0.12955, 0.000005)","(0.017018, 0.987368, 0.157531)","(-0.976866, -0.139133, -0.162403)","(0.789268, -0.339561, -0.511619)","(-0.71701, -0.241203, 0.654002)","(0.902851, -0.265724, -0.338009)","(-0.394418, -0.892059, 0.220603)","(0.524251, -0.778846, 0.344326)","(-0.709025, -0.654886, -0.261551)","(0.255456, -0.925785, -0.278683)",
8.646385,"(0.026772, 0.161015, 0.000036)","(0.016986, 0.978878, 0.203739)","(-0.929568, -0.280929, -0.23871)","(0.75319, -0.54348, -0.370586)","(-0.475081, -0.447574, 0.757612)","(0.890095, -0.452002, -0.05853)","(-0.228792, -0.90877, 0.348985)","(0.453588, -0.809865, 0.371991)","(-0.679232, -0.657639, -0.325815)","(0.206836, -0.922463, -0.326008)",
8.69241,"(0.024905, 0.180184, -0.000007)","(0.015886, 0.965379, 0.260368)","(-0.874882, -0.392322, -0.284017)","(0.680481, -0.689821, -0.247169)","(-0.195882, -0.556661, 0.807316)","(0.785216, -0.572289, 0.236478)","(-0.144781, -0.924563, 0.352451)","(0.349428, -0.835984, 0.42312)","(-0.57359, -0.733393, -0.364869)","(0.119704, -0.907912, -0.401704)",
8.743969,"(0.022394, 0.18459, 0.000016)","(0.013735, 0.94934, 0.31395)","(-0.841192, -0.466159, -0.27403)","(0.627796, -0.760245, -0.16703)","(0.032407, -0.582424, 0.812239)","(0.633972, -0.60503, 0.481682)","(-0.056909, -0.942067, 0.330561)","(0.230055, -0.869709, 0.436671)","(-0.399285, -0.817792, -0.414473)","(0.03881, -0.904546, -0.424605)",
8.793549,"(0.018986, 0.164585, -0.000009)","(0.010367, 0.928099, 0.372189)","(-0.825199, -0.540951, -0.162536)","(0.626206, -0.773887, -0.094687)","(0.258094, -0.582224, 0.770975)","(0.391666, -0.57165, 0.720981)","(0.053742, -0.894703, 0.443417)","(0.102833, -0.868275, 0.485308)","(-0.224576, -0.843701, -0.487581)","(-0.075153, -0.875635, -0.477091)",
8.839172,"(0.015151, 0.117667, -0.000072)","(0.005536, 0.902939, 0.429733)","(-0.777598, -0.625481, 0.064155)","(0.665476, -0.74639, 0.006677)","(0.491353, -0.568329, 0.659981)","(-0.024905, -0.513989, 0.857436)","(0.079003, -0.836506, 0.542233)","(0.018606, -0.846181, 0.532571)","(-0.104904, -0.830883, -0.546469)","(-0.100156, -0.817851, -0.566647)",
8.884243,"(0.011254, 0.06381, 0.000026)","(0.001398, 0.883162, 0.469065)","(-0.664952, -0.685286, 0.297023)","(0.698844, -0.70405, 0.126215)","(0.652542, -0.551425, 0.51973)","(-0.462638, -0.471497, 0.750771)","(0.072515, -0.782415, 0.618521)","(-0.024245, -0.824649, 0.565126)","(-0.046088, -0.784905, -0.6179)","(-0.066242, -0.749686, -0.658471)",
8.930737,"(0.007135, 0.02001, 0.000008)","(-0.000812, 0.872932, 0.487842)","(-0.540549, -0.708289, 0.45402)","(0.709816, -0.661267, 0.242666)","(0.729938, -0.540501, 0.418388)","(-0.74676, -0.428269, 0.508857)","(0.066171, -0.738037, 0.671507)","(-0.041394, -0.783951, 0.619442)","(-0.025615, -0.739091, -0.673119)","(-0.036517, -0.68284, -0.729655)",
8.97665,"(0.002668, -0.001864, 0.000004)","(-0.000225, 0.875777, 0.482716)","(-0.477777, -0.709481, 0.51804)","(0.707945, -0.632935, 0.31338)","(0.750038, -0.533585, 0.390808)","(-0.864734, -0.385774, 0.32158)","(0.079943, -0.711295, 0.698332)","(-0.025579, -0.760665, 0.648641)","(-0.028139, -0.709842, -0.703798)","(-0.042294, -0.651251, -0.757683)",
9.022743,"(-0.001812, 0.003495, 0.000001)","(0.000442, 0.874178, 0.485606)","(-0.509308, -0.703125, 0.496206)","(0.715301, -0.612905, 0.335697)","(0.729546, -0.524462, 0.43898)","(-0.88956, -0.361023, 0.279904)","(0.097263, -0.7178, 0.689422)","(-0.008936, -0.765597, 0.643259)","(-0.034321, -0.716567, -0.696673)","(-0.048757, -0.659996, -0.749685)",
9.067932,"(-0.006242, 0.035315, -0.000007)","(0.000245, 0.875303, 0.483575)","(-0.625122, -0.685891, 0.372526)","(0.744564, -0.585798, 0.320102)","(0.645082, -0.510134, 0.568887)","(-0.85021, -0.360839, 0.383324)","(0.097909, -0.755496, 0.647797)","(-0.004211, -0.7995, 0.600652)","(-0.023725, -0.758021, -0.651798)","(-0.042226, -0.707029, -0.705923)",
9.113518,"(-0.010455, 0.085355, -0.000006)","(-0.002965, 0.890218, 0.455526)","(-0.75243, -0.645851, 0.129325)","(0.789358, -0.553925, 0.26473)","(0.448797, -0.493061, 0.7453)","(-0.717618, -0.362135, 0.594881)","(0.058768, -0.812791, 0.579584)","(-0.026263, -0.844476, 0.534949)","(0.027268, -0.822081, -0.568718)","(-0.006444, -0.772155, -0.635401)",
9.159512,"(-0.014468, 0.137273, 0.000071)","(-0.007483, 0.912251, 0.409564)","(-0.794259, -0.584565, -0.16564)","(0.832459, -0.524338, 0.179115)","(0.147245, -0.469483, 0.870578)","(-0.481141, -0.337743, 0.80897)","(0.004518, -0.862206, 0.506538)","(-0.058045, -0.87294, 0.484362)","(0.075584, -0.873274, -0.48133)","(0.040216, -0.825678, -0.562706)",
9.204792,"(-0.018109, 0.173434, -0.00002)","(-0.011624, 0.934983, 0.354501)","(-0.757634, -0.523761, -0.389442)","(0.863301, -0.496216, 0.092092)","(-0.1605, -0.437662, 0.884699)","(-0.217656, -0.300957, 0.928467)","(-0.096338, -0.8772, 0.470361)","(-0.043748, -0.919609, 0.390393)","(0.042261, -0.884944, -0.463777)","(0.155316, -0.853354, -0.497659)",
9.249504,"(-0.021337, 0.184953, -0.000002)","(-0.014261, 0.952404, 0.304505)","(-0.71926, -0.476614, -0.505474)","(0.886972, -0.461095, 0.025939)","(-0.406859, -0.402144, 0.820211)","(-0.018335, -0.276236, 0.960915)","(-0.229417, -0.870453, 0.435523)","(0.114268, -0.949153, 0.293346)","(-0.070259, -0.895014, -0.440471)","(0.415888, -0.806415, -0.420396)",
9.294437,"(-0.024097, 0.178219, 0.000001)","(-0.016204, 0.967841, 0.251041)","(-0.706645, -0.415944, -0.572402)","(0.916769, -0.39696, -0.044244)","(-0.656322, -0.332996, 0.677019)","(0.165716, -0.256929, 0.952117)","(-0.368101, -0.849036, 0.378997)","(0.266505, -0.930859, 0.249953)","(-0.180065, -0.906934, -0.38085)","(0.585973, -0.747436, -0.313009)",
9.339405,"(-0.026329, 0.156842, 0.000009)","(-0.01706, 0.980595, 0.195303)","(-0.717013, -0.321582, -0.618448)","(0.94443, -0.302227, -0.129269)","(-0.883425, -0.19136, 0.427716)","(0.356185, -0.227297, 0.906349)","(-0.469833, -0.826535, 0.309995)","(0.388296, -0.896865, 0.211801)","(-0.238302, -0.923464, -0.300711)","(0.670983, -0.706707, -0.224384)",1
9.3839,"(-0.028084, 0.124493, -0.000004)","(-0.016954, 0.988167, 0.152442)","(-0.729577, -0.220611, -0.64734)","(0.957114, -0.199627, -0.209956)","(-0.992323, -0.027063, 0.12068)","(0.523179, -0.182911, 0.832363)","(-0.544685, -0.776577, 0.316617)","(0.416907, -0.881154, 0.223059)","(-0.228375, -0.92673, -0.298357)","(0.720524, -0.649139, -0.243853)",
9.428707,"(-0.029297, 0.088226, 0.000005)","(-0.016579, 0.9912, 0.131334)","(-0.739801, -0.143048, -0.657444)","(0.955197, -0.130828, -0.265487)","(-0.989239, 0.066229, -0.130458)","(0.642625, -0.143929, 0.752541)","(-0.605718, -0.704066, 0.370672)","(0.4173, -0.871566, 0.257359)","(-0.181389, -0.921471, -0.343497)","(0.758095, -0.578892, -0.300295)",
9.473595,"(-0.030021, 0.052669, -0.000007)","(-0.016709, 0.990463, 0.136764)","(-0.753771, -0.111567, -0.647597)","(0.95058, -0.116589, -0.287758)","(-0.961178, 0.072112, -0.26634)","(0.716128, -0.129608, 0.68583)","(-0.646674, -0.633398, 0.424995)","(0.412559, -0.857789, 0.306583)","(-0.133188, -0.905383, -0.403167)","(0.779048, -0.510729, -0.363649)",
9.519379,"(-0.030157, 0.063824, -0.000001)","(-0.016687, 0.990806, 0.134255)","(-0.777311, -0.138544, -0.613672)","(0.946104, -0.167866, -0.276964)","(-0.957053, 0.006462, -0.28984)","(0.757661, -0.157056, 0.63347)","(-0.625031, -0.65911, 0.418222)","(0.42172, -0.86183, 0.281784)","(-0.154662, -0.904989, -0.396327)","(0.772429, -0.536164, -0.340415)",
